pod_id,pod_type,face_id,slot_id,slot_type,item_id,orientation,qty,max_qty,item_weight,total_item_weight,item_class
97,0,0,15,3,2974.0,1.0,5,5,0.692,3.46,1.0
97,0,0,16,4,2812.0,1.0,72,72,0.2361111111111111,17.0,1.0
97,0,1,0,0,4215.0,1.0,8,8,0.2,1.6,1.0
97,0,1,1,0,4215.0,1.0,8,8,0.2,1.6,1.0
97,0,1,2,0,4215.0,1.0,8,8,0.2,1.6,1.0
97,0,1,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
97,0,1,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
97,0,1,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
97,0,1,6,2,2074.0,0.0,12,12,0.1991666666666667,2.39,1.0
97,0,1,7,2,2076.0,1.0,6,6,0.2333333333333333,1.4,1.0
97,0,1,8,2,2078.0,1.0,12,12,0.19499999999999998,2.34,1.0
97,0,1,9,2,2082.0,0.0,12,12,0.19166666666666665,2.3,1.0
97,0,1,10,2,2093.0,0.0,12,12,0.15,1.8,1.0
97,0,1,11,2,2095.0,0.0,12,12,0.25,3.0,1.0
97,0,1,12,2,2098.0,0.0,12,12,0.135,1.62,1.0
97,0,1,13,2,2112.0,0.0,12,12,0.18500000000000003,2.22,1.0
97,0,1,14,3,2994.0,1.0,8,8,0.3625,2.9,1.0
97,0,1,15,3,3084.0,1.0,10,10,0.16,1.6,1.0
97,0,1,16,4,2812.0,1.0,72,72,0.2361111111111111,17.0,1.0
98,0,0,0,0,4215.0,1.0,8,8,0.2,1.6,1.0
98,0,0,1,0,162.0,4.0,24,24,0.6633333333333333,15.92,1.0
98,0,0,2,0,162.0,4.0,24,24,0.6633333333333333,15.92,1.0
98,0,0,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,0,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,0,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,0,6,2,2114.0,0.0,12,12,0.17500000000000002,2.1,1.0
98,0,0,7,2,2115.0,0.0,12,12,0.17500000000000002,2.1,1.0
98,0,0,8,2,2117.0,1.0,12,12,0.12833333333333333,1.54,1.0
98,0,0,9,2,2120.0,1.0,12,12,0.12833333333333333,1.54,1.0
98,0,0,10,2,2121.0,4.0,12,12,0.17266666666666666,2.072,1.0
98,0,0,11,2,2123.0,1.0,24,24,0.19399999999999998,4.656,1.0
98,0,0,12,2,2124.0,1.0,12,12,0.228,2.736,1.0
98,0,0,13,2,2140.0,0.0,12,12,0.1925,2.31,1.0
98,0,0,14,3,3108.0,1.0,10,10,0.12,1.2,1.0
98,0,0,15,3,3213.0,0.0,10,10,0.454,4.54,1.0
98,0,0,16,4,3092.0,1.0,24,24,0.15583333333333335,3.74,1.0
98,0,1,0,0,4291.0,1.0,30,30,0.10633333333333334,3.19,1.0
98,0,1,1,0,4353.0,4.0,12,12,0.13666666666666666,1.64,1.0
98,0,1,2,0,4353.0,4.0,12,12,0.13666666666666666,1.64,1.0
98,0,1,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,1,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,1,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
98,0,1,6,2,2162.0,0.0,24,24,0.25,6.0,1.0
98,0,1,7,2,2173.0,0.0,12,12,0.375,4.5,1.0
98,0,1,8,2,2186.0,0.0,24,24,0.06791666666666667,1.63,1.0
98,0,1,9,2,2192.0,2.0,12,12,0.08266666666666667,0.992,1.0
98,0,1,10,2,2193.0,4.0,24,24,0.10833333333333334,2.6,1.0
98,0,1,11,2,2195.0,1.0,12,12,0.08833333333333333,1.06,1.0
98,0,1,12,2,2208.0,4.0,15,15,0.3333333333333333,5.0,1.0
98,0,1,13,2,2211.0,0.0,18,18,0.24333333333333332,4.38,1.0
98,0,1,14,3,3219.0,1.0,15,15,0.31933333333333336,4.79,1.0
98,0,1,15,3,3336.0,1.0,12,12,0.225,2.7,1.0
98,0,1,16,4,3092.0,1.0,24,24,0.15583333333333335,3.74,1.0
99,0,0,0,0,4353.0,4.0,12,12,0.13666666666666666,1.64,1.0
99,0,0,1,0,5095.0,4.0,24,24,0.42083333333333334,10.1,1.0
99,0,0,2,0,5095.0,4.0,24,24,0.42083333333333334,10.1,1.0
99,0,0,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,0,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,0,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,0,6,2,2215.0,4.0,8,8,0.3,2.4,1.0
99,0,0,7,2,2225.0,0.0,12,12,0.1825,2.19,1.0
99,0,0,8,2,2241.0,4.0,60,60,0.08333333333333333,5.0,1.0
99,0,0,9,2,2259.0,4.0,72,72,0.0175,1.26,1.0
99,0,0,10,2,2281.0,2.0,36,36,0.019666666666666666,0.708,1.0
99,0,0,11,2,2408.0,1.0,24,24,0.025833333333333333,0.62,1.0
99,0,0,12,2,2410.0,0.0,30,30,0.029999999999999995,0.8999999999999999,1.0
99,0,0,13,2,2427.0,1.0,48,48,0.041666666666666664,2.0,1.0
99,0,0,14,3,3387.0,1.0,8,8,0.5225,4.18,1.0
99,0,0,15,3,3409.0,1.0,6,6,0.7666666666666666,4.6,1.0
99,0,0,16,4,3381.0,1.0,24,24,0.3725,8.94,1.0
99,0,1,0,0,5691.0,4.0,12,12,0.9568333333333333,11.482,1.0
99,0,1,1,0,5691.0,4.0,12,12,0.9568333333333333,11.482,1.0
99,0,1,2,0,5691.0,4.0,12,12,0.9568333333333333,11.482,1.0
99,0,1,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,1,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,1,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
99,0,1,6,2,2541.0,0.0,12,12,0.08333333333333333,1.0,1.0
99,0,1,7,2,2565.0,5.0,6,6,0.11,0.66,1.0
99,0,1,8,2,2697.0,0.0,4,4,0.2,0.8,1.0
99,0,1,9,2,2734.0,1.0,96,96,0.03666666666666667,3.52,1.0
99,0,1,10,2,2967.0,2.0,50,50,0.0632,3.16,1.0
99,0,1,11,2,4604.0,0.0,48,48,0.18000000000000002,8.64,1.0
99,0,1,12,2,4666.0,5.0,12,12,0.2833333333333333,3.4,1.0
99,0,1,13,2,4681.0,1.0,48,48,0.16666666666666666,8.0,1.0
99,0,1,14,3,3409.0,1.0,6,6,0.7666666666666666,4.6,1.0
99,0,1,15,3,3494.0,1.0,16,16,0.079375,1.27,1.0
99,0,1,16,4,3381.0,1.0,24,24,0.3725,8.94,1.0
100,0,0,0,0,3677.0,0.0,36,36,0.5452777777777778,19.63,1.0
100,0,0,1,0,4241.0,1.0,8,8,0.29125,2.33,1.0
100,0,0,2,0,4241.0,1.0,8,8,0.29125,2.33,1.0
100,0,0,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
100,0,0,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
100,0,0,5,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
100,0,0,6,2,4682.0,1.0,48,48,0.16666666666666666,8.0,1.0
100,0,0,7,2,4686.0,3.0,20,20,0.16399999999999998,3.28,1.0
100,0,0,8,2,4921.0,0.0,12,12,0.6675,8.01,1.0
100,0,0,9,2,4924.0,0.0,10,10,0.288,2.88,1.0
100,0,0,10,2,5416.0,0.0,20,20,0.09,1.8,1.0
100,0,0,11,2,5475.0,3.0,12,12,0.06333333333333334,0.76,1.0
100,0,0,12,2,5550.0,0.0,6,6,0.03833333333333334,0.23,1.0
100,0,0,13,2,5587.0,0.0,20,20,0.05620000000000001,1.124,1.0
100,0,0,14,3,3497.0,1.0,24,24,0.07666666666666667,1.84,1.0
100,0,0,15,3,3537.0,1.0,20,20,0.55,11.0,1.0
100,0,0,16,4,3496.0,1.0,72,72,0.12516666666666668,9.012,1.0
100,0,1,0,0,4241.0,1.0,8,8,0.29125,2.33,1.0
100,0,1,1,0,4241.0,1.0,8,8,0.29125,2.33,1.0
100,0,1,2,0,404.0,4.0,24,24,0.6783333333333333,16.28,1.0
100,0,1,3,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
100,0,1,4,1,4785.0,0.0,6,6,1.5333333333333332,9.2,0.0
100,0,1,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
100,0,1,6,2,5628.0,1.0,80,80,0.1665,13.32,1.0
100,0,1,7,2,5733.0,1.0,4,4,0.54,2.16,1.0
100,0,1,8,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,9,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,10,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,11,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,12,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,13,2,2782.0,4.0,9,9,0.2,1.8,2.0
100,0,1,14,3,3653.0,1.0,10,10,0.369,3.69,1.0
100,0,1,15,3,3878.0,1.0,12,12,0.27,3.24,1.0
100,0,1,16,4,3496.0,1.0,72,72,0.12516666666666668,9.012,1.0
101,0,0,0,0,404.0,4.0,24,24,0.6783333333333333,16.28,1.0
101,0,0,1,0,4264.0,4.0,12,12,0.16,1.92,1.0
101,0,0,2,0,4264.0,4.0,12,12,0.16,1.92,1.0
101,0,0,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,0,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,0,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,0,6,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,7,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,8,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,9,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,10,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,11,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,12,2,2782.0,4.0,9,9,0.2,1.8,2.0
101,0,0,13,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,0,14,3,3903.0,1.0,10,10,1.01,10.1,1.0
101,0,0,15,3,3983.0,1.0,24,24,0.22916666666666666,5.5,1.0
101,0,0,16,4,3880.0,1.0,24,24,0.2708333333333333,6.5,1.0
101,0,1,0,0,4264.0,4.0,12,12,0.16,1.92,1.0
101,0,1,1,0,40.0,4.0,24,24,0.655,15.72,1.0
101,0,1,2,0,40.0,4.0,24,24,0.655,15.72,1.0
101,0,1,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,1,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,1,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
101,0,1,6,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,7,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,8,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,9,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,10,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,11,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,12,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,13,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
101,0,1,14,3,4032.0,1.0,6,6,1.92,11.52,1.0
101,0,1,15,3,4032.0,1.0,6,6,1.92,11.52,1.0
101,0,1,16,4,3880.0,1.0,24,24,0.2708333333333333,6.5,1.0
102,0,0,0,0,55.0,4.0,24,24,0.6645833333333333,15.95,1.0
102,0,0,1,0,55.0,4.0,24,24,0.6645833333333333,15.95,1.0
102,0,0,2,0,4334.0,4.0,12,12,0.20833333333333334,2.5,1.0
102,0,0,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,0,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,0,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,0,6,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,7,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,8,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,9,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,10,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,11,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,12,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,13,2,2779.0,3.0,6,6,0.049999999999999996,0.3,2.0
102,0,0,14,3,4108.0,1.0,12,12,0.9291666666666667,11.15,1.0
102,0,0,15,3,4139.0,1.0,12,12,0.6091666666666666,7.31,1.0
102,0,0,16,4,4038.0,1.0,24,24,1.0,24.0,1.0
102,0,1,0,0,4334.0,4.0,12,12,0.20833333333333334,2.5,1.0
102,0,1,1,0,4334.0,4.0,12,12,0.20833333333333334,2.5,1.0
102,0,1,2,0,5065.0,4.0,48,48,0.33666666666666667,16.16,1.0
102,0,1,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,1,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,1,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
102,0,1,6,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,7,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,8,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,9,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,10,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,11,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,12,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,13,2,2897.0,4.0,9,9,0.2,1.8,2.0
102,0,1,14,3,4155.0,1.0,24,24,0.21125000000000002,5.07,1.0
102,0,1,15,3,4368.0,0.0,12,12,0.37999999999999995,4.56,1.0
102,0,1,16,4,4038.0,1.0,24,24,1.0,24.0,1.0
103,0,0,0,0,157.0,4.0,24,24,0.6041666666666666,14.5,1.0
103,0,0,1,0,213.0,4.0,24,24,0.3945,9.468,1.0
103,0,0,2,0,269.0,4.0,24,24,0.5866666666666667,14.08,1.0
103,0,0,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,0,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,0,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,0,6,2,2897.0,4.0,9,9,0.2,1.8,2.0
103,0,0,7,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,8,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,9,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,10,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,11,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,12,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,13,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,0,14,3,4703.0,1.0,20,20,0.2906,5.812,1.0
103,0,0,15,3,5468.0,1.0,48,48,0.4166666666666667,20.0,1.0
103,0,0,16,4,4390.0,1.0,24,24,0.3825,9.18,1.0
103,0,1,0,0,541.0,4.0,24,24,0.6604166666666667,15.85,1.0
103,0,1,1,0,1702.0,4.0,72,72,0.15194444444444444,10.94,1.0
103,0,1,2,0,2589.0,4.0,36,36,0.1111111111111111,4.0,1.0
103,0,1,3,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,1,4,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,1,5,1,548.0,0.0,6,6,1.0766666666666667,6.46,0.0
103,0,1,6,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,1,7,2,2790.0,4.0,9,9,0.2,1.8,2.0
103,0,1,8,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
103,0,1,9,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
103,0,1,10,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
103,0,1,11,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
103,0,1,12,2,4231.0,0.0,12,12,0.09166666666666667,1.1,2.0
103,0,1,13,2,2778.0,4.0,9,9,0.2,1.8,2.0
103,0,1,14,3,5488.0,0.0,30,30,0.4966666666666667,14.9,1.0
103,0,1,15,3,5493.0,1.0,20,20,0.7,14.0,1.0
103,0,1,16,4,4390.0,1.0,24,24,0.3825,9.18,1.0
104,0,0,0,0,2704.0,4.0,24,24,0.10416666666666667,2.5,1.0
104,0,0,1,0,3605.0,3.0,48,48,0.11466666666666665,5.504,1.0
104,0,0,2,0,4201.0,4.0,24,24,0.14833333333333334,3.56,1.0
104,0,0,3,1,191.0,1.0,48,48,0.30041666666666667,14.42,0.0
104,0,0,4,1,191.0,1.0,48,48,0.30041666666666667,14.42,0.0
104,0,0,5,1,191.0,1.0,48,48,0.30041666666666667,14.42,0.0
104,0,0,6,2,2778.0,4.0,9,9,0.2,1.8,2.0
104,0,0,7,2,2778.0,4.0,9,9,0.2,1.8,2.0
104,0,0,8,2,2778.0,4.0,9,9,0.2,1.8,2.0
104,0,0,9,2,2778.0,4.0,9,9,0.2,1.8,2.0
104,0,0,10,2,2817.0,4.0,9,9,0.2,1.8,2.0
104,0,0,11,2,2817.0,4.0,9,9,0.2,1.8,2.0
104,0,0,12,2,2817.0,4.0,9,9,0.2,1.8,2.0
104,0,0,13,2,2817.0,4.0,9,9,0.2,1.8,2.0
104,0,0,14,3,5689.0,0.0,12,12,0.9433333333333334,11.32,1.0
104,0,0,15,3,751.0,1.0,24,24,0.27791666666666665,6.67,1.0
104,0,0,16,4,5564.0,1.0,48,48,0.08333333333333333,4.0,1.0
104,0,1,0,0,420.0,4.0,24,24,0.5833333333333334,14.0,1.0
104,0,1,1,0,957.0,1.0,96,96,0.09375,9.0,1.0
104,0,1,2,0,4350.0,1.0,24,24,0.12916666666666668,3.1,1.0
104,0,1,3,1,363.0,0.0,48,48,0.4083333333333334,19.6,0.0
104,0,1,4,1,363.0,0.0,48,48,0.4083333333333334,19.6,0.0
104,0,1,5,1,363.0,0.0,48,48,0.4083333333333334,19.6,0.0
104,0,1,6,2,2817.0,4.0,9,9,0.2,1.8,2.0
104,0,1,7,2,87.0,0.0,48,48,0.1425,6.84,2.0
104,0,1,8,2,2792.0,4.0,9,9,0.2,1.8,2.0
104,0,1,9,2,2792.0,4.0,9,9,0.2,1.8,2.0
104,0,1,10,2,2792.0,4.0,9,9,0.2,1.8,2.0
104,0,1,11,2,2792.0,4.0,9,9,0.2,1.8,2.0
104,0,1,12,2,4314.0,0.0,10,10,0.099,0.99,2.0
104,0,1,13,2,4314.0,0.0,10,10,0.099,0.99,2.0
104,0,1,14,3,752.0,1.0,24,24,0.625,15.0,1.0
104,0,1,15,3,756.0,1.0,12,12,1.0250000000000001,12.3,1.0
104,0,1,16,4,5564.0,1.0,48,48,0.08333333333333333,4.0,1.0
105,0,0,0,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,0,1,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,0,2,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,0,3,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,0,4,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,0,5,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,0,6,2,4314.0,0.0,10,10,0.099,0.99,2.0
105,0,0,7,2,4314.0,0.0,10,10,0.099,0.99,2.0
105,0,0,8,2,2586.0,3.0,12,12,0.055,0.66,3.0
105,0,0,9,2,2586.0,3.0,12,12,0.055,0.66,3.0
105,0,0,10,2,2615.0,0.0,12,12,0.20000000000000004,2.4000000000000004,3.0
105,0,0,11,2,2615.0,0.0,12,12,0.20000000000000004,2.4000000000000004,3.0
105,0,0,12,2,2575.0,0.0,12,12,0.04,0.48,3.0
105,0,0,13,2,2877.0,3.0,10,10,0.2,2.0,3.0
105,0,0,14,3,1117.0,0.0,4,4,3.0375,12.15,1.0
105,0,0,15,3,1117.0,0.0,4,4,3.0375,12.15,1.0
105,0,0,16,4,758.0,0.0,24,24,0.5015,12.036,1.0
105,0,1,0,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,1,1,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,1,2,0,494.0,0.0,2,2,5.345,10.69,1.0
105,0,1,3,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,1,4,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,1,5,1,4872.0,0.0,12,12,0.7475,8.97,0.0
105,0,1,6,2,2877.0,3.0,10,10,0.2,2.0,3.0
105,0,1,7,2,5173.0,0.0,48,48,0.14875,7.14,3.0
105,0,1,8,2,2594.0,5.0,6,6,0.20000000000000004,1.2000000000000002,3.0
105,0,1,9,2,2594.0,5.0,6,6,0.20000000000000004,1.2000000000000002,3.0
105,0,1,10,2,2375.0,0.0,12,12,0.2125,2.55,3.0
105,0,1,11,2,2592.0,3.0,18,18,0.0675,1.215,3.0
105,0,1,12,2,2652.0,1.0,12,12,0.15,1.7999999999999998,3.0
105,0,1,13,2,2714.0,4.0,8,8,0.2,1.6,3.0
105,0,1,14,3,1846.0,0.0,12,12,1.1733333333333333,14.08,1.0
105,0,1,15,3,1852.0,0.0,6,6,2.0833333333333335,12.5,1.0
105,0,1,16,4,758.0,0.0,24,24,0.5015,12.036,1.0
106,0,0,0,0,494.0,0.0,2,2,5.345,10.69,1.0
106,0,0,1,0,494.0,0.0,2,2,5.345,10.69,1.0
106,0,0,2,0,494.0,0.0,2,2,5.345,10.69,1.0
106,0,0,3,1,4872.0,0.0,12,12,0.7475,8.97,0.0
106,0,0,4,1,4872.0,0.0,12,12,0.7475,8.97,0.0
106,0,0,5,1,4872.0,0.0,12,12,0.7475,8.97,0.0
106,0,0,6,2,2846.0,0.0,6,6,0.5,3.0,3.0
106,0,0,7,2,2846.0,0.0,6,6,0.5,3.0,3.0
106,0,0,8,2,1031.0,0.0,10,10,0.06,0.6,3.0
106,0,0,9,2,2612.0,0.0,18,18,0.2,3.6,3.0
106,0,0,10,2,2724.0,2.0,8,8,0.4,3.2,3.0
106,0,0,11,2,4781.0,2.0,12,12,0.8433333333333333,10.12,3.0
106,0,0,12,2,5588.0,0.0,12,12,0.05833333333333333,0.7,3.0
106,0,0,13,2,2357.0,0.0,12,12,0.2125,2.55,3.0
106,0,0,14,3,2510.0,0.0,96,96,0.4166666666666667,40.0,1.0
106,0,0,15,3,2574.0,1.0,36,36,0.061111111111111116,2.2,1.0
106,0,0,16,4,1852.0,0.0,12,12,2.0833333333333335,25.0,1.0
106,0,1,0,0,494.0,0.0,2,2,5.345,10.69,1.0
106,0,1,1,0,3856.0,4.0,12,12,0.4083333333333334,4.9,1.0
106,0,1,2,0,3856.0,4.0,12,12,0.4083333333333334,4.9,1.0
106,0,1,3,1,4872.0,0.0,12,12,0.7475,8.97,0.0
106,0,1,4,1,5368.0,0.0,48,48,0.22083333333333333,10.6,0.0
106,0,1,5,1,5368.0,0.0,48,48,0.22083333333333333,10.6,0.0
106,0,1,6,2,2611.0,5.0,24,24,0.05000000000000001,1.2000000000000002,3.0
106,0,1,7,2,2672.0,1.0,8,8,0.2,1.6,3.0
106,0,1,8,2,2819.0,0.0,6,6,0.5,3.0,3.0
106,0,1,9,2,4736.0,2.0,6,6,1.1633333333333333,6.98,3.0
106,0,1,10,2,5135.0,0.0,8,8,1.08,8.64,3.0
106,0,1,11,2,5586.0,0.0,24,24,0.07166666666666667,1.72,3.0
106,0,1,12,2,2898.0,0.0,4,4,0.2,0.8,3.0
106,0,1,13,2,2898.0,0.0,4,4,0.2,0.8,3.0
106,0,1,14,3,2625.0,1.0,24,24,0.10833333333333334,2.6,1.0
106,0,1,15,3,2708.0,1.0,24,24,0.1708333333333333,4.1,1.0
106,0,1,16,4,1852.0,0.0,12,12,2.0833333333333335,25.0,1.0
107,0,0,0,0,4347.0,4.0,12,12,0.14416666666666667,1.73,1.0
107,0,0,1,0,4347.0,4.0,12,12,0.14416666666666667,1.73,1.0
107,0,0,2,0,2440.0,3.0,72,72,0.036111111111111115,2.6,1.0
107,0,0,3,1,5368.0,0.0,48,48,0.22083333333333333,10.6,0.0
107,0,0,4,1,316.0,0.0,48,48,0.27416666666666667,13.16,0.0
107,0,0,5,1,316.0,0.0,48,48,0.27416666666666667,13.16,0.0
107,0,0,6,2,3295.0,0.0,2,2,0.27,0.54,3.0
107,0,0,7,2,3295.0,0.0,2,2,0.27,0.54,3.0
107,0,0,8,2,3295.0,0.0,2,2,0.27,0.54,3.0
107,0,0,9,2,3296.0,0.0,2,2,0.25,0.5,3.0
107,0,0,10,2,3296.0,0.0,2,2,0.25,0.5,3.0
107,0,0,11,2,3296.0,0.0,2,2,0.25,0.5,3.0
107,0,0,12,2,910.0,0.0,12,12,0.46249999999999997,5.55,3.0
107,0,0,13,2,2377.0,0.0,12,12,0.2125,2.55,3.0
107,0,0,14,3,2980.0,1.0,12,12,0.21666666666666667,2.6,1.0
107,0,0,15,3,2984.0,1.0,12,12,0.2333333333333333,2.8,1.0
107,0,0,16,4,2863.0,1.0,72,72,0.2155,15.516,1.0
107,0,1,0,0,5126.0,4.0,48,48,0.35541666666666666,17.06,1.0
107,0,1,1,0,2607.0,3.0,48,48,0.06458333333333334,3.1,1.0
107,0,1,2,0,3261.0,0.0,12,12,0.26333333333333336,3.16,1.0
107,0,1,3,1,316.0,0.0,48,48,0.27416666666666667,13.16,0.0
107,0,1,4,1,513.0,1.0,20,20,0.8,16.0,0.0
107,0,1,5,1,513.0,1.0,20,20,0.8,16.0,0.0
107,0,1,6,2,2634.0,1.0,4,4,1.0,4.0,3.0
107,0,1,7,2,4380.0,0.0,24,24,0.32083333333333336,7.7,3.0
107,0,1,8,2,4388.0,0.0,24,24,0.3333333333333333,8.0,3.0
107,0,1,9,2,1320.0,1.0,6,6,0.815,4.89,4.0
107,0,1,10,2,1320.0,1.0,6,6,0.815,4.89,4.0
107,0,1,11,2,2127.0,0.0,12,12,0.15,1.8,4.0
107,0,1,12,2,4074.0,2.0,12,12,0.47,5.64,4.0
107,0,1,13,2,4662.0,0.0,24,24,0.041666666666666664,1.0,4.0
107,0,1,14,3,2991.0,1.0,11,11,0.2381818181818182,2.62,1.0
107,0,1,15,3,3091.0,1.0,10,10,0.15,1.5,1.0
107,0,1,16,4,2863.0,1.0,72,72,0.2155,15.516,1.0
108,0,0,0,0,3261.0,0.0,12,12,0.26333333333333336,3.16,1.0
108,0,0,1,0,4194.0,1.0,12,12,1.035,12.42,1.0
108,0,0,2,0,4194.0,1.0,12,12,1.035,12.42,1.0
108,0,0,3,1,513.0,1.0,20,20,0.8,16.0,0.0
108,0,0,4,1,513.0,1.0,20,20,0.8,16.0,0.0
108,0,0,5,1,513.0,1.0,20,20,0.8,16.0,0.0
108,0,0,6,2,799.0,0.0,12,12,0.269,3.228,4.0
108,0,0,7,2,823.0,1.0,12,12,0.19266666666666665,2.312,4.0
108,0,0,8,2,832.0,2.0,12,12,0.48833333333333334,5.86,4.0
108,0,0,9,2,974.0,4.0,48,48,0.024999999999999998,1.2,4.0
108,0,0,10,2,1051.0,0.0,24,24,0.09166666666666667,2.2,4.0
