title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
一百份芒果QQ糖;飲料零食;70;一百份;規格：200g克x1x1pack包;一百份芒果QQ糖;88;1;2000;120;6422;20.45%;0;142230450010;g;1;pack;700;880;20454545454545457;weight;月;42626798770413155;448863636973214;9871119329320005;3751673177383702;48165032299384;3096704092720029;0.17480035492457852
麥克斯香烤特白棉花糖;飲料零食;65;蜜意坊;規格：170g克x1x1pack包;麥克斯香烤特白棉花糖;0;1;1700;140;6423;0.00%;1;142230460010;g;1;pack;650;0;0;weight;月;4189654742026425;0;11539477525824794;3675245431168023;0;0;0.1481810115350488
一百份酸Q軟糖-黑加侖子味;飲料零食;26;一百份;規格：56g克x1x1bag包;一百份酸 Q糖;55;1;560;120;6425;52.73%;0;142230480010;g;1;bag;260;550;5272727272727272;weight;月;3295836866004329;402535169073515;9871119329320005;2739780049587772;4319378497844511;7982614994567184;0.04702750665483585
良澔-白棉棉特大棉花糖;飲料零食;59;良澔;規格：100g克x1x1pack包;良澔-白棉棉特大棉花糖;0;1;1000;120;6427;0.00%;0;142230650010;g;1;pack;590;0;0;weight;月;40943445622221;0;9871119329320005;35754942669644885;0;0;0.08606921029281278
森永嗨啾軟糖家庭包(特選);飲料零食;95;森永;規格：260g克x1x1bag袋;森永嗨啾軟糖家庭包(特選)300g;0;1;2600;120;6429;0.00%;1;142230800010;g;1;bag;950;0;0;weight;月;4564348191467836;0;9871119329320005;40673977477196616;0;0;0.22803904170363798
一百份綜合水果味QQ軟糖;飲料零食;70;一百份;規格：200g克x1x1bag包;一百份綜合水果味QQ軟糖;88;1;2000;120;6431;20.45%;1;142230940010;g;1;bag;700;880;20454545454545457;weight;月;42626798770413155;448863636973214;9871119329320005;3751673177383702;48165032299384;3096704092720029;0.17480035492457852
ACE無糖Q軟糖-48g;飲料零食;55;ACE;規格：48g克x1x1pack包;ACE水果Q軟糖;65;1;480;180;6435;15.38%;1;142231550010;g;1;pack;550;650;15384615384615385;weight;月;402535169073515;4189654742026425;14876193918834373;35032866678738406;4495682861140571;23291449586270302;0.03992901508429459
義美果汁QQ糖（綜合）;飲料零食;75;義美;規格：176g克x1x1bag包;義美綜合果汁ＱＱ糖;90;1;1760;120;6437;16.67%;0;142231760010;g;1;bag;750;900;16666666666666664;weight;月;4330733340286331;451085950651685;9871119329320005;3822897596440613;4840349628106159;2523240371845949;0.15350488021295475
哈瑞寶金熊Q軟糖分享包;飲料零食;144;哈瑞寶;規格：250g克x1x1pack包;哈瑞寶水果Q軟糖分享包;165;1;2500;150;6439;12.73%;0;142231790010;g;1;pack;1440;1650;12727272727272727;weight;月;4976733742420574;5111987788356544;12373656624077188;4498998431851256;5485386577548554;19268381021369066;0.2191659272404614
哈瑞寶明星總動員Q軟糖分享包250g;飲料零食;144;哈瑞寶;規格：250g克x1x1bag包;哈瑞寶明星總動員Q軟糖分享包250g;165;1;2500;150;6441;12.73%;0;142232470010;g;1;bag;1440;1650;12727272727272727;weight;月;4976733742420574;5111987788356544;12373656624077188;4498998431851256;5485386577548554;19268381021369066;0.2191659272404614
良澔黑糖梅;飲料零食;69;;規格：180g克x1x1pack包;良澔黑糖梅;0;1;1800;120;6444;0.00%;0;142240020010;g;1;pack;690;0;0;weight;月;4248495242049359;0;9871119329320005;3736827608346326;0;0;0.15705412599822538
良澔黃之梅;飲料零食;69;;規格：180g克x1x1pack包;良澔黃之梅;0;1;1800;120;6445;0.00%;1;142240030010;g;1;pack;690;0;0;weight;月;4248495242049359;0;9871119329320005;3736827608346326;0;0;0.15705412599822538
利口樂瑞士草本喉糖-檸檬風味70g;飲料零食;115;利口樂;規格：70g克x1x1bag袋;利口樂草本喉糖檸檬口味;139;1;700;240;6447;17.27%;1;142250080010;g;1;bag;1150;1390;1726618705035971;weight;月;47535901911063645;4941642422609304;1988126850834874;4265457491378771;5302598546453138;2614004413998681;0.05944986690328305
利口樂草本喉糖原味250g;飲料零食;209;利口樂;規格：250g克x1x1can罐;利口樂草本喉糖原味250g;243;1;2500;360;6449;13.99%;1;142250100010;g;1;can;2090;2430;13991769547325102;weight;月;53471075307174685;5497168225293202;2989141768737748;4886629812349526;5898702040374787;21182758677225252;0.2191659272404614
樺達喉糖-超涼薄荷;飲料零食;159;樺達喉糖;規格：160g克x1x1can罐;樺達喉糖-超涼薄荷;164;1;1600;240;6450;3.05%;1;142250140010;g;1;can;1590;1640;3048780487804878;weight;月;5075173815233827;510594547390058;1988126850834874;4602025326644262;5478902909749198;4615683607035273;0.13930789707187222
Airwaves超涼無糖薄荷糖-蜂蜜檸檬;飲料零食;95;Airwaves;規格：90g克x1x1bag袋;Airwaves薄荷糖-蜂蜜檸檬3入裝;104;1;900;180;6451;8.65%;1;142250160010;g;1;bag;950;1040;8653846153846153;weight;月;4564348191467836;4653960350157523;14876193918834373;40673977477196616;49939030948672336;13101440392277044;0.07719609582963621
曼陀珠葡萄口味糖果;飲料零食;75;曼陀珠;規格：97.2g克x1x1bag袋;曼陀珠-葡萄;0;1;972;240;6453;0.00%;0;142250230010;g;1;bag;750;0;0;weight;月;4330733340286331;0;1988126850834874;3822897596440613;0;0;0.08358473824312335
曼陀珠-綜合水果;飲料零食;46;曼陀珠;規格：37.8g克x1x3pc條;曼陀珠-綜合水果;0;1;378;240;6454;0.00%;0;142250290010;g;3;pc;15333333333333334;0;0;weight;月;2793208009442517;0;1988126850834874;22137311668003606;0;0;0.030878438331854483
曼陀珠-白薄荷;飲料零食;46;曼陀珠;規格：37.8g克x1x3pc條;曼陀珠-白薄荷;0;1;378;240;6455;0.00%;1;142250300010;g;3;pc;15333333333333334;0;0;weight;月;2793208009442517;0;1988126850834874;22137311668003606;0;0;0.030878438331854483
