title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
一滴淨蘆薈多酚食品用洗潔精-檸檬精油1000g;日用生活;179;楓康;規格：1000g克x1x1bottle瓶;楓康一滴淨洗潔精檸檬;0;1;10000;360;1184;0.00%;0;110500180010.0;g;1;bottle;1790;0;0;weight;月;519295685089021;0;2989141768737748;472529647096769;0;0;0.09990999099909992
毛寶洗碗精補充包-植物性配方800g;日用生活;64;毛寶;規格：800g克x1x1pack包;毛寶洗碗精補充包;0;1;8000;333;1186;0.00%;1;110500190010.0;g;1;pack;640;0;0;weight;月;4174387269895637;0;2763913412209601;3659266570120674;0;0;0.07990799079907991
泡舒洗潔精補充包-檸檬800g;日用生活;59;泡舒;規格：800g克x1x1pack包;泡舒檸檬抗菌精油洗潔精補充包;65;1;8000;333;1187;9.23%;0;110500200010.0;g;1;pack;590;650;9230769230769232;weight;月;40943445622221;4189654742026425;2763913412209601;35754942669644885;4495682861140571;13974869751762184;0.07990799079907991
一滴淨蘆薈多酚食品用洗潔精-檸檬精油1000g;日用生活;179;楓康;規格：1000g克x1x1bottle瓶;楓康一滴淨奶瓶蔬果清潔劑(檸檬) 一滴淨蔬果精;0;1;10000;360;1188;0.00%;0;110500210010.0;g;1;bottle;1790;0;0;weight;月;519295685089021;0;2989141768737748;472529647096769;0;0;0.09990999099909992
白蘭新動力配方洗碗精補充包-活力鮮柚800g;日用生活;88;白蘭;規格：800g克x1x1pack包;白蘭新動力配方洗碗精鮮柚補充;0;1;8000;333;1189;0.00%;1;110500220010.0;g;1;pack;880;0;0;weight;月;448863636973214;0;2763913412209601;39881581284301854;0;0;0.07990799079907991
家樂福洗碗精-蘋果香2.8L;日用生活;129;家樂福;規格：2800g克x1x1bottle瓶;家福洗碗精-蘋果香;0;1;28000;333;1192;0.00%;1;110500290010.0;g;1;bottle;1290;0;0;weight;月;4867534450455582;0;2763913412209601;43847109913483323;0;0;0.27992799279928
毛寶小蘇打洗碗精-無香精1000g;日用生活;65;毛寶;規格：1000g克x1x1bottle瓶;毛寶小蘇打洗碗精按壓瓶無香精;67;1;10000;333;1195;2.99%;1;110500310010.0;g;1;bottle;650;670;29850746268656714;weight;月;4189654742026425;4219507705176107;2763913412209601;3675245431168023;452771639684938;4519236486888267;0.09990999099909992
白熊軟性洗碗精4Kg;日用生活;138;白熊;規格：4kg公斤x1x1bottle瓶;白熊軟性洗碗精4Kg;152;1;40000;333;1198;9.21%;1;110500350010.0;g;1;bottle;1380;1520;9210526315789473;weight;月;49344739331306915;5030437921392435;2763913412209601;44547695238338786;5397880001992043;1394422310756972;0.3999399939994
妙管家E護洗潔精3200g;日用生活;109;妙管家;規格：3200g克x1x1bottle瓶;妙管家E護洗潔精;149;1;32000;360;1200;26.85%;1;110500370010.0;g;1;bottle;1090;1490;26845637583892618;weight;月;4700480365792417;50106352940962555;2989141768737748;42098730100926246;5376630916417527;40642797935773683;0.31993199319932
藍寶洗碗精3000g;日用生活;125;LION 獅王;規格：3000g克x1x1bottle瓶;藍寶洗碗精3000g;129;1;30000;333;1202;3.10%;1;110500390010.0;g;1;bottle;1250;1290;310077519379845;weight;月;4836281906951478;4867534450455582;2763913412209601;4352002233424926;5223077449656454;4694400691806418;0.29992999299929995
一滴淨蘆薈多酚食品用洗潔精-柑橘精油1000g;日用生活;179;楓康;規格：1000g克x1x1bottle瓶;楓康一滴淨洗潔精橘子;0;1;10000;360;1212;0.00%;1;110500530010.0;g;1;bottle;1790;0;0;weight;月;519295685089021;0;2989141768737748;472529647096769;0;0;0.09990999099909992
妙管家植萃酵素洗潔精補充包;日用生活;36;妙管家;規格：1000g克x1x1pc瓶;妙管家植萃酵素洗潔精補充包;49;1;10000;333;1213;26.53%;0;110500550010.0;g;1;pc;360;490;2653061224489796;weight;月;36109179126442243;3912023005428146;2763913412209601;3069542319319339;4197771859688961;40165867143670214;0.09990999099909992
白蘭新動力配方洗碗精補充包-檸檬800g;日用生活;88;白蘭;規格：800g克x1x1pack包;白蘭新動力配方洗碗精檸檬補充;0;1;8000;333;1216;0.00%;1;110500590010.0;g;1;pack;880;0;0;weight;月;448863636973214;0;2763913412209601;39881581284301854;0;0;0.07990799079907991
白蘭新動力配方洗碗精-活力鮮柚1kg;日用生活;79;白蘭;規格：1000g克x1x1bottle瓶;白蘭新動力配方洗碗精鮮柚1kg;92;1;10000;333;1218;14.13%;1;110500610010.0;g;1;bottle;790;920;14130434782608695;weight;月;4382026634673881;4532599493153256;2763913412209601;38765809054166034;4863677585024024;213926901091287;0.09990999099909992
白蘭新動力配方洗碗精檸檬1kg;日用生活;79;白蘭;規格：1000g克x1x1bottle瓶;白蘭新動力配方洗碗精檸檬1kg;92;1;10000;333;1219;14.13%;0;110500620010.0;g;1;bottle;790;920;14130434782608695;weight;月;4382026634673881;4532599493153256;2763913412209601;38765809054166034;4863677585024024;213926901091287;0.09990999099909992
茶樹莊園茶樹超濃縮洗碗精-茶樹速淨;日用生活;229;茶樹莊園;規格：1000g克x1x1pc瓶;茶樹莊園茶樹超濃縮洗碗精;0;1;10000;360;1222;0.00%;1;110500630010.0;g;1;pc;2290;0;0;weight;月;5438079308923196;0;2989141768737748;49818404268328625;0;0;0.09990999099909992
白蘭新動力配方洗碗精-活力鮮柚-2.8kg;日用生活;169;白蘭;規格：2.8kg公斤x1x1bottle瓶;白蘭新動力配方洗碗精柚2.8kg;195;1;28000;333;1223;13.33%;1;110500640010.0;g;1;bottle;1690;1950;13333333333333334;weight;月;5135798437050262;5278114659230517;2763913412209601;4665474756894042;5663647979060079;20185922974767595;0.27992799279928
妙管家植萃酵素洗潔精-檸檬清新(壓+重)1000gx2;日用生活;105;妙管家;規格：1000g克x2x1set組;妙管家植萃酵素洗潔精(壓+重) 植萃酵素洗潔精;109;1;10000;333;1227;3.67%;0;110500680010.0;g;2;set;525;545;3669724770642202;weight;月;3979681653901961;40163830207523885;2763913412209601;3455488632525657;43097547225189997;5555758616908513;0.09990999099909992
白蘭新動力配方洗碗精-清新檸檬-2.8kg;日用生活;169;白蘭;規格：2.8kg公斤x1x1bottle瓶;白蘭新動力配方洗碗精檸2.8kg;195;1;28000;333;1232;13.33%;1;110500760010.0;g;1;bottle;1690;1950;13333333333333334;weight;月;5135798437050262;5278114659230517;2763913412209601;4665474756894042;5663647979060079;20185922974767595;0.27992799279928
家樂福超值洗潔精5000克;日用生活;125;家樂福;規格：5000g克x1x1bottle瓶;家福超值洗潔精5000克;128;1;50000;360;1233;2.34%;0;110500770010.0;g;1;bottle;1250;1280;234375;weight;月;4836281906951478;4859812404361672;2989141768737748;4352002233424926;5214791356311077;3548306772908366;0.49994999499950005
清淨海環保洗碗精;日用生活;89;清淨海;規格：1000g克x1x1bottle瓶;清淨海環保洗碗精;139;1;10000;360;1238;35.97%;1;110500870010.0;g;1;bottle;890;1390;3597122302158273;weight;月;4499809670330265;4941642422609304;2989141768737748;39998520497400314;5302598546453138;5445842529163919;0.09990999099909992
潔倍除菌生態洗衣粉4.5kg;日用生活;129;潔倍;規格：4500g克x1x1bag包;潔倍茶籽粉;189;1;45000;360;1247;31.75%;1;110501010010.0;g;1;bag;1290;1890;31746031746031743;weight;月;4867534450455582;5247024072160486;2989141768737748;43847109913483323;5630286418731141;4806172136849427;0.44994499449944997
一滴淨蘆薈多酚食品用洗潔精補充包-檸檬精油800g;日用生活;129;楓康;規格：800g克x1x1pack包;楓康一滴淨洗碗精補充包檸檬;139;1;8000;333;1248;7.19%;1;110501020010.0;g;1;pack;1290;1390;7194244604316546;weight;月;4867534450455582;4941642422609304;2763913412209601;43847109913483323;5302598546453138;10891685058327838;0.07990799079907991
一滴淨蘆薈多酚食品用洗潔精補充包-柑橘精油800g;日用生活;129;楓康;規格：800g克x1x1pack包;楓康一滴淨洗碗精補充包柑橘;139;1;8000;360;1249;7.19%;0;110501030010.0;g;1;pack;1290;1390;7194244604316546;weight;月;4867534450455582;4941642422609304;2989141768737748;43847109913483323;5302598546453138;10891685058327838;0.07990799079907991
