title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
逸萱秀柔亮零毛燥洗髮乳-700ml;美妝個清;179;逸萱秀Essential;規格：700ml毫升x1x1pc瓶;逸萱秀柔亮零毛燥潤髮乳 柔亮零毛燥潤髮;0;1;7000;360;2394;0.00%;0;120020520010;ml;1;pc;1790;0;0;volume;月;519295685089021;0;2989141768737748;472529647096769;0;0;0.01833645546275771
花王潤髮乳山茶花;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王潤髮乳山茶花;0;1;7500;333;2398;0.00%;0;120020620010;ml;1;bottle;1090;0;0;volume;月;4700480365792417;0;2763913412209601;42098730100926246;0;0;0.019657525741054373
芙夏妮水水亮澤潤髮乳;美妝個清;149;芙夏妮;規格：550ml毫升x1x1bottle瓶;芙夏妮水水亮澤潤髮乳;0;1;5500;333;2421;0.00%;0;120021190010;ml;1;bottle;1490;0;0;volume;月;50106352940962555;0;2763913412209601;4534479628664632;0;0;0.014373244627867711
Elastine伊絲婷永恆珍愛奢華香水潤髮乳;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水潤髮乳-永恆珍愛;0;1;6000;360;2428;0.00%;0;120021580010;ml;1;bottle;3380;0;0;volume;月;582600010738045;0;2989141768737748;5387836421639707;0;0;0.015694314906164377
Elastine伊絲婷甜蜜愛戀奢華香水潤髮乳;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水潤髮乳-甜蜜愛戀;0;1;6000;360;2429;0.00%;0;120021590010;ml;1;bottle;3380;0;0;volume;月;582600010738045;0;2989141768737748;5387836421639707;0;0;0.015694314906164377
瑪宣妮莓果珍珠潤髮乳-蓬鬆感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮莓果珍珠潤髮乳-蓬鬆感;0;1;4500;360;2431;0.00%;0;120029480010;ml;1;bottle;1990;0;0;volume;月;5298317366548036;0;2989141768737748;4835566267116747;0;0;0.011731104071274381
瑪宣妮蜜桃珍珠潤髮乳-絲潤感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮蜜桃珍珠潤髮乳-絲潤感 珍珠潤髮-絲潤;0;1;4500;360;2432;0.00%;1;120029490010;ml;1;bottle;1990;0;0;volume;月;5298317366548036;0;2989141768737748;4835566267116747;0;0;0.011731104071274381
潘婷3分鐘水潤護髮精華180ML;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷3分鐘水潤護髮精華180ML 潘婷3分鐘水潤;233;1;1800;360;2462;14.59%;1;120030440010;ml;1;pc;1990;2330;14592274678111588;volume;月;5298317366548036;5455321115357702;2989141768737748;4835566267116747;5853798260347725;22091889950925908;0.004597324568472393
【潘婷】3分鐘燙染護髮精華180ML;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷3分鐘燙染護髮精華180ML 潘婷3分鐘燙染;233;1;1800;360;2464;14.59%;0;120030460010;ml;1;pc;1990;2330;14592274678111588;volume;月;5298317366548036;5455321115357702;2989141768737748;4835566267116747;5853798260347725;22091889950925908;0.004597324568472393
朵蔓 草本頭皮淨化噴霧;美妝個清;438;;規格：80ml毫升x1x1bottle瓶;朵蔓頭皮淨化噴霧 朵蔓頭皮噴霧;0;1;800;360;2470;0.00%;0;120030580010;ml;1;bottle;4380;0;0;volume;月;60844994130751715;0;2989141768737748;5658380520305691;0;0;0.001955184011879064
多芬1分鐘速效護髮精華輕潤保濕300ml;美妝個清;204;Dove 多芬;規格：300ml毫升x1x1pc支;多芬輕潤保濕一分鐘護髮精華;0;1;3000;300;2474;0.00%;1;120030640010;ml;1;pc;2040;0;0;volume;月;53230099791384085;0;24886343097863107;48614094336932173;0;0;0.007767893236384388
魅尚萱 完美修護免沖洗精華乳;美妝個清;359;魅尚萱;規格：200ml毫升x1x1pc瓶;魅尚萱完美造型護髮精油 完美造型;399;1;2000;360;2476;10.03%;1;120030680010;ml;1;pc;3590;3990;10025062656641603;volume;月;5886104031450156;5991464547107982;2989141768737748;5450740892195348;6429103622160667;1517738569531398;0.005125752679791059
【潘婷】三分鐘護髮精華素-多效;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷三分鐘護髮精華素-多效 多效損傷修護;249;1;1800;360;2477;20.08%;1;120030690010;ml;1;pc;1990;2490;20080321285140563;volume;月;5298317366548036;5521460917862246;2989141768737748;4835566267116747;5924769162454824;30400486407782523;0.004597324568472393
朵蔓 草本頭皮磨砂淨化霜;美妝個清;249;;規格：150ml毫升x1x1bottle瓶;朵蔓頭皮淨化角質霜;0;1;1500;360;2480;0.00%;0;120030730010;ml;1;bottle;2490;0;0;volume;月;5521460917862246;0;2989141768737748;5069107207589233;0;0;0.0038046824014943944
樂絲朵-L摩洛哥護髮精華油;美妝個清;249;;規格：60ml毫升x1x1pc瓶;樂絲朵-L摩洛哥護髮精華油 摩洛哥精華油;269;1;600;360;2490;7.43%;1;120030860010;ml;1;pc;2490;2690;7434944237918216;volume;月;5521460917862246;5598421958998375;2989141768737748;5069107207589233;6007351727108798;11256090878123194;0.0014267559005603978
萊雅金緻護髮精油 棕色版;美妝個清;479;巴黎萊雅;規格：100ml毫升x1x1bottle瓶;萊雅金緻護髮精油 紅色版 萊雅金緻護髮精;579;1;1000;333;2491;17.27%;1;120030890010;ml;1;bottle;4790;5790;17271157167530223;volume;月;6173786103901937;6363028103540465;2763913412209601;5751827530647464;6827807576384353;2614756862016528;0.00248361212319773
潘婷深層損傷修護精華乳;美妝個清;196;Pantene潘婷;規格：100ml毫升x1x1bottle瓶;潘婷深層損傷修護精華乳;219;1;1000;360;2492;10.50%;1;120030900010;ml;1;bottle;1960;2190;1050228310502283;volume;月;52832037287379885;5393627546352362;2989141768737748;48197484083109193;5787598361335103;15899870836289542;0.00248361212319773
萊雅金緻護髮精油 棕色版;美妝個清;479;巴黎萊雅;規格：100ml毫升x1x1bottle瓶;萊雅金緻護髮精油 金色版 萊雅金緻護髮精;579;1;1000;333;2494;17.27%;1;120030940010;ml;1;bottle;4790;5790;17271157167530223;volume;月;6173786103901937;6363028103540465;2763913412209601;5751827530647464;6827807576384353;2614756862016528;0.00248361212319773
KA'FEN卡氛極致護髮素760ml;美妝個清;429;KA'FEN卡氛;規格：760ml毫升x1x1bottle瓶;KAFEN極致護髮素;900;1;7600;360;2498;52.33%;1;120030990010;ml;1;bottle;4290;9000;5233333333333333;volume;月;6063785208687608;6803505257608338;2989141768737748;5636701136136534;7300458836260989;792297476759628;0.019921739796713706
巴黎萊雅金緻護髮精油植萃精華;美妝個清;479;巴黎萊雅;規格：100ml毫升x1x1pc瓶;巴黎萊雅金緻護髮精油植萃精華 草本植萃精華;579;1;1000;360;2531;17.27%;1;120031690010;ml;1;pc;4790;5790;17271157167530223;volume;月;6173786103901937;6363028103540465;2989141768737748;5751827530647464;6827807576384353;2614756862016528;0.00248361212319773
巴黎萊雅金緻護髮玫瑰精油;美妝個清;479;L'Oréal Paris 巴黎萊雅;規格：100ml毫升x1x1bottle瓶;巴黎萊雅金緻護髮玫瑰精油 玫瑰護髮精油;579;1;1000;333;2532;17.27%;1;120039110010;ml;1;bottle;4790;5790;17271157167530223;volume;月;6173786103901937;6363028103540465;2763913412209601;5751827530647464;6827807576384353;2614756862016528;0.00248361212319773
絲逸歡造型髮雕;美妝個清;66;絲逸歡;規格：100ml毫升x1x1bottle瓶;絲逸歡造型髮雕;0;1;1000;333;2535;0.00%;0;120040160010;ml;1;bottle;660;0;0;volume;月;4204692619390966;0;2763913412209601;36909839994651616;0;0;0.00248361212319773
絲逸歡造型定型液;美妝個清;78;絲逸歡;規格：150ml毫升x1x1bottle瓶;絲逸歡造型定型液 絲逸歡造型定;0;1;1500;333;2537;0.00%;0;120040200010;ml;1;bottle;780;0;0;volume;月;43694478524670215;0;2763913412209601;3863416013985562;0;0;0.0038046824014943944
GATSBY雅痞髮醬-整齊收緊;美妝個清;240;GATSBY;規格：110ml毫升x1x1bottle瓶;GATSBY雅痞髮醬-整齊收緊 整齊收緊;0;1;1100;333;2549;0.00%;1;120040620010;ml;1;bottle;2400;0;0;volume;月;5484796933490655;0;2763913412209601;5030734862338023;0;0;0.002747826178857063
莉婕泡沫染髮劑-栗子棕;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 棉花糖棕色;359;1;1080;360;2674;16.71%;1;120050930010;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
莉婕泡沫染髮劑-乾燥玫瑰棕;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 乾燥玫瑰棕色;399;1;1080;360;2675;25.06%;1;120050930020;ml;1;box;2990;3990;25062656641604008;volume;月;5703782474656201;5991464547107982;2989141768737748;5259924049892291;6429103622160667;3794346423828495;0.0026949833677251964
莉婕泡沫染髮劑-奶茶棕;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 奶茶棕色;359;1;1080;360;2676;16.71%;1;120050930030;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
莉婕泡沫染髮劑-栗子棕;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 栗子棕色;359;1;1080;360;2677;16.71%;1;120050930040;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
莉婕泡沫染髮劑-栗子棕;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 巧克力棕色;359;1;1080;360;2678;16.71%;1;120050930050;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
莉婕泡沫染髮劑-青檸亞麻灰;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 亞麻棕色;359;1;1080;360;2680;16.71%;1;120050930080;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
莉婕泡沫染髮劑-薄荷亞麻灰;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 薄荷亞麻灰色;399;1;1080;360;2681;25.06%;1;120050930090;ml;1;box;2990;3990;25062656641604008;volume;月;5703782474656201;5991464547107982;2989141768737748;5259924049892291;6429103622160667;3794346423828495;0.0026949833677251964
莉婕泡沫染髮劑-自然黑;美妝個清;299;莉婕Liese;規格：108ml毫升x1x1box盒;莉婕泡沫染髮劑 自然黑色;359;1;1080;360;2682;16.71%;0;120050930100;ml;1;box;2990;3590;1671309192200557;volume;月;5703782474656201;5886104031450156;2989141768737748;5259924049892291;6316047178694703;25302688965586123;0.0026949833677251964
巴黎萊雅優媚霜三重護髮雙管染髮霜-4.26紫紅棕色;美妝個清;399;L'Oréal Paris 巴黎萊雅;規格：148ml毫升x1x1pc盒;萊雅優媚霜三重護髮雙管染髮霜 優媚霜4.26;0;1;1480;360;2692;0.00%;0;120051070040;ml;1;pc;3990;0;0;volume;月;5991464547107982;0;2989141768737748;5561010688344407;0;0;0.003751839590362528
巴黎萊雅優媚霜三重護髮雙管染髮霜-4自然棕;美妝個清;399;L'Oréal Paris 巴黎萊雅;規格：148ml毫升x1x1pc盒;萊雅優媚霜三重護髮雙管染髮霜 優媚霜4自然棕;0;1;1480;360;2693;0.00%;0;120051070050;ml;1;pc;3990;0;0;volume;月;5991464547107982;0;2989141768737748;5561010688344407;0;0;0.003751839590362528
巴黎萊雅優媚霜三重護髮雙管染髮霜-5淺棕;美妝個清;399;L'Oréal Paris 巴黎萊雅;規格：148ml毫升x1x1pc盒;萊雅優媚霜三重護髮雙管染髮霜 優媚霜5淺棕;0;1;1480;360;2694;0.00%;0;120051070060;ml;1;pc;3990;0;0;volume;月;5991464547107982;0;2989141768737748;5561010688344407;0;0;0.003751839590362528
巴黎萊雅優媚霜三重護髮染髮霜-4自然棕;美妝個清;399;L'Oréal Paris 巴黎萊雅;規格：172ml毫升x1x1pc盒;巴黎萊雅優媚霜三重護髮染髮霜 優媚霜4自然棕;0;1;1720;360;2698;0.00%;0;120051080030;ml;1;pc;3990;0;0;volume;月;5991464547107982;0;2989141768737748;5561010688344407;0;0;0.004385953323944927
家樂福超柔軟潔手乳;美妝個清;69;家樂福;規格：300ml毫升x1x1box箱;家樂福超柔軟潔手乳 300ML;0;1;3000;600;2732;0.00%;1;120100030010;ml;1;box;690;0;0;volume;月;4248495242049359;0;4991171604543494;3736827608346326;0;0;0.007767893236384388
綠的植物抗菌潔手露-馬鞭草洋甘菊;美妝個清;139;綠的;規格：350ml毫升x1x1pc瓶;綠的抗菌皂-活力清新;0;1;3500;360;2736;0.00%;1;120100090010;ml;1;pc;1390;0;0;volume;月;4941642422609304;0;2989141768737748;4462272029573983;0;0;0.009088963514681053
【安心價】綠的潔手乳-抗菌配方-1l加侖;美妝個清;489;綠的;規格：1gal加侖x1x1bottle瓶;綠的潔手乳-抗菌配方;490;1;378541;333;2737;0.20%;1;120100100010;ml;1;bottle;4890;4900;20408163265306123;volume;月;6194405391104672;619644412779452;2763913412209601;5773407574959022;6649055681344077;30896820879746318;1.0
Biore抗菌洗手慕絲補充瓶-自然清香-450ml;美妝個清;129;Biore;規格：450ml毫升x1x1bottle瓶;Biore抗菌洗手慕絲補充瓶-自然清香;145;1;4500;360;2767;11.03%;1;120100540010;ml;1;bottle;1290;1450;1103448275862069;volume;月;4867534450455582;4983606621708336;2989141768737748;43847109913483323;5347627968276035;16705591427393873;0.011731104071274381
Biore抗菌洗手慕絲補充瓶-自然清香-450ml;美妝個清;129;Biore;規格：450ml毫升x1x1bottle瓶;Biore抗菌洗手慕絲-自然清香;145;1;4500;360;2769;11.03%;0;120100560010;ml;1;bottle;1290;1450;1103448275862069;volume;月;4867534450455582;4983606621708336;2989141768737748;43847109913483323;5347627968276035;16705591427393873;0.011731104071274381
美琪抗菌洗手乳(玫瑰果萃);美妝個清;84;美琪;規格：700ml毫升x1x1bottle瓶;美琪天然T3抗菌洗手乳;91;1;7000;333;2779;7.69%;1;120100710010;ml;1;bottle;840;910;76923076923076925;volume;月;4442651256490317;45217885770490405;2763913412209601;39400303356663835;48520769990006885;11645724793135151;0.01833645546275771
美琪抗菌T3洗手慕斯補充瓶-500ml;美妝個清;99;美琪;規格：500ml毫升x1x1bottle瓶;美琪抗菌T3洗手慕斯;101;1;5000;333;2801;1.98%;0;120101130010;ml;1;bottle;990;1010;19801980198019802;volume;月;4605170185988092;4624972813284271;2763913412209601;411012184588909;4962798199420711;29979093526882567;0.013052174349571047
台鹽蓓舒美海鹽抗菌洗手露-500ml;美妝個清;72;台鹽;規格：500ml毫升x1x1pc瓶;台鹽蓓舒美海鹽抗菌洗手露;0;1;5000;360;2803;0.00%;1;120101180010;ml;1;pc;720;0;0;volume;月;4290459441148391;0;2989141768737748;3780747132195628;0;0;0.013052174349571047
艾瑪花園檸檬馬鞭草馬賽液態皂500ml;美妝個清;185;艾瑪花園;規格：500ml毫升x1x1bottle瓶;艾瑪花園檸檬馬鞭草馬賽液態皂 馬鞭草液態皂;200;1;5000;360;2804;7.50%;0;120101190010;ml;1;bottle;1850;2000;75;volume;月;5225746673713202;5303304908059076;2989141768737748;4759614137845836;5690678218280135;11354581673306773;0.013052174349571047
OP天然茶酚洗手慕絲-敏弱性370ml;美妝個清;105;OP;規格：370ml毫升x1x1bottle瓶;OP天然茶酚洗手慕絲-敏弱性;159;1;3700;360;2808;33.96%;1;120101230010;ml;1;bottle;1050;1590;339622641509434;volume;月;4663439094112067;5075173815233827;2989141768737748;41711057978044924;544588357355204;5141697361497406;0.009617391625999719
美琪抗菌洗手乳-淨萃青桔700ml;美妝個清;89;美琪;規格：700ml毫升x1x1bottle瓶;美琪抗菌洗手乳-淨萃青桔;109;1;7000;333;2812;18.35%;1;120101370010;ml;1;bottle;890;1090;1834862385321101;volume;月;4499809670330265;4700480365792417;2763913412209601;39998520497400314;5043821107177868;27778793084542563;0.01833645546275771
[Dettol 滴露] 滴露滋潤倍護潔手液洗手乳250ml(6入組);美妝個清;519;Dettol 滴露;規格：250mlx6瓶;滴露滋潤倍護潔手液 滋潤倍護;594;1;2500;360;2820;12.63%;1;120101530010;ml;6;;865;990;12626262626262626;volume;月;4471638793363569;4605170185988092;2989141768737748;3970368548818811;4941549113846197;19115457362469312;0.006446822958087724
[Dettol 滴露] 滴露經典松木潔手液洗手乳250ml(6入組);美妝個清;519;Dettol 滴露;規格：250mlx6瓶;滴露經典松木潔手液 經典松木;594;1;2500;360;2835;12.63%;0;120101900010;ml;6;;865;990;12626262626262626;volume;月;4471638793363569;4605170185988092;2989141768737748;3970368548818811;4941549113846197;19115457362469312;0.006446822958087724
[箱購]沙威隆抗菌洗手露-茶樹500ml毫升 x 24PC瓶/箱;美妝個清;3336;沙威隆;規格：500ml毫升x1x24pc瓶;沙威隆茶樹精油抗菌潔淨洗手乳;0;1;5000;360;2836;0.00%;1;120101920010;ml;24;pc;1390;0;0;volume;月;4941642422609304;0;2989141768737748;4462272029573983;0;0;0.013052174349571047
日本獅王趣淨洗手慕斯-清爽柑橘250ml;美妝個清;99;LION 獅王;規格：250ml毫升x1x1bottle瓶;日本獅王趣淨洗手慕斯-清爽柑橘 清爽柑橘;107;1;2500;360;2837;7.48%;1;120101930010;ml;1;bottle;990;1070;7476635514018691;volume;月;4605170185988092;468213122712422;2989141768737748;411012184588909;5024131678500171;1131920914472949;0.006446822958087724
日本獅王趣淨洗手慕斯補充包柑橘;美妝個清;149;;規格：450ml毫升x1x1pc包;日本獅王洗手慕斯補充包-柑橘;299;1;4500;360;2840;50.17%;1;120101980010;ml;1;pc;1490;2990;5016722408026756;volume;月;50106352940962555;5703782474656201;2989141768737748;4534479628664632;6120408170574764;7595037908566403;0.011731104071274381
沙威隆抗菌洗手慕斯-清新草本薄荷;美妝個清;99;沙威隆;規格：350ml毫升x1x1bottle瓶;沙威隆抗菌洗手慕斯-清新草本薄荷;107;1;3500;360;2845;7.48%;1;120102060010;ml;1;bottle;990;1070;7476635514018691;volume;月;4605170185988092;468213122712422;2989141768737748;411012184588909;5024131678500171;1131920914472949;0.009088963514681053
橘子工坊變色泡泡洗手慕斯200ml;美妝個清;115;橘子工坊;規格：200ml毫升x1x1pc瓶;橘子工坊洗手乳;235;1;2000;360;2854;51.06%;0;120102260010;ml;1;pc;1150;2350;5106382978723404;volume;月;47535901911063645;54638318050256105;2989141768737748;4265457491378771;5862930602755968;7730779011613121;0.005125752679791059
美琪抗菌洗手乳-玫瑰果萃 1加侖;美妝個清;399;美琪;規格：1gal加侖x1x1bucket桶;美琪抗菌洗手乳-玫瑰果萃 1加侖;0;1;378541;360;2858;0.00%;1;120102340010;ml;1;bucket;3990;0;0;volume;月;5991464547107982;0;2989141768737748;5561010688344407;0;0;1.0
Mens Biore 沐浴乳-麝香清新;美妝個清;139;MEN's Bioré;規格：750ml毫升x1x1bottle瓶;Mens Biore 沐浴乳-麝香清新;0;1;7500;333;2878;0.00%;1;120110030010;ml;1;bottle;1390;0;0;volume;月;4941642422609304;0;2763913412209601;4462272029573983;0;0;0.019657525741054373
嬌生PH 5.5沐浴乳--一般1000ml;美妝個清;149;嬌生;規格：1000ml毫升x1x1bottle瓶;嬌生PH 5.5沐浴乳--一般;159;1;10000;360;2889;6.29%;0;120110220010;ml;1;bottle;1490;1590;6289308176100629;volume;月;50106352940962555;5075173815233827;2989141768737748;4534479628664632;544588357355204;9521661780550753;0.026262877132537697
MENs Biore 痘痘調理沐浴乳;美妝個清;159;MEN's Bioré;規格：750ml毫升x1x1bottle瓶;MENs Biore 控油抗痘沐浴乳;171;1;7500;333;2900;7.02%;1;120110440010;ml;1;bottle;1590;1710;7017543859649122;volume;月;5075173815233827;5147494476813453;2763913412209601;4602025326644262;5523486807896981;10624169986719786;0.019657525741054373
EAU耀 香水沐浴乳-海島風情;美妝個清;139;耀EAU;規格：1000ml毫升x1x1pc瓶;EAU耀香水沐浴乳-海島風情;199;1;10000;360;2905;30.15%;1;120110560010;ml;1;pc;1390;1990;3015075376884422;volume;月;4941642422609304;5298317366548036;2989141768737748;4462272029573983;5685326368003432;4564655949068049;0.026262877132537697
MENs Biore 去味體香沐浴乳750ml;美妝個清;159;MEN's Bioré;規格：750ml毫升x1x1bottle瓶;MENs Biore 控油體香沐浴乳;0;1;7500;333;2910;0.00%;1;120110620010;ml;1;bottle;1590;0;0;volume;月;5075173815233827;0;2763913412209601;4602025326644262;0;0;0.019657525741054373
蜜妮高彈潤沐浴慕絲-清新皂香*限量包裝,恕不指定(以實際出貨為主);美妝個清;219;Biore;規格：540ml毫升x1x1pc瓶;蜜妮高彈潤沐浴慕絲-清新皂香 清新皂香;291;1;5400;360;2913;24.74%;1;120110660010;ml;1;pc;2190;2910;24742268041237114;volume;月;5393627546352362;5676753802268282;2989141768737748;49353174313202836;609140522243327;3745841376760997;0.014109030572208378
Mens Biore 沐浴乳-茶樹清爽;美妝個清;139;MEN's Bioré;規格：750ml毫升x1x1bottle瓶;Mens Biore 沐浴乳-茶樹清爽;0;1;7500;333;2916;0.00%;0;120110690010;ml;1;bottle;1390;0;0;volume;月;4941642422609304;0;2763913412209601;4462272029573983;0;0;0.019657525741054373
澎澎香浴乳--水嫩清爽型1200ml;美妝個清;189;PON PON 澎澎;規格：1200ml毫升x1x1bottle瓶;澎澎香浴乳--水嫩清爽型;224;1;12000;600;2919;15.63%;0;120110750010;ml;1;bottle;1890;2240;15625;volume;月;5247024072160486;541610040220442;4991171604543494;4781882958140757;581171271898886;23655378486055775;0.03154715824572435
麗仕精油香氛沐浴乳日本櫻花-1000ml;美妝個清;157;Lux麗仕;規格：1000ml毫升x1x1pc瓶;麗仕精油香氛沐浴乳日本櫻花;0;1;10000;360;2925;0.00%;1;120110840010;ml;1;pc;1570;0;0;volume;月;5062595033026967;0;2989141768737748;45888604352132206;0;0;0.026262877132537697
澎澎香浴乳--亮澤滋潤型1200ml;美妝個清;189;PON PON 澎澎;規格：1200ml毫升x1x1bottle瓶;澎澎香浴乳--亮澤滋潤型;224;1;12000;333;2926;15.63%;1;120110230010;ml;1;bottle;1890;2240;15625;volume;月;5247024072160486;541610040220442;2763913412209601;4781882958140757;581171271898886;23655378486055775;0.03154715824572435
蜜妮高彈潤沐浴慕絲-優雅花香*限量包裝,恕不指定(以實際出貨為主);美妝個清;219;Biore;規格：540ml毫升x1x1pc瓶;蜜妮高彈潤沐浴慕絲-優雅花香 優雅花香;291;1;5400;360;2928;24.74%;1;120110880010;ml;1;pc;2190;2910;24742268041237114;volume;月;5393627546352362;5676753802268282;2989141768737748;49353174313202836;609140522243327;3745841376760997;0.014109030572208378
【 麗仕】清爽沐浴乳-青檸橙花;美妝個清;157;Lux麗仕;規格：1000ml毫升x1x1pc瓶;麗仕清爽沐浴乳-青檸橙花;0;1;10000;360;2938;0.00%;1;120111020010;ml;1;pc;1570;0;0;volume;月;5062595033026967;0;2989141768737748;45888604352132206;0;0;0.026262877132537697
Biore淨嫩沐浴乳補充包淨亮保濕型(優雅山茶花)700ml;美妝個清;89;Biore;規格：700ml毫升x1x1pack包;Biore淨嫩沐浴乳淨亮光澤型;0;1;7000;333;2942;0.00%;1;120111090010;ml;1;pack;890;0;0;volume;月;4499809670330265;0;2763913412209601;39998520497400314;0;0;0.01833645546275771
施巴PH5.5橄欖潔膚露-1000ml;美妝個清;739;施巴;規格：1000ml毫升x1x1bottle瓶;施巴5.5橄欖潔膚露 橄欖潔膚露;1160;1;10000;360;2944;36.29%;1;120111110010;ml;1;bottle;7390;11600;3629310344827586;volume;月;6606650186198215;7057036981697891;2989141768737748;6204860944702457;757250946976821;5494573430416265;0.026262877132537697
曼秀雷敦Acnes抗痘沐浴乳;美妝個清;159;曼秀雷敦;規格：600ml毫升x1x1bottle瓶;曼秀雷敦Acnes抗痘沐浴乳;220;1;6000;360;2949;27.73%;1;120111170010;ml;1;bottle;1590;2200;27727272727272727;volume;月;5075173815233827;53981627015177525;2989141768737748;4602025326644262;5792464781268264;4197754436798261;0.015694314906164377
【 麗仕】媚惑幽香沐浴乳補充包;美妝個清;98;Lux麗仕;規格：650ml毫升x1x1pack包;麗仕媚惑幽香沐浴乳補充包 媚惑幽香;103;1;6500;333;2952;4.85%;1;120111200010;ml;1;pack;980;1030;4854368932038835;volume;月;459511985013459;46443908991413725;2763913412209601;4099603213943566;49836346552050614;7349243801493056;0.01701538518446104
Biore淨嫩沐浴乳補充包淨亮保濕型(優雅山茶花)700ml;美妝個清;89;Biore;規格：700ml毫升x1x1pack包;淨嫩沐浴乳淨亮光澤補充包;0;1;7000;333;2961;0.00%;1;120111360010;ml;1;pack;890;0;0;volume;月;4499809670330265;0;2763913412209601;39998520497400314;0;0;0.01833645546275771
曼秀雷敦海洋清爽沐浴乳;美妝個清;129;曼秀雷敦;規格：650ml毫升x1x1bottle瓶;曼秀雷敦海洋清爽沐浴乳 海洋清爽;146;1;6500;333;2962;11.64%;0;120111390010;ml;1;bottle;1290;1460;11643835616438356;volume;月;4867534450455582;4990432586778736;2763913412209601;43847109913483323;5354952527474175;17628117666321017;0.01701538518446104
曼秀雷敦草本制菌沐浴乳;美妝個清;129;曼秀雷敦;規格：650ml毫升x1x1bottle瓶;曼秀雷敦草本制菌沐浴乳;146;1;6500;333;2964;11.64%;1;120111420010;ml;1;bottle;1290;1460;11643835616438356;volume;月;4867534450455582;4990432586778736;2763913412209601;43847109913483323;5354952527474175;17628117666321017;0.01701538518446104
EAU耀 香水沐浴乳-花舞奇緣;美妝個清;139;耀EAU;規格：1000ml毫升x1x1pc瓶;EAU耀香水沐浴乳-花舞奇緣;199;1;10000;360;2965;30.15%;1;120111440010;ml;1;pc;1390;1990;3015075376884422;volume;月;4941642422609304;5298317366548036;2989141768737748;4462272029573983;5685326368003432;4564655949068049;0.026262877132537697
EAU耀 香水沐浴乳-湛藍微風;美妝個清;139;耀EAU;規格：1000ml毫升x1x1pc瓶;EAU耀 香水沐浴乳-湛藍微風;199;1;10000;360;2970;30.15%;1;120111500010;ml;1;pc;1390;1990;3015075376884422;volume;月;4941642422609304;5298317366548036;2989141768737748;4462272029573983;5685326368003432;4564655949068049;0.026262877132537697
綠的潔膚劑;美妝個清;139;綠的;規格：1000ml毫升x1x1bottle瓶;綠的潔膚劑;161;1;10000;333;2972;13.66%;1;120111520010;ml;1;bottle;1390;1610;13664596273291925;volume;月;4941642422609304;5087596335232384;2763913412209601;4462272029573983;5459213481071502;20687436589047536;0.026262877132537697
EAU耀 香水沐浴乳-百花霓裳;美妝個清;139;耀EAU;規格：1000ml毫升x1x1pc瓶;EAU耀 香水沐浴乳-百花霓裳;199;1;10000;360;2986;30.15%;0;120111690010;ml;1;pc;1390;1990;3015075376884422;volume;月;4941642422609304;5298317366548036;2989141768737748;4462272029573983;5685326368003432;4564655949068049;0.026262877132537697
