title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
滿意寶寶瞬潔乾爽輕巧褲XXL號26片;嬰童保健;369;滿意寶寶;規格：26pc片x1x1pc包;滿意寶寶瞬潔乾爽輕巧褲XXL號26片;399;1;260;360;5037;7.52%;1;122349210010;pc;1;pc;3690;3990;7518796992481203;count;月;591350300563827;5991464547107982;2989141768737748;5479416523474799;6429103622160667;11383039271485486;0.041736227045075125
滿意活潑寶寶紙尿褲XL號38+2片;嬰童保健;257;滿意寶寶;規格：40pc片x1x1pc包;滿意活潑寶寶紙尿褲XL號38+2片;271;1;400;360;5038;5.17%;1;122349220010;pc;1;pc;2570;2710;5166051660516605;count;月;5552959584921617;5605802066295998;2989141768737748;5102073557211934;6015270905163851;7821114067714383;0.0651085141903172
幫寶適一級幫巧虎安睡褲XL號26片;嬰童保健;469;Pampers;規格：26pc片x1x1bag袋;幫寶適巧虎安睡褲XXL號26片 巧虎褲XXL;499;1;260;360;5042;6.01%;1;122349290010;pc;1;bag;4690;4990;6012024048096192;count;月;6152732694704104;6214608098422191;2989141768737748;5729793136396516;6668546416612059;9101869076799016;0.041736227045075125
幫寶適極上守護黏貼M 152片;嬰童保健;1299;幫寶適PAMPERS;規格：152pc片x1x1box箱;幫寶適一級幫拉拉褲XL;1429;1;1520;360;5045;9.10%;1;122349340010;pc;1;box;12990;14290;9097270818754374;count;月;7170119543449628;7265429723253953;2989141768737748;6794585195503793;7796123999911223;13772760602098255;0.25208681135225375
日本小白兔 暖暖包24小時(10包入);嬰童保健;139;日本小白兔;規格：1pc個x1x1pc個;小白兔暖暖包(24小時) 小白兔暖暖;0;1;10;333;5056;0.00%;0;123000230010;pc;1;pc;1390;0;0;count;月;4941642422609304;0;2763913412209601;4462272029573983;0;0;0.0
曼秀雷敦Acnes痘痘貼金盞花添加綜合型;嬰童保健;112;曼秀雷敦;規格：26pc個x1x1pc盒;曼秀雷敦Acnes痘痘貼-綜合型 痘痘貼綜合型;0;1;260;480;5058;0.00%;1;123000770010;pc;1;pc;1120;0;0;count;月;4727387818712341;0;3990156686640621;4238034217636506;0;0;0.041736227045075125
3M荳痘隱形貼76片;嬰童保健;143;3M;規格：76pc枚x1x1box盒;3M Nexcare荳痘貼超薄綜合型;148;1;760;333;5063;3.38%;0;123001020010;pc;1;box;1430;1480;33783783783783785;count;月;4969813299576001;5003946305945459;2763913412209601;44917555304952045;5369453339447698;51146764294174654;0.12520868113522537
家樂福超值螺旋棉花棒;嬰童保健;29;家樂福;規格：500pc支x1x1pc包;超值螺旋棉花棒;0;1;5000;333;5065;0.00%;1;123010010010;pc;1;pc;290;0;0;count;月;34011973816621555;0;2763913412209601;28500498457368306;0;0;0.8330550918196995
【安心價】菲力家族棉花棒600支;嬰童保健;55;菲力;規格：600pc支x1x1bag包;菲力家族粗軸棉花棒;65;1;6000;333;5066;15.38%;0;123010040010;pc;1;bag;550;650;15384615384615385;count;月;402535169073515;4189654742026425;2763913412209601;35032866678738406;4495682861140571;23291449586270302;1.0
菲力家族棉花棒細軸200支*2;嬰童保健;52;菲力;規格：200pc支x2x1set組;菲力家族棉花棒細軸200支*2;55;1;2000;333;5069;5.45%;1;123010100010;pc;2;set;260;275;5454545454545454;count;月;3295836866004329;3349904087274605;2763913412209601;2739780049587772;3594593664379374;8257877580586742;0.332220367278798
家樂福超值塑軸棉花棒;嬰童保健;29;家樂福;規格：500pc支x1x1pc包;家樂福塑軸棉花棒;0;1;5000;333;5076;0.00%;1;123010270010;pc;1;pc;290;0;0;count;月;34011973816621555;0;2763913412209601;28500498457368306;0;0;0.8330550918196995
三多金盞花葉黃素Plus蝦紅素軟膠囊;嬰童保健;688;三多;規格：50pc粒x1x1box盒;三多金盞花葉黃素Plus蝦紅素軟膠囊;798;1;500;333;5088;13.78%;1;123200300010;pc;1;box;6880;7980;13784461152882205;count;月;6535241271013659;6683360945766275;2763913412209601;6130124726191538;7171538732608094;20868905331056722;0.08180300500834725
三多維他命D3 800IU+B.膜衣錠;嬰童保健;409;三多;規格：80pc錠x1x1pc盒;三多維他命D3+B.膜衣錠 三多D3+B.;424;1;800;360;5099;3.54%;1;123201440010;pc;1;pc;4090;4240;35377358490566038;count;月;6016157159698354;6052089168924417;2989141768737748;5586853854920876;6494156494066635;5355934751559798;0.1318864774624374
台塑生醫緩釋B群雙層錠;嬰童保健;429;台塑生醫;規格：60pc錠x1x1box盒;台塑生醫緩釋B群雙層錠;459;1;600;333;5102;6.54%;1;123201710010;pc;1;box;4290;4590;6535947712418301;count;月;6063785208687608;6131226489483141;2763913412209601;5636701136136534;6579074301766552;9895060281748823;0.0984974958263773
