title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
【紅豆食府】桂花年糕 480g／盒;生鮮冷凍;178;紅豆食府;規格：480g／盒;健酪水蜜桃乳酸飲料;196;1;4800;120;376;9.18%;1;100240050010;pcs;1;;1780;1960;9183673469387756;count;月;5187385805840755;52832037287379885;9871119329320005;47194658426900554;5669108773319423;13903569395885845;0.9999999999999998
【紅豆食府】桂花年糕 480g／盒;生鮮冷凍;178;紅豆食府;規格：480g／盒;健酪藍莓乳酸飲料;196;1;4800;120;377;9.18%;1;100240060010;pcs;1;;1780;1960;9183673469387756;count;月;5187385805840755;52832037287379885;9871119329320005;47194658426900554;5669108773319423;13903569395885845;0.9999999999999998
【一等鮮】懶人自煮黑胡椒牛肉料理包12包(300g/包〉免運;生鮮冷凍;948;一等鮮;規格：300g/包;樂雅樂洋蔥雞肉咖哩;1440;1;3000;120;7965;34.17%;1;145231050010;pcs;1;;9480;14400;34166666666666664;count;月;6855408798609928;7273092595999522;9871119329320005;6465210481810333;7804346597664634;5172642762284196;0.0
【一等鮮】懶人自煮黑胡椒牛肉料理包12包(300g/包〉免運;生鮮冷凍;948;一等鮮;規格：300g/包;樂雅樂馬鈴薯牛肉咖哩;1440;1;3000;120;7966;34.17%;1;145231060010;pcs;1;;9480;14400;34166666666666664;count;月;6855408798609928;7273092595999522;9871119329320005;6465210481810333;7804346597664634;5172642762284196;0.0
【一等鮮】懶人自煮黑胡椒牛肉料理包12包(300g/包〉免運;生鮮冷凍;948;一等鮮;規格：300g/包;樂雅樂洋蔥紅酒燴牛肉;1440;1;3000;120;7968;34.17%;1;145231080010;pcs;1;;9480;14400;34166666666666664;count;月;6855408798609928;7273092595999522;9871119329320005;6465210481810333;7804346597664634;5172642762284196;0.0
【一等鮮】懶人自煮黑胡椒牛肉料理包12包(300g/包〉免運;生鮮冷凍;948;一等鮮;規格：300g/包;登豐高麗菜乾180g;1440;1;3000;120;8566;34.17%;1;147110080010;pcs;1;;9480;14400;34166666666666664;count;月;6855408798609928;7273092595999522;9871119329320005;6465210481810333;7804346597664634;5172642762284196;0.0
