title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
刷樂無蠟含氟潔牙線;美妝個清;89;刷樂;規格：50m米x3x1pc卡;刷樂無蠟含氟潔牙線;95;1;50000;600;4269;6.32%;0;121060260010;cm;3;pc;29666666666666668;31666666666666668;6315789473684211;length;月;34231762883809305;34863551900024623;4991171604543494;2873052861129518;3741011668174277;9561752988047809;1.0
歐樂B 舒適深潔牙線;美妝個清;64;Oral-B;規格：40m米x1x1pc個;歐樂B 舒適深潔牙線;116;1;40000;600;4320;44.83%;1;121061070010;cm;1;pc;640;1160;44827586206896555;length;月;4174387269895637;4762173934797756;4991171604543494;3659266570120674;5110021006190489;678664651737876;0.7988736926790024
麗奇潔牙線含蠟無味;美妝個清;169;麗奇;規格：50m米x1x3pc個;麗奇潔牙線含蠟無味 含蠟無味;193;1;50000;360;4325;12.44%;1;121061130010;cm;3;pc;56333333333333336;6433333333333333;12435233160621753;length;月;4048882188145344;4179502370562408;2989141768737748;35279135704331893;4484788922331513;18826249406518986;1.0
靠得住茶樹舒涼棉小蒼蘭28cm 16片;美妝個清;169;Kotex 靠得住;規格：28cm公分x16x1bag包;靠得住茶樹舒涼棉28cm;0;1;280;360;4546;0.00%;0;121220500010;cm;16;bag;105625;0;0;length;月;24477671028385437;0;2989141768737748;1852194417336508;0;0;0.0
