title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
BRITA P1000型濾水器共2芯-硬水軟化型;日用生活;9299;BRITA;規格：1set組x1x1set組;BRITA LED P1000型濾水器共2芯;12;1;10;9990;9342;27.35%;1;314970070010.0;set;1;set;92990;120;0;count;;9137769679141348;25649493574615367;8332058893044335;8853918124929099;27523028927333554;0;0.0
[送LC 19CM圓盤]BRITA超濾四階段過濾系統X6硬水軟化型(贈品為安裝時送達,送完為止);日用生活;17800;BRITA;規格：1set組x1x1set組;BRITA超濾四階段過濾系統X6 硬水軟化型;20;1;10;9990;9344;12.75%;1;314970320010.0;set;1;set;178000;200;0;count;;9787009914477434;3044522437723423;8332058893044335;9533409753792996;3266905792101371;0;0.0
BRITA A1000型濾水器共2芯-長效型;日用生活;9299;BRITA;規格：1set組x1x1set組;BRITA LED A1000型濾水器共2芯;12;1;10;9990;9345;27.35%;1;314970520010.0;set;1;set;92990;120;0;count;;9137769679141348;25649493574615367;8332058893044335;8853918124929099;27523028927333554;0;0.0
[送LC 19CM圓盤]BRITA超微濾四階段過濾系統X9 硬水軟化型(贈品為安裝時送達,送完為止);日用生活;27800;BRITA;規格：1set組x1x1set組;BRITA超微濾四階段過濾系統X9 硬水軟化型;29;1;10;9990;9346;5.76%;1;314970700010.0;set;1;set;278000;290;0;count;;102328272702548;34011973816621555;8332058893044335;10000000000000002;3649633613651665;0;0.0
BRITA A1長效型櫥下濾水系統(A1000);日用生活;6550;BRITA;規格：1set組x1x1set組;BRITA A1000櫥下型濾水器濾芯;9450;1;10;9990;9348;30.69%;1;314980020010.0;set;1;set;65500;94500;30687830687830687;count;;8787372988731876;9153875834995056;8332058893044335;848719467657165;9822509308843793;46459663989544464;0.0
BRITA-P3000硬水軟化長效濾芯;日用生活;6700;BRITA;規格：1set組x1x1set組;BRITA-P3000硬水軟化長效濾芯;7799;1;10;9990;9350;14.09%;1;314980140010.0;set;1;set;67000;77990;1409155019874343;count;;881001204797317;8961879012677683;8332058893044335;8510888604339159;9616488317465354;2133382101801794;0.0
BRITA超微濾菌U5前置+濾芯組合;日用生活;5600;BRITA;規格：1set組x1x1set組;BRITA超微濾菌前置+濾芯組合;6690;1;10;9990;9352;16.29%;1;314980220010.0;set;1;set;56000;66900;16292974588938712;count;;8630700432209832;8808518618782816;8332058893044335;832322195147656;9451925904363637;24666654756162193;0.0
BRITA超濾四階段過濾系統X6 濾芯組;日用生活;8200;BRITA;規格：1set組x1x1set組;BRITA超濾四階段過濾系統X6 濾芯組;9;1;10;9990;9354;13.68%;1;314980330010.0;set;1;set;82000;90;0;count;;9012011377036412;2302585092994046;8332058893044335;8722300106067088;24707745569230985;0;0.0
BRITA超微濾四階段過濾系統X9 濾芯組;日用生活;9900;BRITA;規格：1set組x1x1set組;BRITA超微濾四階段過濾系統X9 濾芯組;11150;1;10;9990;9355;11.21%;1;314980340010.0;set;1;set;99000;111500;11210762331838566;count;;9200391041122515;9319284458965361;8332058893044335;8919457333589251;10;16972468868918944;0.0
家簡塵除香氛清潔袋 小;日用生活;59;家簡塵除;規格：1pack包x1x1pack包;家簡塵除香氛清潔袋 小;79;1;10;9990;9357;25.32%;1;315000030010.0;pack;1;pack;590;790;2531645569620253;count;;40943445622221;4382026634673881;8332058893044335;35754942669644885;47021063193948043;38327701850824547;0.0
可家芬抗蟑驅蠅清潔袋(小);日用生活;69;;規格：1pack包x1x1pack包;可家芬抗蟑驅蠅清潔袋(小);99;1;10;1200;9358;30.30%;0;315000060010.0;pack;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.0
愛家環保分解袋-抗蟑驅蠅(小);日用生活;49;愛家環;規格：1pack包x1x1pack包;環保生活家清潔袋(小);0;1;10;9990;9359;0.00%;1;315000080010.0;pack;1;pack;490;0;0;count;;3912023005428146;0;8332058893044335;3384677424661431;0;0;0.0
妙潔新防漏大師清潔袋-特小;日用生活;105;妙潔;規格：168pc張x1x1set組;妙潔新防漏大師清潔袋--特小;142;1;1680;333;9362;26.06%;1;315000140010.0;pc;1;set;1050;1420;26056338028169012;count;月;4663439094112067;4962844630259907;2763913412209601;41711057978044924;5325349442988124;39447842433084557;0.12315634218289086
妙潔新防漏大師清潔袋-特小;日用生活;105;妙潔;規格：168pc張x1x1set組;妙潔新防漏大師清潔袋--小;142;1;1680;333;9363;26.06%;1;315000150010.0;pc;1;set;1050;1420;26056338028169012;count;月;4663439094112067;4962844630259907;2763913412209601;41711057978044924;5325349442988124;39447842433084557;0.12315634218289086
驅塵氏香氛清潔袋(小)-檸檬香;日用生活;55;驅塵氏;規格：1pc包x1x1pc包;驅塵氏香氛清潔袋(小);65;1;10;1200;9365;15.38%;1;315000220030.0;pc;1;pc;550;650;15384615384615385;count;月;402535169073515;4189654742026425;9996246194057862;35032866678738406;4495682861140571;23291449586270302;0.0
楓康環保實心垃圾袋(小);日用生活;69;楓康;規格：135pc張x1x1pack包;楓康環保實心垃圾袋 (小);99;1;1350;1200;9367;30.30%;1;315000240010.0;pc;1;pack;690;990;30303030303030305;count;月;4248495242049359;4605170185988092;9996246194057862;3736827608346326;4941549113846197;45877097669926353;0.09882005899705015
