title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
童話下掀式整理箱 39L-藍色;傢俱寢飾;499;好室喵;規格：1pc個x1x1pc個;童話下掀式整理箱-39L;0;1;10;600;9627;0.00%;1;316750320010;pc;1;pc;4990;0;0;count;月;6214608098422191;0;4991171604543494;5794551628816891;0;0;0.0
純白牛奶附蓋收納盒-圓角3號;傢俱寢飾;79;好室喵;規格：1pc個x1x1pc個;純白牛奶附蓋收納盒-圓角1號;99;1;10;600;9628;20.20%;1;316750440010;pc;1;pc;790;990;202020202020202;count;月;4382026634673881;4605170185988092;4991171604543494;38765809054166034;4941549113846197;305847317799509;0.0
純白牛奶附蓋收納盒-直角5號;傢俱寢飾;89;好室喵;規格：1pc個x1x1pc個;純白牛奶附蓋收納盒-直角5號;99;1;10;600;9629;10.10%;0;316750470010;pc;1;pc;890;990;101010101010101;count;月;4499809670330265;4605170185988092;4991171604543494;39998520497400314;4941549113846197;1529236588997545;0.0
藤直取式整理箱 65L-顏色隨機出貨;傢俱寢飾;799;KEYWAY 聯府;規格：1pc個x1x1pc個;KGB-651藤直取式65L整理箱;0;1;10;9990;9630;0.00%;1;316750480010;pc;1;pc;7990;0;0;count;標示於包裝上;6684611727667927;0;8332058893044335;6286455109572064;0;0;0.0
純白牛奶附蓋收納盒-圓角4號;傢俱寢飾;99;好室喵;規格：1pc個x1x1pc個;純白牛奶附蓋收納盒-圓角4號;119;1;10;600;9631;16.81%;1;316750520010;pc;1;pc;990;1190;1680672268907563;count;月;4605170185988092;4787491742782046;4991171604543494;411012184588909;5137188121966135;2544444072449697;0.0
DT31總理萬用籃;傢俱寢飾;119;KEYWAY 聯府;規格：1pc個x1x1pc個;DT31總理萬用籃;139;1;10;9990;9640;14.39%;1;316770140010;pc;1;pc;1190;1390;14388489208633093;count;;4787491742782046;4941642422609304;8332058893044335;4300938688192147;5302598546453138;21783370116655676;0.0
【收納】DT21總理萬用籃;傢俱寢飾;79;KEYWAY 聯府;規格：1pc個x1x1pc個;DT21總理萬用籃;99;1;10;9990;9641;20.20%;1;316770150010;pc;1;pc;790;990;202020202020202;count;標示於包裝上;4382026634673881;4605170185988092;8332058893044335;38765809054166034;4941549113846197;305847317799509;0.0
【收納】DT-38 深型特大總理萬用籃;傢俱寢飾;169;KEYWAY 聯府;規格：1pc個x1x1pc個;DT38總理萬用籃;199;1;10;9990;9642;15.08%;1;316770160010;pc;1;pc;1690;1990;1507537688442211;count;標示於包裝上;5135798437050262;5298317366548036;8332058893044335;4665474756894042;5685326368003432;22823279745340244;0.0
DT41總理萬用籃;傢俱寢飾;199;KEYWAY 聯府;規格：1pc個x1x1pc個;DT41總理萬用籃;249;1;10;9990;9643;20.08%;0;316770170010;pc;1;pc;1990;2490;20080321285140563;count;標示於包裝上;5298317366548036;5521460917862246;8332058893044335;4835566267116747;5924769162454824;30400486407782523;0.0
OPEN整理收納盒;傢俱寢飾;199;KEYWAY 聯府;規格：1pc個x1x1pc個;OPEN整理收納盒_RTS;0;1;10;1200;9645;0.00%;1;316770210010;pc;1;pc;1990;0;0;count;月;5298317366548036;0;9996246194057862;4835566267116747;0;0;0.0
