title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
【園藝用品】花綠香有機質培植土25L;休閒娛樂;149;興農;規格：1pack包x1x1pack包;播種培養土;169;1;1,0;999,0;9876;11.83%;1;播種培養土;34123005001;pack;1;pack;149,0;169,0;11,83431952662722;count;妥善保存;1
【Classic Pets 加好寶】經典成犬乾糧15kg-牛肉口味;休閒娛樂;650;加好寶;規格：1包;加好寶經典狗糧-牛肉15Kg;750;1;1,0;18,0;8922;13.33%;1;加好寶經典狗糧-牛肉15Kg;14850102001;pcs;1;;650,0;750,0;13,333333333333334;count;個月;0
【福壽】Beauty高級錦鯉魚飼料5kg-紅色（中顆粒）;休閒娛樂;480;福壽;規格：1包;錦鯉魚飼料 5Kg;666;1;1,0;24,0;9010;27.93%;1;錦鯉魚飼料5Kg;14855892001;pcs;1;;480,0;666,0;27,927927927927925;count;月;0
【免洗餐具】自然風環保植纖湯碗350ml;休閒娛樂;55;自然風;規格：1pack包x1x1pack包;自然風環保植纖湯碗350ml;59;1;1,0;999,0;9165;6.78%;1;自然風環保植纖湯碗350ml;31214010001;pack;1;pack;55,0;59,0;6,779661016949152;count;;0
【免洗餐具】自然風環保植纖飯碗(小)225ml-20入;休閒娛樂;37;自然風;規格：1pack包x1x1pack包;自然風環保植纖飯碗(小)225ml;42;1;1,0;999,0;9167;11.90%;1;自然風環保植纖飯碗(小)225ml;31215013001;pack;1;pack;37,0;42,0;11,904761904761903;count;;0
【免洗餐具】自然風環保植纖圓紙盤 7吋;休閒娛樂;32;自然風;規格：1pack包x1x1pack包;自然風環保植纖圓紙盤 7吋;35;1;1,0;999,0;9168;8.57%;1;自然風環保植纖圓紙盤7吋;31225014001;pack;1;pack;32,0;35,0;8,571428571428571;count;;0
【免洗餐具】自然風環保植纖圓紙盤 9吋;休閒娛樂;55;自然風;規格：1pack包x1x1pack包;自然風環保植纖圓紙盤 9吋;57;1;1,0;999,0;9169;3.51%;1;自然風環保植纖圓紙盤9吋;31226016001;pack;1;pack;55,0;57,0;3,508771929824561;count;;0
【免洗餐具】自然風環保植纖圓紙盤 7吋;休閒娛樂;32;自然風;規格：1pack包x1x1pack包;自然風環保植纖圓紙盤10吋;35;1;1,0;999,0;9171;8.57%;1;自然風環保植纖圓紙盤10吋;31227009001;pack;1;pack;32,0;35,0;8,571428571428571;count;;0
家福7盎司紙杯 (50入）;休閒娛樂;41;家樂福自有品牌;規格：1pc支x1x1pc支;家福7盎司紙杯50入;49;1;1,0;999,0;9174;16.33%;1;家福7盎司紙杯50入;31235015001;pc;1;pc;41,0;49,0;16,3265306122449;count;;0
家福7盎司紙杯 (200入）;休閒娛樂;143;家樂福自有品牌;規格：1pc支x1x1pc支;家福7盎司紙杯200入;169;1;1,0;999,0;9175;15.38%;0;家福7盎司紙杯200入;31235016001;pc;1;pc;143,0;169,0;15,384615384615383;count;;0
【免洗餐具】沛旺7盎司冷熱飲紙杯120入;休閒娛樂;142;沛旺;規格：1set組x1x1set組;沛旺7盎司冷熱飲紙杯120入;0;1;1,0;999,0;9176;0.00%;0;沛旺7盎司冷熱飲紙杯120入;31235904001;set;1;set;142,0;0,0;0,0;count;正常使用下無特殊期限;0
【安心價】沛旺6.5盎司冷熱飲紙杯60入;休閒娛樂;52;沛旺;規格：1set組x1x1set組;沛旺6.5盎司冷熱飲紙杯60入;0;1;1,0;999,0;9177;0.00%;0;沛旺6.5盎司冷熱飲紙杯60入;31235905001;set;1;set;52,0;0,0;0,0;count;正常使用下無特殊期限;0
【免洗餐具】沛旺6.5盎司冷熱飲紙杯120入;休閒娛樂;98;沛旺;規格：1set組x1x1set組;沛旺6.5盎司冷熱飲紙杯120入;0;1;1,0;999,0;9178;0.00%;1;沛旺6.5盎司冷熱飲紙杯120入;31235906001;set;1;set;98,0;0,0;0,0;count;正常使用下無特殊期限;0
家福9盎司紙杯 (50入）;休閒娛樂;50;家樂福自有品牌;規格：1pc支x1x1pc支;家福9盎司紙杯50入;59;1;1,0;999,0;9179;15.25%;1;家福9盎司紙杯50入;31236026001;pc;1;pc;50,0;59,0;15,254237288135592;count;;0
家福9盎司紙杯 (200入）;休閒娛樂;186;家樂福自有品牌;規格：1pc支x1x1pc支;家福9盎司紙杯200入;219;1;1,0;999,0;9180;15.07%;0;家福9盎司紙杯200入;31236027001;pc;1;pc;186,0;219,0;15,068493150684931;count;;0
【免洗餐具】沛旺9盎司冷熱飲紙杯60入;休閒娛樂;90;沛旺;規格：1set組x1x1set組;沛旺9盎司冷熱飲紙杯60入;0;1;1,0;999,0;9181;0.00%;0;沛旺9盎司冷熱飲紙杯60入;31236033001;set;1;set;90,0;0,0;0,0;count;正常使用下無特殊期限;0
【免洗餐具】沛旺9盎司冷熱飲紙杯120入;休閒娛樂;170;沛旺;規格：1set組x1x1set組;沛旺9盎司冷熱飲紙杯120入;0;1;1,0;999,0;9182;0.00%;1;沛旺9盎司冷熱飲紙杯120入;31236034001;set;1;set;170,0;0,0;0,0;count;;0
【免洗餐具】自然風餐巾紙;休閒娛樂;6;自然風;規格：1pc個x1x1pc個;自然風餐巾紙;8;1;1,0;999,0;9183;25.00%;1;自然風餐巾紙;31240002001;pc;1;pc;6,0;8,0;25,0;count;;0
【免洗餐具】萬用PE手套(手扒雞手套);休閒娛樂;49;;規格：100pc張x1x1pack包;萬用PE手套;0;1;100,0;999,0;9185;0.00%;0;萬用PE手套;31244001001;pc;1;pack;49,0;0,0;0,0;count;;0
【免洗餐具】手扒雞手套(50入)-包裝顏色隨機出貨;休閒娛樂;29;橘之屋;規格：1set組x1x1set組;手扒雞手套-50入;0;1;1,0;999,0;9186;0.00%;1;手扒雞手套-50入;31244002001;set;1;set;29,0;0,0;0,0;count;;0
【免洗餐具】西式塑膠湯匙(顏色隨機出貨);休閒娛樂;25;自然風;規格：20pc支x1x1bag包;西式塑膠湯匙;29;1;20,0;999,0;9187;13.79%;1;西式塑膠湯匙;31250003001;pc;1;bag;25,0;29,0;13,79310344827586;count;;0
【免洗餐具】免洗筷#666;休閒娛樂;33;自然風;規格：50pair雙x1x1bag包;免洗筷#666;36;1;50,0;33,3;9189;8.33%;1;免洗筷#666;31253001001;pair;1;bag;33,0;36,0;8,333333333333332;count;月;0
【免洗餐具】自然風超值免洗筷;休閒娛樂;19;自然風;規格：1pc包x1x1pc包;自然風超值免洗筷;20;1;1,0;33,3;9190;5.00%;1;自然風超值免洗筷;31253002001;pc;1;pc;19,0;20,0;5,0;count;月;0
【免洗餐具】紙包日式圓筷;休閒娛樂;56;自然風;規格：50pair雙x1x1bag包;紙包日式圓筷;59;1;50,0;999,0;9191;5.08%;1;紙包日式圓筷;31253004001;pair;1;bag;56,0;59,0;5,084745762711865;count;;0
【免洗餐具】背心袋(2斤);休閒娛樂;42;自然風;規格：1pc個x1x1pc個;背心袋(2斤);49;1;1,0;999,0;9193;14.29%;1;背心袋(2斤);31254009001;pc;1;pc;42,0;49,0;14,285714285714285;count;;0
【免洗餐具】耐熱塑膠袋-1斤;休閒娛樂;42;自然風;規格：1pack包x1x1pack包;耐熱袋-1斤;49;1;1,0;33,3;9194;14.29%;1;耐熱袋-1斤;31254899001;pack;1;pack;42,0;49,0;14,285714285714285;count;月;0
【免洗餐具】自然風塑包透明直吸管;休閒娛樂;29;自然風;規格：1pc包x1x1pc包;自然風塑包透明直吸管;32;1;1,0;999,0;9196;9.38%;1;自然風塑包透明直吸管;31255006001;pc;1;pc;29,0;32,0;9,375;count;;0
【免洗餐具】塑包可彎吸管;休閒娛樂;23;自然風;規格：50pc支x1x1pack包;塑包可彎吸管;29;1;50,0;999,0;9197;20.69%;1;塑包可彎吸管;31255010001;pc;1;pack;23,0;29,0;20,689655172413797;count;;0
【免洗餐具】自然風紙包木質咖啡拌條;休閒娛樂;38;自然風;規格：1pc個x1x1pc個;自然風紙包木質咖啡拌條;40;1;1,0;999,0;9198;5.00%;1;自然風紙包木質咖啡拌條;31258003001;pc;1;pc;38,0;40,0;5,0;count;;0
【免洗餐具】自然風咖啡調味棒;休閒娛樂;29;自然風;規格：1pc個x1x1pc個;自然風咖啡調味棒;35;1;1,0;999,0;9199;17.14%;0;自然風咖啡調味棒;31258006001;pc;1;pc;29,0;35,0;17,142857142857142;count;;0
【烤肉用品】烤肉刷3入;休閒娛樂;18;自然風;規格：3pc個x1x1bag包;烤肉刷3入;20;1;3,0;33,3;9208;10.00%;1;烤肉刷3入;31268003001;pc;1;bag;18,0;20,0;10,0;count;月;0
【烤肉用品】自然風烤肉配件組合包;休閒娛樂;158;自然風;規格：1set組x1x1set組;自然風烤肉配件組合包;179;1;1,0;999,0;9209;11.73%;1;自然風烤肉配件組合包;31269014001;set;1;set;158,0;179,0;11,731843575418994;count;標示於包裝上;0
【烤肉用品】環保椰子炭;休閒娛樂;59;自然風;規格：1pc個x1x1pc個;環保椰子炭;69;1;1,0;33,3;9212;14.49%;1;環保椰子炭;31271003001;pc;1;pc;59,0;69,0;14,492753623188406;count;月;0
【烤肉用品】自然風環保炭7公斤重量包;休閒娛樂;299;自然風;規格：1pc個x1x1pc個;自然風環保炭7公斤重量包;339;1;1,0;999,0;9213;11.80%;1;自然風環保炭7公斤重量包;31271007001;pc;1;pc;299,0;339,0;11,799410029498524;count;;0
【烤肉用品】火種-30粒;休閒娛樂;18;自然風;規格：30pc粒x1x1bag包;火種-30粒;21;1;30,0;33,3;9215;14.29%;1;火種-30粒;31272003001;pc;1;bag;18,0;21,0;14,285714285714285;count;月;0
【烤肉用品】自然風免火種燒烤專用炭;休閒娛樂;89;自然風;規格：1pc包x1x1pc包;自然風免火種燒烤專用炭;99;1;1,0;999,0;9216;10.10%;1;自然風免火種燒烤專用炭;31273002001;pc;1;pc;89,0;99,0;10,1010101010101;count;;0
小米無螢光洗衣袋50x50cm;休閒娛樂;35;;規格：1pc個x1x1pc個;小米無螢光洗衣袋50*50;0;1;1,0;999,0;9564;0.00%;0;小米無螢光洗衣袋50*50;31602059001;pc;1;pc;35,0;0,0;0,0;count;;0
優選3件小家庭洗衣袋組;休閒娛樂;129;生活大師;規格：1set組x1x1set組;優選3件小家庭洗衣袋組;0;1;1,0;120,0;9565;0.00%;1;優選3件小家庭洗衣袋組;31602070001;set;1;set;129,0;0,0;0,0;count;月;0
喜刷洗衣刷(款式隨機出貨);休閒娛樂;23;樂活家;規格：1pc個x1x1pc個;喜刷洗衣刷;25;1;1,0;999,0;9569;8.00%;1;喜刷洗衣刷;31607015001;pc;1;pc;23,0;25,0;8,0;count;;0
【祭祀用品】龍之香(1尺三.半斤);休閒娛樂;108;;規格：1pc包x1x1pc包;龍之香(1尺三.半斤);125;1;1,0;999,0;9693;13.60%;1;龍之香(1尺三.半斤);31910004001;pc;1;pc;108,0;125,0;13,6;count;未拆封保存;0
【祭祀用品】仙知香(1尺三.1斤);休閒娛樂;115;仙知香;規格：1pc包x1x1pc包;仙知香(1尺三.1斤);145;1;1,0;999,0;9694;20.69%;1;仙知香(1尺三.1斤);31910005001;pc;1;pc;115,0;145,0;20,689655172413797;count;未拆封保存;0
【祭祀用品】束香(單包);休閒娛樂;8;;規格：1pc包x1x1pc包;束香(單包);11;1;1,0;999,0;9695;27.27%;1;束香(單包);31910007001;pc;1;pc;8,0;11,0;27,27272727272727;count;未拆封保存;0
【祭祀用品】正烏沉香(1尺六.1斤);休閒娛樂;145;;規格：1pc包x1x1pc包;正烏沉香(1尺六.1斤);169;1;1,0;999,0;9698;14.20%;0;正烏沉香(1尺六.1斤);31910013001;pc;1;pc;145,0;169,0;14,201183431952662;count;未拆封保存;0
【祭祀用品】鳳梨蠟燭5號(1對);休閒娛樂;95;;規格：1pc個x1x1pc個;鳳梨蠟燭5號(1對);109;1;1,0;999,0;9702;12.84%;1;鳳梨蠟燭5號(1對);31911005001;pc;1;pc;95,0;109,0;12,844036697247708;count;未拆封保存;0
【祭祀用品】防風蠟燭;休閒娛樂;59;;規格：1pc包x1x1pc包;防風蠟燭;65;1;1,0;999,0;9703;9.23%;1;防風蠟燭;31911006001;pc;1;pc;59,0;65,0;9,230769230769232;count;未拆封保存;0
【祭祀用品】拜祖先公媽金;休閒娛樂;95;;規格：1pc包x1x1pc包;拜祖先公媽金;115;1;1,0;72,0;9710;17.39%;0;拜祖先公媽金;31912013001;pc;1;pc;95,0;115,0;17,391304347826086;count;月;0
【祭祀用品】初二十六公司行號拜門口用金銀紙;休閒娛樂;179;;規格：1set組x1x1set組;發財金;210;1;1,0;999,0;9713;14.76%;1;發財金;31912023001;set;1;set;179,0;210,0;14,761904761904765;count;;0
【祭祀用品】土地公神明金;休閒娛樂;95;;規格：1pc包x1x1pc包;土地公神明金;115;1;1,0;72,0;9714;17.39%;1;土地公神明金;31912024001;pc;1;pc;95,0;115,0;17,391304347826086;count;月;0
【祭祀用品】敬神用刈金福金;休閒娛樂;88;;規格：1set組x1x1set組;敬神用刈金福金;92;1;1,0;999,0;9719;4.35%;1;敬神用刈金福金;31912034001;set;1;set;88,0;92,0;4,3478260869565215;count;;0
【祭祀用品】祭祀用銀紙(大銀);休閒娛樂;88;;規格：1set組x1x1set組;祭祀用銀紙(大銀);92;1;1,0;999,0;9720;4.35%;1;祭祀用銀紙(大銀);31912035001;set;1;set;88,0;92,0;4,3478260869565215;count;;0
【祭祀用品】初二十六公司行號拜門口用金銀紙;休閒娛樂;179;;規格：1set組x1x1set組;初二十六公司行號拜門口用金紙;210;1;1,0;999,0;9721;14.76%;0;初二十六公司行號拜門口用金紙;31912036001;set;1;set;179,0;210,0;14,761904761904765;count;;0
【祭祀用品】富山檀香普渡公平安發財包;休閒娛樂;499;富山檀香;規格：1pc個x1x1pc個;富山檀香普渡公平安發財包;0;1;1,0;999,0;9722;0.00%;0;富山檀香普渡公平安發財包;31912044001;pc;1;pc;499,0;0,0;0,0;count;;0
【祭祀用品】富山檀香精品地基主組合包;休閒娛樂;588;富山檀香;規格：1pc個x1x1pc個;富山檀香精品地基主組合包;0;1;1,0;999,0;9723;0.00%;0;富山檀香精品地基主組合包;31912045001;pc;1;pc;588,0;0,0;0,0;count;;0
橘之屋 立式插香器-10入;休閒娛樂;105;橘之屋;規格：1pc個x1x1pc個;橘之屋  插香器-10入;0;1;1,0;999,0;9724;0.00%;1;橘之屋插香器-10入;31914003001;pc;1;pc;105,0;0,0;0,0;count;;0
【祭祀用品】敬神杯組-7杯1壺;休閒娛樂;109;;規格：1set組x1x1set組;敬神杯組(7杯1壺);112;1;1,0;999,0;9725;2.68%;1;敬神杯組(7杯1壺);31914004001;set;1;set;109,0;112,0;2,6785714285714284;count;未拆封保存;0
【祭祀用品】敬神杯3入;休閒娛樂;29;;規格：1set組x1x1set組;敬神杯3入;33;1;1,0;999,0;9729;12.12%;0;敬神杯3入;31914015001;set;1;set;29,0;33,0;12,12121212121212;count;;0
【祭祀用品】1呎2祭祀用塑膠圓盤;休閒娛樂;75;;規格：1pc個x1x1pc個;1呎祭祀圓盤;0;1;1,0;999,0;9730;0.00%;0;1呎祭祀圓盤;31914017001;pc;1;pc;75,0;0,0;0,0;count;;0
【祭祀用品】1呎2祭祀用塑膠圓盤;休閒娛樂;75;;規格：1pc個x1x1pc個;1呎2祭祀圓盤;0;1;1,0;999,0;9731;0.00%;1;1呎2祭祀圓盤;31914018001;pc;1;pc;75,0;0,0;0,0;count;;0
【龍品文創】王華OB  OB-100 0.7 白桿自動原子筆-藍-10支;休閒娛樂;90;王華OB;規格：10支入;王華O.B.自動原子筆;100;1;10,0;999,0;9732;10.00%;0;王華O.B.自動原子筆;32400180001;pcs;1;;90,0;100,0;10,0;count;;0
NO.230雄獅白板筆 3入<黑色>;休閒娛樂;57;;規格：1set組x1x1set組;雄獅NO.230白板筆3入;0;1;1,0;60,0;9733;0.00%;0;雄獅NO.230白板筆3入;32403025003;set;1;set;57,0;0,0;0,0;count;月;0
【安心價】雄獅GE-600奇異筆3入-藍;休閒娛樂;37;;規格：1set組x1x1set組;雄獅GE-600奇異筆3入;0;1;1,0;999,0;9737;0.00%;0;雄獅GE-600奇異筆3入;32404033001;set;1;set;37,0;0,0;0,0;count;妥善保存;0
雄獅GE-200奇異筆3入;休閒娛樂;51;;規格：1set組x1x1set組;雄獅GE-200奇異筆3入;0;1;1,0;999,0;9739;0.00%;0;雄獅GE-200奇異筆3入;32404037001;set;1;set;51,0;0,0;0,0;count;妥善保存;0
雄獅ㄅㄆㄇ三角塗頭鉛筆;休閒娛樂;49;;規格：12pc支x1x1box盒;雄獅ㄅㄆㄇ三角塗頭鉛筆;0;1;12,0;999,0;9740;0.00%;1;雄獅ㄅㄆㄇ三角塗頭鉛筆;32405096001;pc;1;box;49,0;0,0;0,0;count;;0
輕鬆按修正帶內帶 6mmX6M CTV-206R(10袋裝);休閒娛樂;370;SDI;規格：2pc個x1x10card卡;輕鬆按修正帶內帶 6mmX6M CTV-;420;1;2,0;999,0;9741;11.90%;0;輕鬆按修正帶內帶6mmX6MCTV-;32410009001;pc;10;card;37,0;42,0;11,904761904761903;count;;0
