title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
晶工牌JD-3232溫熱全自動開飲機;生活家電;2980;JINKON晶工牌;規格：1set台x1x1set台;晶工牌JD-3232溫熱全自動開飲機;3090;1;1,0;999,0;10034;3.56%;0;41232052001;set;1;set;2980,0;3090,0;3,559870550161812;count;;8,000014093678072;8,036249942132116;0,0833205889304433;0,7663148739517798;0,8623247822853033;0,0538944545442824;1
東元XYFXJ066直立式手提吸塵器;生活家電;888;TECO東元;規格：1set台x1x1set台;東元XYFXJ066直立式手提吸塵器;988;1;1,0;999,0;9963;10.12%;1;41100017001;set;1;set;888,0;988,0;10,121457489878544;count;;6,790097235513905;6,8966943316227125;0,0833205889304433;0,6396855721928898;0,7400454790268729;0,1532332209623046;0
飛利浦HR2601/02超活氧迷你果汁機;生活家電;1188;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HR2601/02超活氧迷你果汁機;1488;1;1,0;999,0;9998;20.16%;1;41212916001;set;1;set;1188,0;1488,0;20,161290322580644;count;;7,080867896690782;7,305860032684009;0,0833205889304433;0,67011748621107;0,7839507491002281;0,3052306901426551;0
【TATUNG大同】1.8公升不鏽鋼電茶壺(TEK-1815S);生活家電;1190;TATUNG大同;規格：1set台x1x1set台;大同TEK-1815S(1.8L)電茶壺;0;1;1,0;999,0;10017;0.00%;0;41223010001;set;1;set;1190,0;0,0;0,0;count;;7,0825485693553;0,0;0,0833205889304433;0,6702933845833897;0,0;0,0;0
大家源TCY-2788 不鏽鋼快煮壺;生活家電;499;大家源;規格：1set台x1x1set台;大家源TCY-2788 不鏽鋼快煮壺;0;1;1,0;999,0;10018;0.00%;1;41223020001;set;1;set;499,0;0,0;0,0;count;;6,214608098422191;0,0;0,0833205889304433;0,5794551628816891;0,0;0,0;0
【SAMPO 聲寶】1.5L雙層防燙快煮壺(KP-CD15D);生活家電;950;SAMPO聲寶;規格：1set台x1x1set台;聲寶KP-CD15D雙層防燙快煮壺1.5L;1088;1;1,0;999,0;10027;12.68%;0;41223066001;set;1;set;950,0;1088,0;12,683823529411764;count;;6,85751406254539;6,9930151229329605;0,0833205889304433;0,6467413840664017;0,7503811213966671;0,192026013592688;0
【YENSUN 元山家電】6.9L全開水溫熱開飲機(YS-818DWE);生活家電;2488;元山家電;規格：1set台x1x1set台;元山YS-818DWE溫熱開飲機;2880;1;1,0;999,0;10032;13.61%;1;41232047001;set;1;set;2488,0;2880,0;13,61111111111111;count;;7,819636302367592;7,965892735084528;0,0833205889304433;0,7474366232584932;0,854775146113408;0,2060646303674192;0
晶工牌感應式開飲機濾心 CF-2514-4入;生活家電;1300;JINKON晶工牌;規格：1set台x1x1set台;晶工CF-2514感應式開飲機濾心;0;1;1,0;999,0;10036;0.00%;0;41234002001;set;1;set;1300,0;0,0;0,0;count;;7,170888478512505;0,0;0,0833205889304433;0,679538995914894;0,0;0,0;0
【晶工牌】感應式遠紅外線開飲機專用濾心(2入/盒)(CF-2522A);生活家電;799;;規格：1box盒x1x1box盒;晶工 CF-2522開飲機濾心;0;1;1,0;48,0;10037;0.00%;1;41234006001;bo;1;box;799,0;0,0;0,0;count;月;6,684611727667927;0,0;0,0039901566866406;0,6286455109572064;0,0;0,0;0
TATUNG 大同 6人份全不鏽鋼配件電鍋 TAC-06L-MCAG;生活家電;2940;TATUNG 大同;規格：1件;大同TAC-06L電鍋(6人份);0;1;1,0;12,0;10046;0.00%;1;41300016001;pcs;1;;2940,0;0,0;0,0;count;月;7,9865049385539955;0,0;0,000987111932932;0,7649010124379316;0,0;0,0;0
大家源TCY-3003三人份電子鍋;生活家電;650;大家源;規格：1pc台x1x1pc台;大家源TCY-3003三人份電子鍋;0;1;1,0;999,0;10053;0.00%;1;41302006001;pc;1;pc;650,0;0,0;0,0;count;;6,478509642208569;0,0;0,0833205889304433;0,6070749683230874;0,0;0,0;0
