title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
妙管家EQ芳香消臭液-甜美馨香400ml;日用生活;55;妙管家;規格：400ml毫升x1x1bottle瓶;妙管家EQ芳香消臭液-甜美馨香 妙管家EQ芳香;95;1;400,0;33,3;940;42.11%;0;妙管家EQ芳香消臭液-甜美馨香妙管家EQ芳香;11030080001;ml;1;bottle;55,0;95,0;42,10526315789473;volume;月;0
花仙子去味大師消臭易--檸檬;日用生活;69;花仙子;規格：350ml毫升x1x1bottle瓶;家福檸檬消臭液 消臭液-檸檬;76;1;350,0;33,3;944;9.21%;0;家福檸檬消臭液消臭液-檸檬;11030097001;ml;1;bottle;69,0;76,0;9,210526315789473;volume;月;0
Farcent香水室內擴香-鼠尾草海鹽120ml;日用生活;159;Farcent 香水;規格：120ml毫升x1x1box盒;Farcent香水室內擴香;230;1;120,0;36,0;956;30.87%;1;Farcent香水室內擴香;11030016001;ml;1;box;159,0;230,0;30,869565217391305;volume;月;0
熊寶貝衣物清新噴霧竹萃淨味100ml;日用生活;79;SNUGGLE熊寶貝;規格：100ml毫升x1x1bottle瓶;熊寶貝衣物清新噴霧;89;1;100,0;33,3;977;11.24%;0;熊寶貝衣物清新噴霧;11031011001;ml;1;bottle;79,0;89,0;11,235955056179774;volume;月;0
【安心價】花仙子噴霧飄香劑-檸檬香-300ml;日用生活;75;花仙子;規格：300ml毫升x1x1bottle瓶;家福定量噴霧式芳香劑-檸檬;0;1;300,0;33,3;979;0.00%;1;家福定量噴霧式芳香劑-檸檬;11031022001;ml;1;bottle;75,0;0,0;0,0;volume;月;0
滿庭香噴霧罐清新早晨;日用生活;97;滿庭香;規格：320ml毫升x1x1bottle瓶;滿庭香噴霧罐清新早晨;105;1;320,0;33,3;986;7.62%;1;滿庭香噴霧罐清新早晨;11031040001;ml;1;bottle;97,0;105,0;7,6190476190476195;volume;月;0
妙管家噴霧式芳香機(淡雅薰衣草)300ml;日用生活;299;妙管家;規格：300ml毫升x1x1pc台;妙管家噴霧芳香機 妙管家噴霧芳香;319;1;300,0;36,0;993;6.27%;0;妙管家噴霧芳香機妙管家噴霧芳香;11031901001;ml;1;pc;299,0;319,0;6,269592476489027;volume;月;0
Febreze風倍清 織物除菌消臭噴霧(高效除菌) 370ml;日用生活;149;Febreze;規格：370ml毫升x1x1bottle瓶;Febreze風倍清織物除菌消臭噴霧-高效除菌;0;1;370,0;18,0;997;0.00%;1;Febreze風倍清織物除菌消臭噴霧-高效除菌;11031907001;ml;1;bottle;149,0;0,0;0,0;volume;月;0
妙管家噴霧式芳香劑-淡雅薰衣草300ml;日用生活;65;妙管家;規格：300ml毫升x1x1bottle瓶;妙管家噴霧式芳香劑-淡雅薰衣草;69;1;300,0;36,0;1011;5.80%;1;妙管家噴霧式芳香劑-淡雅薰衣草;11031917001;ml;1;bottle;65,0;69,0;5,797101449275362;volume;月;0
OP愛岩柿除菌消臭噴霧-抗過敏EX;日用生活;129;OP;規格：400ml毫升x1x1pc瓶;加氛除菌去味噴霧;0;1;400,0;60,0;1020;0.00%;0;加氛除菌去味噴霧;11031926002;ml;1;pc;129,0;0,0;0,0;volume;月;0
AP清新噴霧-蘭諾香氛 185ml;日用生活;199;AP;規格：185ml毫升x1x1bottle瓶;AP清新噴霧-蘭諾香氛 AP噴霧蘭諾;0;1;185,0;24,0;1021;0.00%;0;AP清新噴霧-蘭諾香氛AP噴霧蘭諾;11031929001;ml;1;bottle;199,0;0,0;0,0;volume;月;0
家樂福超值除濕劑補充包;日用生活;53;家樂福;規格：600ml毫升x1x6pack包;超值除濕劑補充包;0;1;600,0;33,3;1024;0.00%;1;超值除濕劑補充包;11032002001;ml;6;pack;8,833333333333334;0,0;0,0;volume;月;0
妙管家集水袋除溼盒補充包;日用生活;49;妙管家;規格：400ml毫升x3x1bag袋;妙管家集水袋除溼盒補充包;59;1;400,0;60,0;1026;16.95%;0;妙管家集水袋除溼盒補充包;11032003001;ml;3;bag;16,333333333333332;19,666666666666668;16,949152542372893;volume;月;0
家樂福除濕劑-薰衣草450mlx4;日用生活;68;家樂福;規格：450ml毫升x4x1set組;家福除濕劑-薰衣草450ml;0;1;450,0;33,3;1028;0.00%;1;家福除濕劑-薰衣草450ml;11032005001;ml;4;set;17,0;0,0;0,0;volume;月;0
家樂福除濕桶補充包-紫羅蘭香600mlx6;日用生活;84;家樂福;規格：600ml毫升x1x6bag袋;家福除濕桶補充包- 紫羅蘭香;0;1;600,0;33,3;1030;0.00%;1;家福除濕桶補充包-紫羅蘭香;11032008001;ml;6;bag;14,0;0,0;0,0;volume;月;0
妙管家集水袋除溼盒補充包;日用生活;49;妙管家;規格：400ml毫升x3x1bag袋;妙管家集水袋除溼盒 除溼盒薰衣草;59;1;400,0;60,0;1032;16.95%;1;妙管家集水袋除溼盒除溼盒薰衣草;11032012001;ml;3;bag;16,333333333333332;19,666666666666668;16,949152542372893;volume;月;0
妙管家集水袋除溼盒補充包;日用生活;49;妙管家;規格：400ml毫升x3x1bag袋;妙管家集水袋除溼盒 除溼盒玫瑰香;59;1;400,0;60,0;1033;16.95%;1;妙管家集水袋除溼盒除溼盒玫瑰香;11032012002;ml;3;bag;16,333333333333332;19,666666666666668;16,949152542372893;volume;月;0
妙管家EQ芳香消臭液-雅緻清香400ml;日用生活;55;妙管家;規格：400ml毫升x1x1bottle瓶;妙管家芳香除濕劑;95;1;400,0;33,3;1035;42.11%;1;妙管家芳香除濕劑;11032014001;ml;1;bottle;55,0;95,0;42,10526315789473;volume;月;0
家樂福環保除濕桶;日用生活;72;家樂福;規格：600ml毫升x1x2pc個;家樂福環保除濕桶;0;1;600,0;33,3;1042;0.00%;0;家樂福環保除濕桶;11032024001;ml;2;pc;36,0;0,0;0,0;volume;月;0
家樂福薰衣草吸濕包(衣櫥/抽屜)100mlx4;日用生活;99;家樂福;規格：100ml毫升x4x1pack包;家福薰衣草吸濕包- 衣櫥/抽屜;0;1;100,0;33,3;1047;0.00%;0;家福薰衣草吸濕包-衣櫥/抽屜;11032032001;ml;4;pack;24,75;0,0;0,0;volume;月;0
克潮靈吊掛式除濕袋-晨露香氛200gx4;日用生活;99;克潮靈;規格：200ml毫升x4x1bag袋;克潮靈吊掛式除濕袋-晨露香氛;138;1;200,0;60,0;1051;28.26%;1;克潮靈吊掛式除濕袋-晨露香氛;11032043001;ml;4;bag;24,75;34,5;28,26086956521739;volume;月;0
克潮靈吊掛式除濕袋-晨露香氛200gx4;日用生活;99;克潮靈;規格：200ml毫升x4x1bag袋;克潮靈吊掛式除濕袋;138;1;200,0;60,0;1058;28.26%;0;克潮靈吊掛式除濕袋;11032018001;ml;4;bag;24,75;34,5;28,26086956521739;volume;月;0
威猛先生深層淨力潔廁凝膠;日用生活;39;威猛先生;規格：750ml毫升x1x1bottle瓶;威猛先生深層淨力潔廁凝膠;0;1;750,0;24,0;1068;0.00%;0;威猛先生深層淨力潔廁凝膠;11040001001;ml;1;bottle;39,0;0,0;0,0;volume;月;0
潔霜免刷洗馬桶清潔劑青檸芳香;日用生活;50;潔霜;規格：500ml毫升x1x1bottle瓶;潔霜免刷洗馬桶清潔劑青檸芳香;0;1;500,0;24,0;1069;0.00%;0;潔霜免刷洗馬桶清潔劑青檸芳香;11040003001;ml;1;bottle;50,0;0,0;0,0;volume;月;0
威猛先生深層淨力潔廁凝膠清新海洋;日用生活;39;威猛先生;規格：750ml毫升x1x1bottle瓶;威猛先生深層淨力潔廁凝膠清新海洋;0;1;750,0;24,0;1070;0.00%;1;威猛先生深層淨力潔廁凝膠清新海洋;11040004001;ml;1;bottle;39,0;0,0;0,0;volume;月;0
潔霜免刷洗馬桶清潔劑百花清香;日用生活;50;潔霜;規格：500ml毫升x1x1bottle瓶;潔霜免刷洗馬桶清潔劑百花清香;0;1;500,0;24,0;1074;0.00%;1;潔霜免刷洗馬桶清潔劑百花清香;11040008001;ml;1;bottle;50,0;0,0;0,0;volume;月;0
潔霜芳香浴廁清潔劑綠茶馨香;日用生活;35;潔霜;規格：750ml毫升x1x1bottle瓶;潔霜芳香浴廁清潔劑綠茶馨香;42;1;750,0;36,0;1075;16.67%;0;潔霜芳香浴廁清潔劑綠茶馨香;11040009001;ml;1;bottle;35,0;42,0;16,666666666666664;volume;月;0
潔霜S浴廁清潔劑-650CC;日用生活;37;潔霜;規格：650cc西西x1x1bottle瓶;潔霜S浴廁清潔劑;0;1;650,0;36,0;1076;0.00%;1;潔霜S浴廁清潔劑;11040010001;cc;1;bottle;37,0;0,0;0,0;volume;月;0
妙管家強效浴廁清潔劑-加侖桶;日用生活;149;妙管家;規格：4000ml毫升x1x1bottle瓶;妙管家浴廁清潔劑;159;1;4000,0;36,0;1078;6.29%;1;妙管家浴廁清潔劑;11040015001;ml;1;bottle;149,0;159,0;6,289308176100629;volume;月;0
馬桶草本消臭更替瓶;日用生活;69;魔術靈;規格：500ml毫升x1x1bottle瓶;馬桶草本消臭更替瓶 草本更替瓶;0;1;500,0;36,0;1081;0.00%;1;馬桶草本消臭更替瓶草本更替瓶;11040020001;ml;1;bottle;69,0;0,0;0,0;volume;月;0
馬桶清潔草本消臭噴槍;日用生活;79;魔術靈;規格：500ml毫升x1x1bottle瓶;馬桶清潔草本消臭噴槍;95;1;500,0;36,0;1083;16.84%;1;馬桶清潔草本消臭噴槍;11040023001;ml;1;bottle;79,0;95,0;16,842105263157894;volume;月;0
【安心價】威猛先生潔廁劑加崙裝3785ml;日用生活;155;威猛先生;規格：3785ml毫升x1x1bottle瓶;威猛先生潔廁劑加崙裝;159;1;3785,0;33,3;1085;2.52%;0;威猛先生潔廁劑加崙裝;11040026001;ml;1;bottle;155,0;159,0;2,515723270440252;volume;月;0
威猛先生潔廁劑;日用生活;75;威猛先生;規格：750ml毫升x1x1bottle瓶;威猛先生潔廁劑 泡沫淨白凝膠;82;1;750,0;24,0;1088;8.54%;0;威猛先生潔廁劑泡沫淨白凝膠;11040029002;ml;1;bottle;75,0;82,0;8,536585365853659;volume;月;0
魔術靈高密泡馬桶清潔劑-柑橘消臭;日用生活;79;魔術靈;規格：500ml毫升x1x1bottle瓶;魔術靈高密泡馬桶清潔劑-柑橘消臭;85;1;500,0;33,3;1093;7.06%;0;魔術靈高密泡馬桶清潔劑-柑橘消臭;11040039001;ml;1;bottle;79,0;85,0;7,0588235294117645;volume;月;0
馬桶草本消臭更替瓶;日用生活;69;魔術靈;規格：500ml毫升x1x1bottle瓶;魔術靈高密泡馬桶清潔劑更替瓶-柑橘消臭;0;1;500,0;36,0;1094;0.00%;0;魔術靈高密泡馬桶清潔劑更替瓶-柑橘消臭;11040040001;ml;1;bottle;69,0;0,0;0,0;volume;月;0
魔術靈雙重淨力馬桶清潔劑-森林清香650ml;日用生活;69;魔術靈;規格：650ml毫升x1x1bottle瓶;魔術靈雙重淨力馬桶清潔劑森林;0;1;650,0;33,3;1095;0.00%;1;魔術靈雙重淨力馬桶清潔劑森林;11040044001;ml;1;bottle;69,0;0,0;0,0;volume;月;0
魔術靈馬桶殺菌瞬潔檸檬清香;日用生活;108;魔術靈;規格：500ml毫升x2x1bag袋;魔術靈殺菌瞬潔馬桶漂潔劑檸檬;115;1;500,0;24,0;1097;6.09%;1;魔術靈殺菌瞬潔馬桶漂潔劑檸檬;11040046001;ml;2;bag;54,0;57,5;6,086956521739131;volume;月;0
魔術靈馬桶殺菌瞬潔;日用生活;108;魔術靈;規格：500ml毫升x2x1bag袋;魔術靈殺菌瞬潔馬桶漂潔劑;115;1;500,0;24,0;1098;6.09%;0;魔術靈殺菌瞬潔馬桶漂潔劑;11040047001;ml;2;bag;54,0;57,5;6,086956521739131;volume;月;0
ecostore環保馬桶清潔劑-尤加利葉;日用生活;249;ecostore 宜可誠;規格：500ml毫升x1x1bottle瓶;家福尤加利馬桶清潔劑 家福尤加利浴廁;0;1;500,0;36,0;1105;0.00%;1;家福尤加利馬桶清潔劑家福尤加利浴廁;11040060001;ml;1;bottle;249,0;0,0;0,0;volume;月;0
高樂氏馬桶殺菌清潔凝膠709ml;日用生活;119;clorox 高樂氏;規格：709ml毫升x1x1pc瓶;高樂氏馬桶殺菌清潔凝膠;135;1;709,0;36,0;1107;11.85%;1;高樂氏馬桶殺菌清潔凝膠;11040062001;ml;1;pc;119,0;135,0;11,851851851851851;volume;月;0
威猛先生快速通樂;日用生活;158;威猛先生;規格：960cc西西x1x1bottle瓶;通樂-馬桶疏通劑;0;1;960,0;33,3;1139;0.00%;1;通樂-馬桶疏通劑;11042001001;cc;1;bottle;158,0;0,0;0,0;volume;月;0
妙管家水管疏通劑18oz;日用生活;79;妙管家;規格：18oz盎司x1x1bottle瓶;妙管家水管疏通劑;89;1;532,323;60,0;1140;11.24%;0;妙管家水管疏通劑;11042002001;ml;1;bottle;79,0;89,0;11,235955056179774;volume;月;0
莊臣威猛先生馬桶通樂(圓瓶)960ml;日用生活;99;威猛先生;規格：960ml毫升x1x1bottle瓶;莊臣馬桶通樂（圓瓶）;0;1;960,0;33,3;1142;0.00%;0;莊臣馬桶通樂(圓瓶);11042005001;ml;1;bottle;99,0;0,0;0,0;volume;月;0
威猛先生快速通樂;日用生活;158;威猛先生;規格：960cc西西x1x1bottle瓶;快速通樂;0;1;960,0;33,3;1150;0.00%;1;快速通樂;11042017001;cc;1;bottle;158,0;0,0;0,0;volume;月;0
