title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
聲寶 ML-JA03E 吸入式捕蚊燈;生活家電;888;SAMPO聲寶;規格：1set台x1x1set台;聲寶 ML-JA03E 吸入式捕蚊燈;0;1;1,0;999,0;10203;0.00%;0;41601014001;set;1;set;888,0;0,0;0,0;count;;6,790097235513905;0,0;0,0833205889304433;0,6396855721928898;0,0;0,0;1
大同TMO-F25MB無轉盤微波爐25L;生活家電;2790;TATUNG大同;規格：1set台x1x1set台;大同TMO-F25MA無轉盤微波爐25L;3590;1;1,0;999,0;9935;22.28%;1;40400043001;set;1;set;2790,0;3590,0;22,284122562674096;count;;7,934155233536322;8,186185994226083;0,0833205889304433;0,7594221181247057;0,8784135767366547;0,337369186207815;0
國際NN-ST34NB微電腦轉盤式微波爐-25L;生活家電;3200;Panasonic國際;規格：1set台x1x1set台;國際NN-ST34H微電腦微波爐25L;3990;1;1,0;999,0;9939;19.80%;1;40402008001;set;1;set;3200,0;3990,0;19,799498746867165;count;;8,071218539969863;8,291797105048733;0,0833205889304433;0,7737670961893796;0,8897461110409435;0,299753367482451;0
HRF-APP1AP濾網;生活家電;449;;規格：1box盒x1x1box盒;HRF-APP1AP濾網;499;1;1,0;999,0;9954;10.02%;1;41002018001;bo;1;box;449,0;499,0;10,02004008016032;count;標示於包裝上;6,1092475827643655;6,214608098422191;0,0833205889304433;0,5684281832667833;0,6668546416612059;0,1516978179466502;0
國際NI-M300蒸氣電熨斗;生活家電;650;Panasonic國際;規格：1set台x1x1set台;國際NI-M300蒸氣電熨斗;699;1;1,0;999,0;9958;7.01%;1;41010047002;set;1;set;650,0;699,0;7,0100143061516444;count;;6,478509642208569;6,551080335043404;0,0833205889304433;0,6070749683230874;0,7029595849219;0,106127706626997;0
東元XYFXJ066直立式手提吸塵器;生活家電;888;TECO東元;規格：1set台x1x1set台;東元XYFXJ066直立式手提吸塵器;988;1;1,0;999,0;9963;10.12%;1;41100017001;set;1;set;888,0;988,0;10,121457489878544;count;;6,790097235513905;6,8966943316227125;0,0833205889304433;0,6396855721928898;0,7400454790268729;0,1532332209623046;0
名象 8人份 台灣製 溫風式烘碗機 TT-658;生活家電;1490;名象;規格：1台;名象TT-658烘碗機;0;1;1,0;12,0;9979;0.00%;0;41201009001;pcs;1;;1490,0;0,0;0,0;count;月;7,307202314764738;0,0;0,000987111932932;0,6938055347999599;0,0;0,0;0
大家源 TCY-6706 多功能調理棒;生活家電;799;大家源;規格：1set台x1x1set台;大家源 TCY-6706 多功能調理棒;0;1;1,0;999,0;9984;0.00%;1;41210020001;set;1;set;799,0;0,0;0,0;count;;6,684611727667927;0,0;0,0833205889304433;0,6286455109572064;0,0;0,0;0
飛利浦HR2601/02超活氧迷你果汁機;生活家電;1188;PHILIPS飛利浦;規格：1set台x1x1set台;飛利浦HR2601/02超活氧迷你果汁機;1488;1;1,0;999,0;9998;20.16%;1;41212916001;set;1;set;1188,0;1488,0;20,161290322580644;count;;7,080867896690782;7,305860032684009;0,0833205889304433;0,67011748621107;0,7839507491002281;0,3052306901426551;0
【TIGER 虎牌】日本製 微電腦電熱水瓶3L(PDR-S30R);生活家電;3190;虎牌;規格：1set台x1x1set台;虎牌PDR-S30R微電腦電熱水瓶3L;4290;1;1,0;999,0;10005;25.64%;0;41220009001;set;1;set;3190,0;4290,0;25,64102564102564;count;;8,068089626278244;8,364275084991524;0,0833205889304433;0,7734396256252991;0,897523315424169;0,3881908264378383;0
【晶工牌】3.6L 電動熱水瓶(JK-8337);生活家電;1480;JINKON晶工牌;規格：1set台x1x1set台;晶工牌JK-8337電動熱水瓶3.6L;0;1;1,0;999,0;10008;0.00%;0;41220042001;set;1;set;1480,0;0,0;0,0;count;;7,300472814267799;0,0;0,0833205889304433;0,6931012285963035;0,0;0,0;0
【TIGER 虎牌】日本製 微電腦電熱水瓶4L(PDR-S40R);生活家電;3390;虎牌;規格：1set台x1x1set台;虎牌PDR-S40R微電腦電熱水瓶4L;4590;1;1,0;999,0;10012;26.14%;1;41221022001;set;1;set;3390,0;4590,0;26,14379084967321;count;;8,128880142125638;8,431853144249223;0,0833205889304433;0,7798019310377539;0,9047747368777428;0,3958024112699529;0
【YENSUN 元山家電】5.0L單溫微電腦熱水瓶(YS-5504APS);生活家電;1488;元山;規格：1set台x1x1set台;元山YS-5504APS微電腦熱水瓶5L;1690;1;1,0;999,0;10015;11.95%;0;41221042001;set;1;set;1488,0;1690,0;11,95266272189349;count;;7,305860032684009;7,43307534889858;0,0833205889304433;0,6936650522192774;0,7976015091746442;0,1809566467856385;0
【TATUNG大同】1.8公升不鏽鋼電茶壺(TEK-1815S);生活家電;1190;TATUNG大同;規格：1set台x1x1set台;大同TEK-1815S(1.8L)電茶壺;0;1;1,0;999,0;10017;0.00%;0;41223010001;set;1;set;1190,0;0,0;0,0;count;;7,0825485693553;0,0;0,0833205889304433;0,6702933845833897;0,0;0,0;0
大家源TCY-2788 不鏽鋼快煮壺;生活家電;499;大家源;規格：1set台x1x1set台;大家源TCY-2788 不鏽鋼快煮壺;0;1;1,0;999,0;10018;0.00%;1;41223020001;set;1;set;499,0;0,0;0,0;count;;6,214608098422191;0,0;0,0833205889304433;0,5794551628816891;0,0;0,0;0
