title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
員山農會濃嘜甜高濃度養生豆奶250ml;生鮮冷凍;550;員山農會;規格：250ml毫升x1x24bottle瓶;員山農會濃嘜甜高濃度養生豆奶;0;1;250,0;12,0;9068;0.00%;1;15023038001;ml;24;bottle;22,916666666666668;0,0;0,0;volume;月;3,174575565971621;0,0;0,000987111932932;0,2612868570919594;0,0;0,0;1
光泉低脂保久牛乳-200ml;生鮮冷凍;115;光泉;規格：200ml毫升x1x6bottle瓶;光泉低脂保久牛乳;128;1;200,0;9,0;9014;10.16%;1;15020001001;ml;6;bottle;19,166666666666668;21,33333333333333;10,15624999999999;volume;月;3,004031076368686;3,106080330722856;0,0007368582034562;0,24343775490653;0,3332960104823002;0,1537599601593623;0
澳洲奶協會全脂牛奶1000ml;生鮮冷凍;99;澳洲奶協會;規格：1000ml毫升x1x1bottle瓶;倍瑞100％全脂牛奶1000ml;129;1;1000,0;12,0;9015;23.26%;1;15020007001;ml;1;bottle;99,0;129,0;23,25581395348837;volume;月;4,605170185988092;4,867534450455582;0,000987111932932;0,411012184588909;0,5223077449656454;0,3520800518854813;0
光泉低脂高鈣牛乳-200ml;生鮮冷凍;268;光泉;規格：200ml毫升x1x24bottle瓶;光泉低脂高鈣牛乳;312;1;200,0;9,0;9016;14.10%;1;15020010001;ml;24;bottle;11,166666666666666;13,0;14,102564102564108;volume;月;2,498699971920336;2,6390573296152584;0,0007368582034562;0,1905500506964769;0,2831823989530039;0,2135049545408111;0
福樂低脂高鈣牛乳(保久乳)200ml;生鮮冷凍;258;福樂;規格：200ml毫升x1x24bottle瓶;福樂低脂高鈣牛乳(保久乳)200m;312;1;200,0;6,0;9017;17.31%;1;15020046001;ml;24;bottle;10,75;13,0;17,307692307692307;volume;月;2,463853240590168;2,6390573296152584;0,0004866044739805;0,1869030089785739;0,2831823989530039;0,2620288078455409;0
光泉全脂保久牛乳-200ml;生鮮冷凍;460;光泉;規格：200ml毫升x1x24bottle瓶;光泉全脂保久牛乳;480;1;200,0;9,0;9018;4.17%;1;15020047001;ml;24;bottle;19,166666666666668;20,0;4,166666666666661;volume;月;3,004031076368686;3,044522437723423;0,0007368582034562;0,24343775490653;0,3266905792101371;0,0630810092961486;0
光泉高鈣牛乳-無加糖200ml;生鮮冷凍;300;光泉;規格：200ml毫升x1x24bottle瓶;光泉高鈣牛乳-無加糖200ml;344;1;200,0;9,0;9024;12.79%;1;15020920001;ml;24;bottle;12,5;14,333333333333334;12,790697674418608;volume;月;2,602689685444384;2,730029107820985;0,0007368582034562;0,2014335628360114;0,2929440688114886;0,1936440285370147;0
克寧國小生草莓優酪乳(198mlx6);生鮮冷凍;99;克寧;規格：198ml毫升x1x6bottle瓶;克寧國小生牛奶198ML;109;1;198,0;6,0;9025;9.17%;1;15020922001;ml;6;bottle;16,5;18,166666666666668;9,17431192660551;volume;月;2,862200880929469;2,953172659135195;0,0004866044739805;0,2285938765891009;0,3168883482566278;0,1388939654227129;0
極品限定高鈣牛乳200ml*6入/組;生鮮冷凍;69;味全;規格：200ml毫升x1x6bottle瓶;極品限定高鈣牛乳200ml;109;1;200,0;9,0;9027;36.70%;1;15020925001;ml;6;bottle;11,5;18,166666666666668;36,69724770642202;volume;月;2,525728644308256;2,953172659135195;0,0007368582034562;0,1933788582206114;0,3168883482566278;0,5555758616908513;0
光泉果汁牛乳;生鮮冷凍;268;光泉;規格：200ml毫升x1x24bottle瓶;光泉果汁牛乳;312;1;200,0;9,0;9028;14.10%;1;15021001001;ml;24;bottle;11,166666666666666;13,0;14,102564102564108;volume;月;2,498699971920336;2,6390573296152584;0,0007368582034562;0,1905500506964769;0,2831823989530039;0,2135049545408111;0
福樂香蕉牛乳;生鮮冷凍;258;福樂;規格：200ml毫升x1x24bottle瓶;福樂香蕉牛乳;312;1;200,0;9,0;9029;17.31%;0;15021003001;ml;24;bottle;10,75;13,0;17,307692307692307;volume;月;2,463853240590168;2,6390573296152584;0,0007368582034562;0,1869030089785739;0,2831823989530039;0,2620288078455409;0
福樂蘋果牛乳(保久乳)200ml;生鮮冷凍;258;福樂;規格：200ml毫升x1x24bottle瓶;福樂蘋果牛乳(保久乳)200ml;312;1;200,0;9,0;9031;17.31%;1;15021035001;ml;24;bottle;10,75;13,0;17,307692307692307;volume;月;2,463853240590168;2,6390573296152584;0,0007368582034562;0,1869030089785739;0,2831823989530039;0,2620288078455409;0
愛之味純濃燕麥(天然原味);生鮮冷凍;408;;規格：290ml毫升x1x24bottle瓶;愛之味純濃燕麥290ml;624;1;290,0;6,0;9032;34.62%;0;15021042001;ml;24;bottle;17,0;26,0;34,61538461538461;volume;月;2,8903717578961645;3,295836866004329;0,0004866044739805;0,2315422266812229;0,35365771701857;0,5240576156910818;0
愛之味純濃燕麥-天然原味TPA250ml;生鮮冷凍;149;愛之味;規格：250ml毫升x1x6bottle瓶;愛之味純濃燕麥-天然原味TPA250ml;0;1;250,0;6,0;9033;0.00%;1;15021047001;ml;6;bottle;24,83333333333333;0,0;0,0;volume;月;3,251665647691192;0,0;0,0004866044739805;0,2693550670311918;0,0;0,0;0
極品限定蘋果牛乳200ml;生鮮冷凍;268;味全;規格：200ml毫升x1x24bottle瓶;極品限定蘋果牛乳200ml;348;1;200,0;9,0;9036;22.99%;1;15021060001;ml;24;bottle;11,166666666666666;14,5;22,98850574712644;volume;月;2,498699971920336;2,740840023925201;0,0007368582034562;0,1905500506964769;0,2941041274138221;0,3480331547373724;0
光泉巧克力牛乳-200ml;生鮮冷凍;268;光泉;規格：200ml毫升x1x24bottle瓶;光泉巧克力牛乳;312;1;200,0;9,0;9037;14.10%;1;15022004001;ml;24;bottle;11,166666666666666;13,0;14,102564102564108;volume;月;2,498699971920336;2,6390573296152584;0,0007368582034562;0,1905500506964769;0,2831823989530039;0,2135049545408111;0
福樂巧克力牛乳(保久乳)200ml;生鮮冷凍;258;福樂;規格：200ml毫升x1x24bottle瓶;福樂巧克力牛乳(保久乳)200ml;312;1;200,0;9,0;9038;17.31%;1;15022005001;ml;24;bottle;10,75;13,0;17,307692307692307;volume;月;2,463853240590168;2,6390573296152584;0,0007368582034562;0,1869030089785739;0,2831823989530039;0,2620288078455409;0
雀巢美祿巧克力麥芽飲品TP;生鮮冷凍;89;雀巢;規格：198ml毫升x1x6bottle瓶;雀巢美祿巧克力麥芽飲品TP;0;1;198,0;9,0;9041;0.00%;1;15022013001;ml;6;bottle;14,833333333333334;0,0;0,0;volume;月;2,762117422372486;0,0;0,0007368582034562;0,2181191911682239;0,0;0,0;0
光泉保久乳飲品-珍穀堅果牛乳-200ml;生鮮冷凍;300;光泉;規格：200ml毫升x1x24box箱;光泉調味乳-珍穀堅果牛乳;324;1;200,0;9,0;9044;7.41%;1;15022017001;ml;24;box;12,5;13,5;7,4074074074074066;volume;月;2,602689685444384;2,6741486494265287;0,0007368582034562;0,2014335628360114;0,2869478511146784;0,1121440165264866;0
雀巢美祿巧克力飲品減糖配方198ml;生鮮冷凍;94;雀巢;規格：198ml毫升x1x6box盒;雀巢美祿極致濃巧克力飲品198ml;102;1;198,0;9,0;9048;7.84%;1;15022021001;ml;6;box;15,666666666666666;17,0;7,843137254901965;volume;月;2,8134107167600364;2,8903717578961645;0,0007368582034562;0,223487522065823;0,3101495367614368;0,1187407233809859;0
員山農會養生杏仁奶250ml;生鮮冷凍;450;員山農會;規格：250ml毫升x1x24bottle瓶;員山農會養生杏仁奶250ml;0;1;250,0;12,0;9053;0.00%;1;15023001001;ml;24;bottle;18,75;0,0;0,0;volume;月;2,9831534913471307;0,0;0,000987111932932;0,2412527171530245;0,0;0,0;0
義美豆奶250ml;生鮮冷凍;71;義美;規格：250ml毫升x1x6bottle瓶;義美豆奶250ml;77;1;250,0;12,0;9055;7.79%;1;15023003001;ml;6;bottle;11,833333333333334;12,833333333333334;7,792207792207792;volume;月;2,5520459526256287;2,627081138568543;0,000987111932932;0,1961332147319001;0,2818973012505517;0,1179696797226677;0
義美元氣黑豆奶(無加糖)250ml-24入;生鮮冷凍;268;義美;規格：250ml毫升x1x24bottle瓶;義美黑豆奶250ml;284;1;250,0;9,0;9056;5.63%;1;15023004001;ml;24;bottle;11,166666666666666;11,833333333333334;5,633802816901419;volume;月;2,498699971920336;2,5520459526256287;0,0007368582034562;0,1905500506964769;0,2738456974741771;0,0852926322877505;0
義美低糖黑豆奶-250ml;生鮮冷凍;268;義美;規格：250ml毫升x1x24bottle瓶;義美低糖黑豆奶;336;1;250,0;9,0;9057;20.24%;1;15023005001;ml;24;bottle;11,166666666666666;14,0;20,23809523809524;volume;月;2,498699971920336;2,70805020110221;0,0007368582034562;0,1905500506964769;0,290585635949443;0,306393473724151;0
光泉豆奶-雞蛋口味-330ml;生鮮冷凍;384;光泉;規格：330ml毫升x1x24bottle瓶;光泉雞蛋豆奶;480;1;330,0;9,0;9058;20.00%;0;15023008001;ml;24;bottle;16,0;20,0;20,0;volume;月;2,833213344056216;3,044522437723423;0,0007368582034562;0,2255600552738581;0,3266905792101371;0,3027888446215139;0
