title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
【保健食品】桂格完膳營養素_含纖原味;嬰童保健;490;桂格;規格：250ml毫升x8x1box盒;桂格完膳營養素_含纖原味 桂格完膳_含纖;0;1;250,0;15,0;5159;0.00%;0;12327021001;ml;8;box;61,25;0,0;0,0;volume;月;4,131158535344817;0,0;0,0012373656624077;0,3614023589703022;0,0;0,0;0
桂格完膳營養素糖尿病適用無糖100鉻-250mlx8;嬰童保健;655;桂格;規格：250ml毫升x8x1box盒;桂格完膳營養素糖尿病適用8入 完膳糖尿病;668;1;250,0;15,0;5161;1.95%;1;12327023001;ml;8;box;81,875;83,5;1,9461077844311376;volume;月;4,417333448506026;4,436751534363128;0,0012373656624077;0,391353284267351;0,4760828531309475;0,0294629863778419;0
亞培安素升級配方草莓減甜口味24入;嬰童保健;1700;亞培;規格：237ml毫升x24x1box箱;亞培安素草莓減甜24入;1760;1;237,0;18,0;5162;3.41%;1;12327025001;ml;24;box;70,83333333333333;73,33333333333333;3,4090909090909096;volume;月;4,274348620875693;4,308559482792009;0,0014876193918834;0,3763885627141552;0,4623272850789609;0,0516117348786671;0
【限量】亞培葡勝納SR菁選禮盒-香草口味200mlx8;嬰童保健;795;亞培;規格：200ml毫升x8x1box盒;亞培葡勝納SR菁選禮盒 SR菁選;0;1;200,0;12,0;5166;0.00%;1;12327031001;ml;8;box;99,375;0,0;0,0;volume;月;4,608913172266925;0,0;0,000987111932932;0,4114039236871648;0,0;0,0;0
桂格完膳營養素香草口味(低糖少甜)250mlx24;嬰童保健;1390;桂格;規格：250ml毫升x24x1box箱;桂格完膳營養素香草口味(低糖少甜)24入;1650;1;250,0;15,0;5170;15.76%;0;12327048001;ml;24;box;57,91666666666666;68,75;15,75757575757576;volume;月;4,076124016108572;4,244917420701475;0,0012373656624077;0,3556424733248572;0,4554982133438119;0,238560907883617;0
桂格完膳營養素白藜蘆醇24入;嬰童保健;1540;桂格;規格：237ml毫升x24x1box箱;桂格完膳營養素白藜蘆醇24入;0;1;237,0;12,0;5171;0.00%;1;12327050001;ml;24;box;64,16666666666667;0,0;0,0;volume;月;4,17694809075731;0,0;0,000987111932932;0,3661946712606955;0,0;0,0;0
亞培原味安素均衡營養升級配方24入;嬰童保健;1700;亞培;規格：237ml毫升x24x1box箱;亞培安素24入原味;1760;1;237,0;18,0;5176;3.41%;1;12327057001;ml;24;box;70,83333333333333;73,33333333333333;3,4090909090909096;volume;月;4,274348620875693;4,308559482792009;0,0014876193918834;0,3763885627141552;0,4623272850789609;0,0516117348786671;0
桂格完膳營養素植物蛋白配方-250mlx24;嬰童保健;1390;桂格;規格：250ml毫升x24x1ctn箱;桂格完膳營養素植物蛋白配方24入;1596;1;250,0;15,0;5178;12.91%;1;12327059001;ml;24;ctn;57,91666666666666;66,5;12,90726817042607;volume;月;4,076124016108572;4,212127597878484;0,0012373656624077;0,3556424733248572;0,4519797218794328;0,1954088408271675;0
桂格完膳營養素原味無糖24入;嬰童保健;1390;桂格;規格：250ml毫升x24x1box箱;桂格完膳營養素原味無糖24入;1540;1;250,0;15,0;5182;9.74%;0;12327063001;ml;24;box;57,91666666666666;64,16666666666667;9,74025974025975;volume;月;4,076124016108572;4,17694809075731;0,0012373656624077;0,3556424733248572;0,4482048068335324;0,1474620996533348;0
三多補体康C經典配方24入;嬰童保健;1050;三多;規格：240ml毫升x24x1can罐;三多補体康C經典配方24入 補体康C;0;1;240,0;14,0;5183;0.00%;0;12327064001;ml;24;can;43,75;0,0;0,0;volume;月;3,801091444720865;0,0;0,0011539477525824;0,3268577000234739;0,0;0,0;0
三多補体康高纖高鈣配方24入;嬰童保健;1122;三多;規格：240ml毫升x24x1can罐;三多補体康高纖高鈣配方24入 補体康高纖高鈣;0;1;240,0;14,0;5184;0.00%;1;12327065001;ml;24;can;46,75;0,0;0,0;volume;月;3,865979066926739;0,0;0,0011539477525824;0,3336488065671019;0,0;0,0;0
亞培原味安素均衡營養升級配方14入禮盒;嬰童保健;999;亞培;規格：237ml毫升x14x1pc盒;亞培原味安素14入禮盒 原味安素14入;1045;1;237,0;18,0;5187;4.40%;1;12327077001;ml;14;pc;71,35714285714286;74,64285714285714;4,401913875598075;volume;月;4,281614174633424;4,326023015986148;0,0014876193918834;0,3771489719877554;0,4642011986043001;0,0666425208257875;0
桂格完膳營養素糖尿病適用無糖100鉻24入;嬰童保健;1850;桂格;規格：250ml毫升x24x1box箱;桂格完膳營養素糖尿病適用無糖100鉻24入;1852;1;250,0;15,0;5192;0.11%;1;12327088001;ml;24;box;77,08333333333333;77,16666666666667;0,1079913606911569;volume;月;4,357776632450422;4,358843299218225;0,0012373656624077;0,3851200972667609;0,4677229586038571;0,001634928966639;0
