title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
經英18mmX10M雙面膠帶-1入;休閒娛樂;19;全勝;規格：1pc個x1x1pc個;經英18mm*10M雙面膠帶1入;22;1;1,0;999,0;9768;13.64%;1;32431036001;pc;1;pc;19,0;22,0;13,636363636363637;count;妥善保存無期限;2,995732273553991;3,1354942159291497;0,0833205889304433;0,2425692062961287;0,3364522490686217;0,2064469395146685;1
【Classic Pets 加好寶】經典成犬乾糧15kg-牛肉口味;休閒娛樂;650;加好寶;規格：1包;加好寶經典狗糧-牛肉15Kg;750;1;1,0;18,0;8922;13.33%;1;14850102001;pcs;1;;650,0;750,0;13,333333333333334;count;個月;6,478509642208569;6,621405651764134;0,0014876193918834;0,6070749683230874;0,710505799122184;0,2018592297476759;0
【福壽】Beauty高級錦鯉魚飼料5kg-紅色（中顆粒）;休閒娛樂;480;福壽;規格：1包;錦鯉魚飼料 5Kg;666;1;1,0;24,0;9010;27.93%;1;14855892001;pcs;1;;480,0;666,0;27,927927927927925;count;月;6,175867270105761;6,502790045915623;0,0019881268508348;0,5754005668934044;0,6977778255990237;0,4228132514985104;0
【免洗餐具】自然風環保植纖湯碗350ml;休閒娛樂;55;自然風;規格：1pack包x1x1pack包;自然風環保植纖湯碗350ml;59;1;1,0;999,0;9165;6.78%;1;31214010001;pack;1;pack;55,0;59,0;6,779661016949152;count;;4,02535169073515;4,0943445622221;0,0833205889304433;0,350328666787384;0,43934108678089;0,1026402863123776;0
【免洗餐具】自然風環保植纖飯碗(小)225ml-20入;休閒娛樂;37;自然風;規格：1pack包x1x1pack包;自然風環保植纖飯碗(小)225ml;42;1;1,0;999,0;9167;11.90%;1;31215013001;pack;1;pack;37,0;42,0;11,904761904761903;count;;3,6375861597263857;3,7612001156935615;0,0833205889304433;0,3097453175212954;0,4035932299582511;0,1802314551318535;0
【免洗餐具】自然風環保植纖圓紙盤 7吋;休閒娛樂;32;自然風;規格：1pack包x1x1pack包;自然風環保植纖圓紙盤 7吋;35;1;1,0;999,0;9168;8.57%;1;31225014001;pack;1;pack;32,0;35,0;8,571428571428571;count;;3,49650756146648;3,58351893845611;0,0833205889304433;0,2949801009940365;0,3845272621771604;0,1297666476949345;0
【免洗餐具】自然風環保植纖圓紙盤 9吋;休閒娛樂;55;自然風;規格：1pack包x1x1pack包;自然風環保植纖圓紙盤 9吋;57;1;1,0;999,0;9169;3.51%;1;31226016001;pack;1;pack;55,0;57,0;3,508771929824561;count;;4,02535169073515;4,060443010546419;0,0833205889304433;0,350328666787384;0,4357033019461254;0,0531208499335989;0
家福7盎司紙杯 (50入）;休閒娛樂;41;家樂福自有品牌;規格：1pc支x1x1pc支;家福7盎司紙杯50入;49;1;1,0;999,0;9174;16.33%;1;31235015001;pc;1;pc;41,0;49,0;16,3265306122449;count;;3,737669618283368;3,912023005428146;0,0833205889304433;0,3202200029421725;0,4197771859688961;0,2471745670379705;0
家福7盎司紙杯 (200入）;休閒娛樂;143;家樂福自有品牌;規格：1pc支x1x1pc支;家福7盎司紙杯200入;169;1;1,0;999,0;9175;15.38%;0;31235016001;pc;1;pc;143,0;169,0;15,384615384615383;count;;4,969813299576001;5,135798437050262;0,0833205889304433;0,4491755530495204;0,5510936445458008;0,232914495862703;0
【免洗餐具】沛旺7盎司冷熱飲紙杯120入;休閒娛樂;142;沛旺;規格：1set組x1x1set組;沛旺7盎司冷熱飲紙杯120入;0;1;1,0;999,0;9176;0.00%;0;31235904001;set;1;set;142,0;0,0;0,0;count;正常使用下無特殊期限;4,962844630259907;0,0;0,0833205889304433;0,4484462155551867;0,0;0,0;0
【安心價】沛旺6.5盎司冷熱飲紙杯60入;休閒娛樂;52;沛旺;規格：1set組x1x1set組;沛旺6.5盎司冷熱飲紙杯60入;0;1;1,0;999,0;9177;0.00%;0;31235905001;set;1;set;52,0;0,0;0,0;count;正常使用下無特殊期限;3,970291913552122;0,0;0,0833205889304433;0,3445661376576834;0,0;0,0;0
【免洗餐具】沛旺6.5盎司冷熱飲紙杯120入;休閒娛樂;98;沛旺;規格：1set組x1x1set組;沛旺6.5盎司冷熱飲紙杯120入;0;1;1,0;999,0;9178;0.00%;1;31235906001;set;1;set;98,0;0,0;0,0;count;正常使用下無特殊期限;4,59511985013459;0,0;0,0833205889304433;0,4099603213943566;0,0;0,0;0
家福9盎司紙杯 (50入）;休閒娛樂;50;家樂福自有品牌;規格：1pc支x1x1pc支;家福9盎司紙杯50入;59;1;1,0;999,0;9179;15.25%;1;31236026001;pc;1;pc;50,0;59,0;15,254237288135592;count;;3,9318256327243257;4,0943445622221;0,0833205889304433;0,3405402756741782;0,43934108678089;0,2309406442028496;0
