title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
三花純棉背心PER-L;服飾鞋包;169;三花棉業;規格：1pc件x1x1pc件;三花純棉背心 PER;220;1;1,0;999,0;10271;23.18%;1;61070019001,0;pc;1;pc;169,0;220,0;23,18181818181818;count;;5,135798437050262;5,3981627015177525;0,0833205889304433;0,4665474756894042;0,5792464781268264;0,3509597971749366;1
【童樂繪金飾】兒童純銀手鍊 龍湯匙 (彌月銀飾 滿月禮 寶寶足銀);服飾鞋包;2080;童樂繪金飾;規格：1組;高樂氏漂白水-原味;3467;1;1,0;999,0;1988;40.01%;1;11111001001,0;pcs;1;;2080,0;3467,0;40,005768676088834;count;無;7,640603826393634;8,151333337900432;0,0833205889304433;0,7286991726049447;0,8746737342112856;0,6056650237814245;0
[ides愛蒂思] 情人送禮 輕珠寶設計款10分E/VS1八心八箭EX車工鑽石項鍊鎖骨鍊/經典六爪;服飾鞋包;5999;ides愛蒂思;規格：1件;青箭粒裝口香糖超值包-原味;9;1;1,0;240,0;6479;36.85%;1;14226046001,0;pcs;1;;5999,0;9,0;0,0;count;月;8,699514748210191;2,302585092994046;0,0200063953730866;0,8395242675275408;0,2470774556923098;0,0;0
台灣藍白拖-藍10.5~12;服飾鞋包;69;;規格：1pair雙x1x1pair雙;台灣藍白拖;75;1;1,0;999,0;10233;8.00%;1;60011899001,0;pair;1;pair;69,0;75,0;8,0;count;標示於包裝上;4,248495242049359;4,330733340286331;0,0833205889304433;0,3736827608346326;0,4647066370122513;0,1211155378486055;0
舒適便利室內拖鞋-灰XL;服飾鞋包;169;;規格：1pair雙x1x1pair雙;7926舒適便利室內拖鞋;199;1;1,0;999,0;10234;15.08%;1;60013027009,0;pair;1;pair;169,0;199,0;15,07537688442211;count;;5,135798437050262;5,298317366548036;0,0833205889304433;0,4665474756894042;0,5685326368003432;0,2282327974534024;0
【安心價】606 網拖-3雙入-藍色-12;服飾鞋包;112;;規格：1pc包x1x1pc包;606 網拖(3雙入);129;1;1,0;33,3;10237;13.18%;1;60014001004,0;pc;1;pc;112,0;129,0;13,178294573643411;count;月;4,727387818712341;4,867534450455582;0,0027639134122096;0,4238034217636506;0,5223077449656454;0,1995120294017727;0
單入網拖鞋-紅(尺寸:10.5-12);服飾鞋包;43;;規格：1pair雙x1x1pair雙;606 單入網拖;48;1;1,0;999,0;10238;10.42%;0;60014007001,0;pair;1;pair;43,0;48,0;10,416666666666668;count;;3,784189633918261;3,8918202981106265;0,0833205889304433;0,3250887648392481;0,4176093470745608;0,1577025232403718;0
三花5片式平口褲PER-XXL(顏色隨機出貨);服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花100全棉三角褲 PER;249;1;1,0;999,0;10243;20.08%;1;61062001002,0;pc;1;pc;199,0;249,0;20,080321285140563;count;;5,298317366548036;5,521460917862246;0,0833205889304433;0,4835566267116747;0,5924769162454824;0,3040048640778252;0
宜而爽新舒棉男前開口三角褲<M>;服飾鞋包;139;宜而爽;規格：1pc件x1x1pc件;宜而爽新舒棉三角褲;169;1;1,0;999,0;10246;17.75%;1;61062008001,0;pc;1;pc;139,0;169,0;17,75147928994083;count;;4,941642422609304;5,135798437050262;0,0833205889304433;0,4462272029573983;0,5510936445458008;0,2687474952261958;0
三花5 片式針織平口褲-XL(花色隨機出貨);服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花5 片式針織平口褲;249;1;1,0;999,0;10252;20.08%;1;61064008001,0;pc;1;pc;199,0;249,0;20,080321285140563;count;;5,298317366548036;5,521460917862246;0,0833205889304433;0,4835566267116747;0,5924769162454824;0,3040048640778252;0
Hangten舒適涼感透氣平口褲-L(顏色隨機出貨);服飾鞋包;99;Hang Ten;規格：1pc件x1x1pc件;Hangten 舒適涼感透氣平口褲;119;1;1,0;999,0;10253;16.81%;1;61064012003,0;pc;1;pc;99,0;119,0;16,80672268907563;count;;4,605170185988092;4,787491742782046;0,0833205889304433;0,411012184588909;0,5137188121966135;0,2544444072449697;0
三花5片式平口褲PER-XL(花色隨機出貨);服飾鞋包;199;三花棉業;規格：1pc件x1x1pc件;三花5片式平口褲 PER;249;1;1,0;999,0;10258;20.08%;1;61064091001,0;pc;1;pc;199,0;249,0;20,080321285140563;count;;5,298317366548036;5,521460917862246;0,0833205889304433;0,4835566267116747;0,5924769162454824;0,3040048640778252;0
