title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
天仁高山烏龍茶2gx100Bag袋;米油沖泡;159;天仁;規格：2g克x100x1box盒;天仁高山烏龍茶;189;1;2,0;24,0;6705;15.87%;1;14301013001;g;100;box;1,59;1,89;15,873015873015865;weight;月;0,9516578757114464;1,0612565021243408;0,0019881268508348;0,0286373877621115;0,1138774663223621;0,2403086068424712;0
天仁台灣茗品金萱烏龍茶;米油沖泡;439;天仁;規格：450g克x1x1can罐;天仁台灣茗品金萱烏龍茶;499;1;450,0;24,0;6706;12.02%;1;14301018001;g;1;can;439,0;499,0;12,024048096192384;weight;月;6,0867747269123065;6,214608098422191;0,0019881268508348;0,5660761852547941;0,6668546416612059;0,1820373815359803;0
天仁原片高山烏龍茶;米油沖泡;143;天仁;規格：3g克x40x1box盒;天仁原片高山烏龍茶;159;1;3,0;24,0;6708;10.06%;1;14301023001;g;40;box;3,575;3,975;10,062893081761004;weight;月;1,5206066987274849;1,604425370610556;0,0019881268508348;0,0881832910272164;0,1721618626059925;0,152346588488812;0
天仁茗賞-茶王;米油沖泡;999;天仁;規格：600g克x1x1can罐;天仁茗賞-茶王;1049;1;600,0;24,0;6710;4.77%;1;14301030001;g;1;can;999,0;1049,0;4,766444232602479;weight;月;6,907755278982137;6,956545443151569;0,0019881268508348;0,651999605004455;0,7464677651790332;0,0721613071071291;0
立頓茗閒情100%台灣茶-凍頂烏龍茶-100.8g(2.8gx36);米油沖泡;149;立頓;規格：100.8g克x1x1bag包;立頓茗閒情100％台灣茶-凍頂烏龍茶100.8g;175;1;100,8;24,0;6712;14.86%;1;14301108001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0019881268508348;0,4534479628664632;0,554815556688371;0,2249288560045532;0
立頓茗閒情100％台灣茶-高山烏龍茶-61.6g(2.8gx22);米油沖泡;149;立頓;規格：61.6g克x1x1bag包;立頓茗閒情100％台灣茶-高山烏龍茶61.6g;175;1;61,6;18,0;6713;14.86%;1;14301109001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0014876193918834;0,4534479628664632;0,554815556688371;0,2249288560045532;0
立頓茗閒情100％台灣茶-東方美人茶-50.4g(2.8gx18);米油沖泡;149;立頓;規格：50.4g克x1x1bag包;立頓茗閒情100％台灣茶-東方美人茶50.4g;175;1;50,4;24,0;6714;14.86%;1;14301110001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0019881268508348;0,4534479628664632;0,554815556688371;0,2249288560045532;0
天仁綠茶;米油沖泡;159;天仁;規格：2g克x100x1pack包;天仁綠茶;189;1;2,0;24,0;6717;15.87%;0;14302005001;g;100;pack;1,59;1,89;15,873015873015865;weight;月;0,9516578757114464;1,0612565021243408;0,0019881268508348;0,0286373877621115;0,1138774663223621;0,2403086068424712;0
天仁特選綠茶粉(日本靜岡)180g;米油沖泡;200;天仁;規格：180g克x1x1bag包;天仁綠茶粉;0;1;180,0;18,0;6718;0.00%;1;14302006001;g;1;bag;200,0;0,0;0,0;weight;月;5,303304908059076;0,0;0,0014876193918834;0,4840786203468363;0,0;0,0;0
天仁原片鮮綠茶;米油沖泡;143;天仁;規格：2.8g克x40x1box盒;天仁原片鮮綠茶;159;1;2,8;24,0;6719;10.06%;1;14302017001;g;40;box;3,575;3,975;10,062893081761004;weight;月;1,5206066987274849;1,604425370610556;0,0019881268508348;0,0881832910272164;0,1721618626059925;0,152346588488812;0
天仁茉香綠茶;米油沖泡;159;天仁;規格：2g克x100x1box盒;天仁茉香綠茶;189;1;2,0;24,0;6721;15.87%;1;14302018001;g;100;box;1,59;1,89;15,873015873015865;weight;月;0,9516578757114464;1,0612565021243408;0,0019881268508348;0,0286373877621115;0,1138774663223621;0,2403086068424712;0
T世家精選茉香綠茶包;米油沖泡;97;T世家;規格：2g克x100x1box盒;T世家精選茉香綠茶包;109;1;2,0;36,0;6724;11.01%;1;14302072001;g;100;box;0,97;1,09;11,009174311926614;weight;月;0,6780335427498971;0,7371640659767197;0,0029891417687377;0,0;0,0791009298216615;0,1666727585072555;0
立頓茗閒情100％台灣茶-活綠茶-90g(2.5gx36);米油沖泡;149;立頓;規格：90g克x1x1bag包;立頓茗閒情100％台灣茶-活綠茶90g;175;1;90,0;24,0;6725;14.86%;1;14302079001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0019881268508348;0,4534479628664632;0,554815556688371;0,2249288560045532;0
立頓茗閒情100％台灣茶-玄米綠茶-57.6g(1.6gx36);米油沖泡;149;立頓;規格：57.6g克x1x1bag包;立頓茗閒情100％台灣茶-玄米綠茶57.6g;175;1;57,6;24,0;6726;14.86%;1;14302080001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0019881268508348;0,4534479628664632;0,554815556688371;0,2249288560045532;0
西雅圖約克夏奶茶-25g*12;米油沖泡;85;;規格：25g克x12x1box盒;西雅圖約克夏奶茶;149;1;25,0;24,0;6731;42.95%;1;14303015001;g;12;box;7,083333333333333;12,416666666666666;42,95302013422819;weight;月;2,0898043287153825;2,5964977151964628;0,0019881268508348;0,1477552343073082;0,2786155661015984;0,6502847669723789;0
摩卡厚實茶道抹茶拿鐵-25gx15;米油沖泡;168;摩卡;規格：25g克x15x1bag袋;摩卡厚實茶道抹茶拿鐵;198;1;25,0;24,0;6732;15.15%;1;14303021001;g;15;bag;11,2;13,2;15,151515151515152;weight;月;2,501435951739211;2,653241964607215;0,0019881268508348;0,1908363969951938;0,2847044723540697;0,2293854883496317;0
薌園黑糖老薑茶;米油沖泡;98;;規格：10g克x18x1bag袋;薌園黑糖老薑茶;116;1;10,0;24,0;6733;15.52%;1;14303022001;g;18;bag;5,444444444444445;6,444444444444445;15,517241379310343;weight;月;1,8632184332102;2,0074680420547466;0,0019881268508348;0,124040866214471;0,2154101048094435;0,2349223794477263;0
3點1刻日月潭奶茶;米油沖泡;149;;規格：20g克x15x1bag袋;3點1刻日月潭奶茶;189;1;20,0;24,0;6734;21.16%;1;14303024001;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;月;2,391816226721988;2,6100697927420065;0,0019881268508348;0,1793636506289729;0,2800719094083517;0,3204114757899617;0
3點1刻沖繩黑糖奶茶;米油沖泡;149;;規格：20g克x15x1bag袋;3點1刻沖繩黑糖奶茶;189;1;20,0;24,0;6735;21.16%;1;14303026001;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;月;2,391816226721988;2,6100697927420065;0,0019881268508348;0,1793636506289729;0,2800719094083517;0,3204114757899617;0
立頓絕品醇焙香烏龍奶茶19g x15;米油沖泡;149;立頓;規格：19g克x15x1bag袋;立頓絕品醇焙香烏龍奶茶;165;1;19,0;18,0;6737;9.70%;0;14303033001;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;月;2,391816226721988;2,4849066497880004;0,0014876193918834;0,1793636506289729;0,2666413565043037;0,1468067125437643;0
摩卡原味奶茶 18g x24;米油沖泡;109;摩卡;規格：18g克x24x1bag袋;摩卡現在最好三合一奶茶隨身包;0;1;18,0;24,0;6738;0.00%;1;14303034001;g;24;bag;4,541666666666667;0,0;0,0;weight;月;1,7122952978738082;0,0;0,0019881268508348;0,1082453252911817;0,0;0,0;0
3點1刻經典炭燒奶茶;米油沖泡;149;;規格：20g克x15x1bag袋;3點1刻經典炭燒奶茶;189;1;20,0;24,0;6740;21.16%;1;14303036001;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;月;2,391816226721988;2,6100697927420065;0,0019881268508348;0,1793636506289729;0,2800719094083517;0,3204114757899617;0
伯朗咖啡-經典醇香奶茶三合一 17g x30;米油沖泡;139;伯朗咖啡;規格：17g克x30x1bag袋;伯朗奶茶3合1;172;1;17,0;24,0;6741;19.19%;1;14303037001;g;30;bag;4,633333333333334;5,733333333333333;19,1860465116279;weight;月;1,7287013332609182;1,9070703157390492;0,0019881268508348;0,1099623728648915;0,2046369894744875;0,2904660428055219;0
立頓絕品醇翡翠茉香奶綠19g x15;米油沖泡;149;立頓;規格：19g克x15x1bag袋;立頓絕品醇翡翠茉香奶綠;165;1;19,0;18,0;6742;9.70%;1;14303038001;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;月;2,391816226721988;2,4849066497880004;0,0014876193918834;0,1793636506289729;0,2666413565043037;0,1468067125437643;0
立頓絕品醇日式抹茶歐蕾19g x15;米油沖泡;149;立頓;規格：19g克x15x1bag袋;立頓絕品醇日式抹茶歐蕾;165;1;19,0;18,0;6743;9.70%;1;14303039001;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;月;2,391816226721988;2,4849066497880004;0,0014876193918834;0,1793636506289729;0,2666413565043037;0,1468067125437643;0
立頓絕品醇英式皇家奶茶17.5g x15;米油沖泡;149;立頓;規格：17.5g克x15x1bag袋;立頓絕品醇英式皇家奶茶;165;1;17,5;18,0;6744;9.70%;1;14303040001;g;15;bag;9,933333333333334;11,0;9,696969696969694;weight;月;2,391816226721988;2,4849066497880004;0,0014876193918834;0,1793636506289729;0,2666413565043037;0,1468067125437643;0
3點1刻經典原味奶茶-20gx15;米油沖泡;149;3點1刻;規格：20g克x15x1bag袋;3點1刻經典原味奶茶;189;1;20,0;24,0;6745;21.16%;1;14303048001;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;月;2,391816226721988;2,6100697927420065;0,0019881268508348;0,1793636506289729;0,2800719094083517;0,3204114757899617;0
3點1刻經典玫瑰花果奶茶;米油沖泡;149;;規格：20g克x15x1bag袋;3點1刻經典玫瑰花果奶茶;189;1;20,0;24,0;6746;21.16%;1;14303058001;g;15;bag;9,933333333333334;12,6;21,16402116402116;weight;月;2,391816226721988;2,6100697927420065;0,0019881268508348;0,1793636506289729;0,2800719094083517;0,3204114757899617;0
義美薑母茶;米油沖泡;124;義美;規格：15g克x12x1bag袋;義美薑母茶;139;1;15,0;24,0;6748;10.79%;1;14303897001;g;12;bag;10,333333333333334;11,583333333333334;10,79136690647482;weight;月;2,427748235948052;2,532373187026924;0,0019881268508348;0,1831242769963038;0,2717347236450889;0,1633752758749176;0
義美經典原味奶茶18g x18;米油沖泡;112;義美;規格：18g克x18x1bag袋;義美經典原味奶茶;116;1;18,0;12,0;6749;3.45%;1;14303898001;g;18;bag;6,222222222222222;6,444444444444445;3,448275862068967;weight;月;1,9771626925594177;2,0074680420547466;0,000987111932932;0,1359662162114272;0,2154101048094435;0,0522049732106058;0
義美桂圓紅棗茶;米油沖泡;124;義美;規格：15g克x12x1bag袋;義美桂圓紅棗茶;139;1;15,0;24,0;6750;10.79%;1;14303899001;g;12;bag;10,333333333333334;11,583333333333334;10,79136690647482;weight;月;2,427748235948052;2,532373187026924;0,0019881268508348;0,1831242769963038;0,2717347236450889;0,1633752758749176;0
立頓減糖原味奶茶17g x20;米油沖泡;149;立頓;規格：17g克x20x1bag袋;立頓奶茶粉-減糖原味;175;1;17,0;18,0;6753;14.86%;1;14303933001;g;20;bag;7,45;8,75;14,857142857142854;weight;月;2,134166441369082;2,277267285009756;0,0014876193918834;0,1523981511424457;0,2443607441147451;0,2249288560045531;0
立頓香濃原味奶茶20g x20;米油沖泡;149;立頓;規格：20g克x20x1bag袋;立頓即溶奶茶粉-香濃原味;175;1;20,0;18,0;6754;14.86%;1;14303934001;g;20;bag;7,45;8,75;14,857142857142854;weight;月;2,134166441369082;2,277267285009756;0,0014876193918834;0,1523981511424457;0,2443607441147451;0,2249288560045531;0
天仁黃金麥茶25g X12;米油沖泡;74;天仁;規格：25g克x12x1bag包;天仁麥茶(免濾包);90;1;25,0;24,0;6755;17.78%;1;14304001001;g;12;bag;6,166666666666667;7,5;17,77777777777777;weight;月;1,9694406464655076;2,1400661634962708;0,0019881268508348;0,1351580306750214;0,2296384634377673;0,2691456396635678;0
天仁菊花普洱茶;米油沖泡;159;天仁;規格：2g克x100x1box盒;天仁菊花普洱茶;189;1;2,0;24,0;6756;15.87%;1;14304003001;g;100;box;1,59;1,89;15,873015873015865;weight;月;0,9516578757114464;1,0612565021243408;0,0019881268508348;0,0286373877621115;0,1138774663223621;0,2403086068424712;0
天仁原片黃金玄米茶;米油沖泡;143;天仁;規格：3g克x40x1box盒;天仁原片黃金玄米茶;159;1;3,0;24,0;6757;10.06%;1;14304008001;g;40;box;3,575;3,975;10,062893081761004;weight;月;1,5206066987274849;1,604425370610556;0,0019881268508348;0,0881832910272164;0,1721618626059925;0,152346588488812;0
家樂福康福茶;米油沖泡;149;家樂福;規格：1.5g克x32x1box盒;家樂福康福茶;159;1;1,5;24,0;6758;6.29%;1;14304009001;g;32;box;4,65625;4,96875;6,289308176100629;weight;月;1,7327611284660993;1,7865375252469031;0,0019881268508348;0,1103872690291587;0,191703293650213;0,0952166178055075;0
家樂福洋甘菊茶;米油沖泡;149;家樂福;規格：1.5g克x32x1box盒;家樂福洋甘菊茶;159;1;1,5;24,0;6759;6.29%;0;14304013001;g;32;box;4,65625;4,96875;6,289308176100629;weight;月;1,7327611284660993;1,7865375252469031;0,0019881268508348;0,1103872690291587;0,191703293650213;0,0952166178055075;0
天仁茉莉花茶;米油沖泡;159;天仁;規格：2g克x100x1bag袋;天仁茉莉花茶;189;1;2,0;24,0;6763;15.87%;1;14304028001;g;100;bag;1,59;1,89;15,873015873015865;weight;月;0,9516578757114464;1,0612565021243408;0,0019881268508348;0,0286373877621115;0,1138774663223621;0,2403086068424712;0
立頓茗閒情100％台灣茶-茉莉花茶-100.8g(2.8gx36);米油沖泡;149;立頓;規格：100.8g克x1x1bag包;立頓茗閒情100％台灣茶-茉莉花茶100.8g;175;1;100,8;18,0;6764;14.86%;0;14304047001;g;1;bag;149,0;175,0;14,857142857142858;weight;月;5,010635294096256;5,170483995038151;0,0014876193918834;0,4534479628664632;0,554815556688371;0,2249288560045532;0
曼寧-有機清檸康福茶;米油沖泡;199;曼寧;規格：2g克x20x1pack包;曼寧-有機清檸康福茶;0;1;2,0;24,0;6765;0.00%;0;14304062001;g;20;pack;9,95;0,0;0,0;weight;月;2,3933394562625097;0,0;0,0019881268508348;0,1795230710815711;0,0;0,0;0
曼寧-有機蜜蘋舒緩茶;米油沖泡;199;曼寧;規格：2g克x20x1pack包;曼寧-有機蜜蘋舒緩茶;0;1;2,0;24,0;6766;0.00%;0;14304064001;g;20;pack;9,95;0,0;0,0;weight;月;2,3933394562625097;0,0;0,0019881268508348;0,1795230710815711;0,0;0,0;0
【米森 vilson】有機黑糖老薑茶(20g x8包/盒);米油沖泡;132;米森Vilson;規格：20gx8包/盒;米森有機黑糖老薑茶;155;1;20,0;18,0;6771;14.84%;1;14304128001;g;8;/;16,5;19,375;14,838709677419354;weight;月;2,862200880929469;3,0143086591269266;0,0014876193918834;0,2285938765891009;0,3234485085630253;0,2246497879449941;0
韓味不二生黃金柚子茶(果醬);米油沖泡;330;;規格：1kg公斤x1x1can罐;韓味不二生黃金柚子茶(果醬);390;1;1000,0;24,0;6772;15.38%;0;14304135001;g;1;can;330,0;390,0;15,384615384615383;weight;月;5,802118375377063;5,968707559985366;0,0019881268508348;0,5362841918687079;0,6404684379221127;0,232914495862703;0
曼寧-有機蜜桃國寶茶2g*20;米油沖泡;199;曼寧;規格：2g克x20x1box盒;曼寧-有機蜜桃國寶茶;0;1;2,0;24,0;6773;0.00%;1;14304157001;g;20;box;9,95;0,0;0,0;weight;月;2,3933394562625097;0,0;0,0019881268508348;0,1795230710815711;0,0;0,0;0
義美冰糖杏仁茶30g x13;米油沖泡;112;義美;規格：30g克x13x1bag包;義美冰糖杏仁茶;125;1;30,0;24,0;6775;10.40%;0;14304194001;g;13;bag;8,615384615384615;9,615384615384617;10,4;weight;月;2,2633643798407643;2,362304327695668;0,0019881268508348;0,1659199436746871;0,2534855908838664;0,1574501992031872;0
GUANGLIN 韓國蜂蜜柚子茶 1Kg;米油沖泡;299;;規格：1kg公斤x1x1can罐;韓國蜂蜜柚子茶 1Kg;399;1;1000,0;24,0;6777;25.06%;1;14304230001;g;1;can;299,0;399,0;25,062656641604008;weight;月;5,703782474656201;5,991464547107982;0,0019881268508348;0,5259924049892291;0,6429103622160667;0,3794346423828495;0
AGF Maxim濃郁即溶咖啡-金罐 80g;米油沖泡;189;AGF;規格：80g克x1x1can罐;AGF Maxim濃郁即溶咖啡-金罐;0;1;80,0;37,0;6786;0.00%;1;14310015001;g;1;can;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0030725596785629;0,4781882958140757;0,0;0,0;0
西雅圖 Legendary美式中烘焙綜合咖啡豆908g;米油沖泡;369;西雅圖;規格：908g克x1x1bag袋;家福綜合咖啡豆;499;1;908,0;12,166666666666666;6787;26.05%;1;14310016001;g;1;bag;369,0;499,0;26,052104208416832;weight;月;5,91350300563827;6,214608098422191;0,0010010149179028;0,5479416523474799;0,6668546416612059;0,3944143266612906;0
摩卡極致烘焙豆;米油沖泡;418;摩卡;規格：908g克x1x1bag包;摩卡極致烘焙豆;468;1;908,0;12,0;6789;10.68%;0;14310020001;g;1;bag;418,0;468,0;10,683760683760685;weight;月;6,037870919922137;6,150602768446279;0,000987111932932;0,5609579369299358;0,6599865896924373;0,1617461776824326;0
AGF Maxim贅澤香醇即溶咖啡-藍罐金標 80g;米油沖泡;189;AGF;規格：80g克x1x1can罐;AGF Maxim贅澤香醇即溶咖啡-藍罐;0;1;80,0;37,0;6793;0.00%;1;14310028001;g;1;can;189,0;0,0;0,0;weight;月;5,247024072160486;0,0;0,0030725596785629;0,4781882958140757;0,0;0,0;0
卡薩經典藍山特調咖啡豆-454g;米油沖泡;249;Casa卡薩;規格：454g克x1x1bag袋;卡薩經典藍山特調咖啡豆;299;1;454,0;24,0;6809;16.72%;1;14310071001;g;1;bag;249,0;299,0;16,722408026755854;weight;月;5,521460917862246;5,703782474656201;0,0019881268508348;0,5069107207589233;0,6120408170574764;0,2531679302855468;0
卡薩No.6特調咖啡豆908g;米油沖泡;425;Casa卡薩;規格：908g克x1x1bag包;卡薩No6特調咖啡豆;0;1;908,0;24,0;6813;0.00%;1;14310111001;g;1;bag;425,0;0,0;0,0;weight;月;6,054439346269371;0,0;0,0019881268508348;0,5626919802614562;0,0;0,0;0
西雅圖波士頓中烘焙綜合咖啡豆 454g;米油沖泡;249;西雅圖;規格：454g克x1x1bag包;西雅圖波士頓中烘焙綜合咖啡豆;439;1;454,0;12,0;6814;43.28%;1;14310127001;g;1;bag;249,0;439,0;43,28018223234624;weight;月;5,521460917862246;6,0867747269123065;0,000987111932932;0,5069107207589233;0,6531375615492337;0,6552378186570347;0
西雅圖深烘焙綜合咖啡豆454g;米油沖泡;249;西雅圖;規格：454g克x1x1bag袋;西雅圖深烘焙綜合咖啡豆454g;439;1;454,0;12,0;6815;43.28%;1;14310128001;g;1;bag;249,0;439,0;43,28018223234624;weight;月;5,521460917862246;6,0867747269123065;0,000987111932932;0,5069107207589233;0,6531375615492337;0,6552378186570347;0
義大利LVZ濃縮咖啡豆;米油沖泡;1119;LAVAZZA;規格：1kg公斤x1x1bag袋;義大利LVZ濃縮咖啡豆;1199;1;1000,0;24,0;6816;6.67%;1;14310134001;g;1;bag;1119,0;1199,0;6,672226855713094;weight;月;7,02108396428914;7,090076835776092;0,0019881268508348;0,663860529325696;0,7607962678889234;0,1010137930347002;0
義大利illy咖啡豆(阿拉比卡咖啡豆中烘焙);米油沖泡;355;illy;規格：250g克x1x1can罐;義大利illy咖啡豆(阿拉比卡咖啡豆中烘培);359;1;250,0;24,0;6817;1.11%;1;14310139001;g;1;can;355,0;359,0;1,1142061281337048;weight;月;5,87493073085203;5,886104031450156;0,0019881268508348;0,5439046970885503;0,6316047178694703;0,0168684593103907;0
星巴克派克市場烘焙咖啡豆200g;米油沖泡;265;星巴克;規格：200g克x1x1bag包;星巴克派克市場烘焙咖啡豆200g;369;1;200,0;12,0;6824;28.18%;0;14310209001;g;1;bag;265,0;369,0;28,184281842818425;weight;月;5,583496308781699;5,91350300563827;0,000987111932932;0,5134033141825651;0,6345447476870767;0,4266943067837052;0
伯朗特濃湖鹽咖啡三合一(30gx10);米油沖泡;129;伯朗;規格：30g克x10x1box盒;伯朗特濃湖鹽咖啡三合一;0;1;30,0;24,0;6826;0.00%;0;14311002001;g;10;box;12,9;0,0;0,0;weight;月;2,631888840136646;0,0;0,0019881268508348;0,2044895319678418;0,0;0,0;0
UCC職人法式深焙濾掛式咖啡 8g x12;米油沖泡;195;UCC;規格：8g克x12x1box盒;UCC法式深焙濾掛式咖啡;0;1;8,0;12,0;6828;0.00%;0;14311004001;g;12;box;16,25;0,0;0,0;weight;月;2,847812143477369;0,0;0,000987111932932;0,2270879584225287;0,0;0,0;0
UCC職人炭燒濾掛式咖啡 8g x12;米油沖泡;195;UCC;規格：8g克x12x1box盒;UCC炭燒濾掛式咖啡;0;1;8,0;12,0;6829;0.00%;0;14311005001;g;12;box;16,25;0,0;0,0;weight;月;2,847812143477369;0,0;0,000987111932932;0,2270879584225287;0,0;0,0;0
雀巢金牌咖啡重焙拿鐵三合一 20g X25;米油沖泡;398;雀巢;規格：20g克x25x1box盒;雀巢金牌咖啡重焙拿鐵三合一;0;1;20,0;15,0;6833;0.00%;0;14311020001;g;25;box;15,92;0,0;0,0;weight;月;2,828496354178077;0,0;0,0012373656624077;0,2250663774391854;0,0;0,0;0
雀巢金牌咖啡重焙拿鐵二合一 18g X25;米油沖泡;398;雀巢;規格：18g克x25x1box盒;雀巢金牌咖啡重焙拿鐵二合一;0;1;18,0;15,0;6834;0.00%;1;14311022001;g;25;box;15,92;0,0;0,0;weight;月;2,828496354178077;0,0;0,0012373656624077;0,2250663774391854;0,0;0,0;0
西雅圖榛果風味白咖啡二合一 21g X52;米油沖泡;399;西雅圖;規格：21g克x52x1box盒;西雅圖榛果風味白咖啡二合一 21g X52;539;1;21,0;24,0;6835;25.97%;1;14311025001;g;52;box;7,673076923076923;10,365384615384617;25,974025974025967;weight;月;2,160223620921251;2,430572298824671;0,0019881268508348;0,155125282705439;0,2608110429000164;0,3932322657422257;0
伯朗大濾掛咖啡-義式中深焙;米油沖泡;159;伯朗;規格：15g克x10x1box盒;伯朗大濾掛咖啡-義式中深焙;200;1;15,0;24,0;6838;20.50%;0;14311031001;g;10;box;15,9;20,0;20,5;weight;月;2,827313621929028;3,044522437723423;0,0019881268508348;0,2249425932652116;0,3266905792101371;0,3103585657370518;0
伯朗咖啡-重焙曼特寧風味三合一 16g x30;米油沖泡;139;伯朗;規格：16g克x30x1bag袋;伯朗曼特寧咖啡3合1;172;1;16,0;24,0;6843;19.19%;1;14311036001;g;30;bag;4,633333333333334;5,733333333333333;19,1860465116279;weight;月;1,7287013332609182;1,9070703157390492;0,0019881268508348;0,1099623728648915;0,2046369894744875;0,2904660428055219;0
伯朗咖啡-藍山極萃風味三合一 15g x30;米油沖泡;139;伯朗咖啡;規格：15g克x30x1bag袋;伯朗咖啡藍山風味3合1;172;1;15,0;24,0;6846;19.19%;1;14311041001;g;30;bag;4,633333333333334;5,733333333333333;19,1860465116279;weight;月;1,7287013332609182;1,9070703157390492;0,0019881268508348;0,1099623728648915;0,2046369894744875;0,2904660428055219;0
西雅圖黃金淺焙無加糖二合一拿鐵-19gx50;米油沖泡;349;西雅圖;規格：19g克x50x1box盒;西雅圖黃金淺焙無加糖二合一;469;1;19,0;24,0;6847;25.59%;0;14311043001;g;50;box;6,98;9,38;25,5863539445629;weight;月;2,0769384114617173;2,3398808777377424;0,0019881268508348;0,1464086937517932;0,2510794565871121;0,3873631274475658;0
