title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
逸萱秀清爽防油光洗髮精-700ml;美妝個清;179;逸萱秀Essential;規格：700ml毫升x1x1pc瓶;逸萱秀清爽防油光洗髮精 清爽防油光洗髮;0;1;700,0;36,0;2170;0.00%;1;12000217001,0;ml;1;pc;179,0;0,0;0,0;volume;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
阿葵亞瞬護賦活洗髮精;美妝個清;199;阿葵亞;規格：600ml毫升x1x1pc瓶;阿葵亞瞬護賦活洗髮精;250;1;600,0;36,0;2172;20.40%;1;12000220001,0;ml;1;pc;199,0;250,0;20,4;volume;月;5,298317366548036;5,525452939131784;0,0029891417687377;0,4835566267116747;0,5929052775952314;0,3088446215139442;0
Drs Formula恆采固色洗髮精(波光水潤);美妝個清;279;Dr's Formula;規格：580ml毫升x1x1pc瓶;Drs Formula恆采固色洗髮精;301;1;580,0;36,0;2173;7.31%;0;12000221001,0;ml;1;pc;279,0;301,0;7,308970099667775;volume;月;5,634789603169249;5,71042701737487;0,0029891417687377;0,5187716450801643;0,6127538055651162;0,1106537305925798;0
沛特斯有機薰衣草洗髮精475ml;美妝個清;229;沛特斯;規格：475ml毫升x1x1bottle瓶;沛特斯有機薰衣草洗髮精 有機薰衣草;319;1;475,0;48,0;2177;28.21%;1;12000225001,0;ml;1;bottle;229,0;319,0;28,213166144200624;volume;月;5,438079308923196;5,768320995793772;0,0039901566866406;0,4981840426832862;0,6189660827709275;0,427131598995866;0
沛特斯有機茶樹洗髮精475ml;美妝個清;229;沛特斯;規格：475ml毫升x1x1bottle瓶;沛特斯有機茶樹洗髮精;319;1;475,0;48,0;2178;28.21%;0;12000226001,0;ml;1;bottle;229,0;319,0;28,213166144200624;volume;月;5,438079308923196;5,768320995793772;0,0039901566866406;0,4981840426832862;0,6189660827709275;0,427131598995866;0
逸萱秀速乾空氣感洗髮精-700ml;美妝個清;179;逸萱秀Essential;規格：700ml毫升x1x1pc瓶;逸萱秀速乾空氣感洗髮精 速乾空氣感洗髮;0;1;700,0;36,0;2182;0.00%;0;12000232001,0;ml;1;pc;179,0;0,0;0,0;volume;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
瑪宣妮蜜桃珍珠洗髮精450ml 日本進口;美妝個清;199;瑪宣妮;規格：450ml毫升x1x1bottle瓶;瑪宣妮蜜桃珍珠洗髮精-絲潤感;0;1;450,0;60,0;2186;0.00%;0;12000241001,0;ml;1;bottle;199,0;0,0;0,0;volume;月;5,298317366548036;0,0;0,0049911716045434;0,4835566267116747;0,0;0,0;0
曼秀雷敦頭皮活力洗髮精550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1bottle瓶;曼秀雷敦咖啡因頭皮活力洗髮精;173;1;550,0;36,0;2190;13.87%;0;12000246001,0;ml;1;bottle;149,0;173,0;13,872832369942197;volume;月;5,010635294096256;5,159055299214529;0,0029891417687377;0,4534479628664632;0,5535892076189821;0,2100269442461368;0
Farm Recipe萃進化紅石榴保水柔順洗髮精-480ml;美妝個清;299;FarmRecipe 萃進化;規格：480ml毫升x1x1pc瓶;Farm Recipe萃進化紅石榴保水柔順洗髮精;0;1;480,0;36,0;2192;0.00%;1;12000248001,0;ml;1;pc;299,0;0,0;0,0;volume;月;5,703782474656201;0,0;0,0029891417687377;0,5259924049892291;0,0;0,0;0
脫普清涼潔淨洗髮精800ml;美妝個清;95;脫普;規格：800ml毫升x1x1bottle瓶;脫普清涼潔淨洗髮精;96;1;800,0;33,3;2196;1.04%;1;12000261001,0;ml;1;bottle;95,0;96,0;1,0416666666666663;volume;月;4,564348191467836;4,574710978503383;0,0027639134122096;0,4067397747719661;0,4908865051439017;0,0157702523240371;0
美吾髮馬鞭草清新水漾洗髮露;美妝個清;139;美吾髮;規格：700ml毫升x1x1pc瓶;美吾髮馬鞭草清新水漾洗髮露;150;1;700,0;36,0;2217;7.33%;0;12000317001,0;ml;1;pc;139,0;150,0;7,333333333333333;volume;月;4,941642422609304;5,017279836814924;0,0029891417687377;0,4462272029573983;0,5383760801493926;0,1110225763612217;0
Elastine伊絲婷永恆珍愛奢華香水洗髮精;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水洗髮精永恆珍愛;0;1;600,0;36,0;2219;0.00%;0;12000319001,0;ml;1;bottle;338,0;0,0;0,0;volume;月;5,82600010738045;0,0;0,0029891417687377;0,5387836421639707;0,0;0,0;0
Elastine伊絲婷甜蜜愛戀奢華香水洗髮精;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水洗髮精甜蜜愛戀;0;1;600,0;36,0;2220;0.00%;1;12000320001,0;ml;1;bottle;338,0;0,0;0,0;volume;月;5,82600010738045;0,0;0,0029891417687377;0,5387836421639707;0,0;0,0;0
阿葵亞淨水賦活洗髮精-保濕型;美妝個清;260;阿葵亞 AQUAIR;規格：1000ml毫升x1x1pc瓶;阿葵亞淨水賦活洗髮精保濕;349;1;1000,0;36,0;2231;25.50%;1;12000341001,0;ml;1;pc;260,0;349,0;25,501432664756447;volume;月;5,564520407322694;5,857933154483459;0,0029891417687377;0,5114173056929857;0,6285818595061765;0,386077466637747;0
阿葵亞淨水賦活洗髮精-控油型;美妝個清;260;阿葵亞 AQUAIR;規格：1000ml毫升x1x1pc瓶;阿葵亞淨水賦活洗髮精控油;349;1;1000,0;36,0;2236;25.50%;1;12000352001,0;ml;1;pc;260,0;349,0;25,501432664756447;volume;月;5,564520407322694;5,857933154483459;0,0029891417687377;0,5114173056929857;0,6285818595061765;0,386077466637747;0
曼秀雷敦健髮去油洗髮精550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1bottle瓶;曼秀雷敦健髮去油洗髮精;173;1;550,0;33,3;2250;13.87%;1;12000381001,0;ml;1;bottle;149,0;173,0;13,872832369942197;volume;月;5,010635294096256;5,159055299214529;0,0027639134122096;0,4534479628664632;0,5535892076189821;0,2100269442461368;0
潘婷奇蹟系列煥活根源洗髮露500ml;美妝個清;329;Pantene潘婷;規格：500ml毫升x1x1pc瓶;潘婷奇蹟系列煥活根源洗髮露;0;1;500,0;36,0;2258;0.00%;1;12000405001,0;ml;1;pc;329,0;0,0;0,0;volume;月;5,799092654460526;0,0;0,0029891417687377;0,5359675214095826;0,0;0,0;0
KAFEN卡氛極致洗髮精760ml;美妝個清;429;KA'FEN卡氛;規格：760ml毫升x1x1bottle瓶;KAFEN極致洗髮精;900;1;760,0;36,0;2263;52.33%;1;12000421001,0;ml;1;bottle;429,0;900,0;52,33333333333333;volume;月;6,063785208687608;6,803505257608338;0,0029891417687377;0,5636701136136534;0,7300458836260989;0,792297476759628;0
KA'FEN卡氛蓬鬆乾洗髮噴霧小蒼蘭150ml;美妝個清;259;KA'FEN卡氛;規格：150ml毫升x1x1pc瓶;KAFEN蓬鬆乾洗髮霧(小蒼蘭)150 卡氛乾洗髮;399;1;150,0;36,0;2264;35.09%;1;12000424001,0;ml;1;pc;259,0;399,0;35,08771929824561;volume;月;5,560681631015528;5,991464547107982;0,0029891417687377;0,5110155412575992;0,6429103622160667;0,5312084993359892;0
曼秀雷敦頭皮去味洗髮精-550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1pc瓶;曼秀雷敦頭皮去味洗髮精 曼秀去味洗髮精;165;1;550,0;36,0;2265;9.70%;0;12000425001,0;ml;1;pc;149,0;165,0;9,696969696969695;volume;月;5,010635294096256;5,111987788356544;0,0029891417687377;0,4534479628664632;0,5485386577548554;0,1468067125437643;0
多芬輕潤保濕洗髮乳1L;美妝個清;209;Dove 多芬;規格：1000ml毫升x1x1pc瓶;多芬輕潤保濕洗髮乳;237;1;1000,0;30,0;2283;11.81%;0;12000446001,0;ml;1;pc;209,0;237,0;11,81434599156118;volume;月;5,3471075307174685;5,472270673671475;0,0024886343097863;0,4886629812349526;0,5871985878064949;0,1788626086371812;0
美吾髮草本主義馬鞭草清爽豐盈洗髮精;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義馬鞭草清爽豐盈洗髮精;0;1;540,0;36,0;2286;0.00%;0;12000502001,0;ml;1;pc;259,0;0,0;0,0;volume;月;5,560681631015528;0,0;0,0029891417687377;0,5110155412575992;0,0;0,0;0
美吾髮草本主義金盞花保水柔順洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義金盞花保水柔順洗髮精;0;1;540,0;36,0;2287;0.00%;0;12000504001,0;ml;1;pc;259,0;0,0;0,0;volume;月;5,560681631015528;0,0;0,0029891417687377;0,5110155412575992;0,0;0,0;0
美吾髮草本主義洋甘菊舒緩修護洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義洋甘菊舒緩修護洗髮精;0;1;540,0;36,0;2288;0.00%;0;12000505001,0;ml;1;pc;259,0;0,0;0,0;volume;月;5,560681631015528;0,0;0,0029891417687377;0,5110155412575992;0,0;0,0;0
美吾髮草本主義咖啡因強健髮根洗髮精540ml;美妝個清;259;美吾髮;規格：540ml毫升x1x1pc瓶;美吾髮草本主義咖啡因強健髮根洗髮精;0;1;540,0;36,0;2289;0.00%;0;12000507001,0;ml;1;pc;259,0;0,0;0,0;volume;月;5,560681631015528;0,0;0,0029891417687377;0,5110155412575992;0,0;0,0;0
綠的菲那絲健髮洗髮精-控油清爽配方-350ml;美妝個清;269;綠的菲那絲;規格：400ml毫升x1x1bottle瓶;綠的菲那絲健髮洗髮精抗屑配方 綠的健髮洗髮精;0;1;400,0;33,3;2298;0.00%;0;12001013001,0;ml;1;bottle;269,0;0,0;0,0;volume;月;5,598421958998375;0,0;0,0027639134122096;0,5149654253743233;0,0;0,0;0
曼秀雷敦抗屑冰涼洗髮精550ml;美妝個清;149;曼秀雷敦;規格：550ml毫升x1x1bottle瓶;曼秀雷敦抗屑冰涼洗髮精 抗屑冰涼洗髮精;173;1;550,0;33,3;2302;13.87%;0;12001019001,0;ml;1;bottle;149,0;173,0;13,872832369942197;volume;月;5,010635294096256;5,159055299214529;0,0027639134122096;0,4534479628664632;0,5535892076189821;0,2100269442461368;0
MENS Biore 男性專用調理控油洗髮精;美妝個清;159;MEN'S Biore;規格：750ml毫升x1x1bottle瓶;Men s Biore抗屑潔味洗髮精;172;1;750,0;33,3;2307;7.56%;1;12001026001,0;ml;1;bottle;159,0;172,0;7,55813953488372;volume;月;5,075173815233827;5,153291594497779;0,0027639134122096;0,4602025326644262;0,5529707368831517;0,1144260168627814;0
落建頭皮洗髮露-潔淨健髮400ml雙入組;美妝個清;599;落建;規格：400ml毫升x2x1set組;落建頭皮洗髮露-潔淨健髮400ml雙入組;638;1;400,0;36,0;2308;6.11%;0;12001027001,0;ml;2;set;299,5;319,0;6,112852664576803;volume;月;5,705447753975262;5,768320995793772;0,0029891417687377;0,5261666923016037;0,6189660827709275;0,0925451797824376;0
花王洗髮精清新順滑屑型750ML;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王洗髮精清新順滑屑型750ML;0;1;750,0;33,3;2313;0.00%;1;12001038001,0;ml;1;bottle;109,0;0,0;0,0;volume;月;4,700480365792417;0,0;0,0027639134122096;0,4209873010092624;0,0;0,0;0
Seborin 薑萃取頭髮液-300ml;美妝個清;319;施華蔻;規格：300ml毫升x1x1bottle瓶;Seborin 薑萃取頭髮液 薑萃取頭髮液;334;1;300,0;36,0;2323;4.49%;0;12001053001,0;ml;1;bottle;319,0;334,0;4,491017964071856;volume;月;5,768320995793772;5,814130531825066;0,0029891417687377;0,5327469747871921;0,6238816464317432;0,067991507025789;0
Alpecin 雙動力咖啡因洗髮露;美妝個清;299;Alpecin;規格：250ml毫升x1x1pc瓶;Alpecin 雙動力咖啡因洗髮露;0;1;250,0;36,0;2325;0.00%;1;12001055001,0;ml;1;pc;299,0;0,0;0,0;volume;月;5,703782474656201;0,0;0,0029891417687377;0,5259924049892291;0,0;0,0;0
Seborin 咖啡因洗髮露;美妝個清;199;施華蔻;規格：250ml毫升x1x1bottle瓶;Seborin 咖啡因洗髮露 咖啡因洗髮露;253;1;250,0;36,0;2334;21.34%;1;12001064001,0;ml;1;bottle;199,0;253,0;21,34387351778656;volume;月;5,298317366548036;5,537334267018537;0,0029891417687377;0,4835566267116747;0,5941801960655355;0,323134340109916;0
Alpecin咖啡因頭髮液;美妝個清;399;Alpecin;規格：200ml毫升x1x1bottle瓶;Alpecin咖啡因頭髮液 咖啡因頭髮液;0;1;200,0;36,0;2336;0.00%;0;12001067001,0;ml;1;bottle;399,0;0,0;0,0;volume;月;5,991464547107982;0,0;0,0029891417687377;0,5561010688344407;0,0;0,0;0
首烏蘊髮何首烏喚黑強健養髮液;美妝個清;899;美吾髮;規格：50ml毫升x1x1pc瓶;海倫仙度絲去屑洗髮乳檸檬清爽1.2L;0;1;50,0;36,0;2350;0.00%;1;12001087001,0;ml;1;pc;899,0;0,0;0,0;volume;月;6,802394763324311;0,0;0,0029891417687377;0,6409726253895492;0,0;0,0;0
花王潤髮乳750ml;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王潤髮乳;0;1;750,0;33,3;2380;0.00%;1;12002023001,0;ml;1;bottle;109,0;0,0;0,0;volume;月;4,700480365792417;0,0;0,0027639134122096;0,4209873010092624;0,0;0,0;0
BOTANIST 植物性潤髮乳受損護理 490ml;美妝個清;495;BOTANIST;規格：460ml毫升x1x1pc瓶;BOTANIST植物性潤髮乳受損護理 受損護理潤髮;550;1;460,0;36,0;2382;10.00%;1;12002026001,0;ml;1;pc;495,0;550,0;10,0;volume;月;6,206575926724928;6,311734809152915;0,0029891417687377;0,578614519752561;0,6772767627112062;0,1513944223107569;0
逸萱秀柔亮零毛燥洗髮乳-700ml;美妝個清;179;逸萱秀Essential;規格：700ml毫升x1x1pc瓶;逸萱秀柔亮零毛燥潤髮乳 柔亮零毛燥潤髮;0;1;700,0;36,0;2394;0.00%;0;12002052001,0;ml;1;pc;179,0;0,0;0,0;volume;月;5,19295685089021;0,0;0,0029891417687377;0,472529647096769;0,0;0,0;0
花王潤髮乳山茶花;美妝個清;109;花王;規格：750ml毫升x1x1bottle瓶;花王潤髮乳山茶花;0;1;750,0;33,3;2398;0.00%;0;12002062001,0;ml;1;bottle;109,0;0,0;0,0;volume;月;4,700480365792417;0,0;0,0027639134122096;0,4209873010092624;0,0;0,0;0
Elastine伊絲婷甜蜜愛戀奢華香水潤髮乳;美妝個清;338;Elastine伊絲婷;規格：600ml毫升x1x1bottle瓶;Elastine香水潤髮乳-甜蜜愛戀;0;1;600,0;36,0;2429;0.00%;0;12002159001,0;ml;1;bottle;338,0;0,0;0,0;volume;月;5,82600010738045;0,0;0,0029891417687377;0,5387836421639707;0,0;0,0;0
瑪宣妮莓果珍珠潤髮乳-蓬鬆感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮莓果珍珠潤髮乳-蓬鬆感;0;1;450,0;36,0;2431;0.00%;0;12002948001,0;ml;1;bottle;199,0;0,0;0,0;volume;月;5,298317366548036;0,0;0,0029891417687377;0,4835566267116747;0,0;0,0;0
瑪宣妮蜜桃珍珠潤髮乳-絲潤感;美妝個清;199;;規格：450ml毫升x1x1bottle瓶;瑪宣妮蜜桃珍珠潤髮乳-絲潤感 珍珠潤髮-絲潤;0;1;450,0;36,0;2432;0.00%;1;12002949001,0;ml;1;bottle;199,0;0,0;0,0;volume;月;5,298317366548036;0,0;0,0029891417687377;0,4835566267116747;0,0;0,0;0
潘婷3分鐘水潤護髮精華180ML;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷3分鐘水潤護髮精華180ML 潘婷3分鐘水潤;233;1;180,0;36,0;2462;14.59%;1;12003044001,0;ml;1;pc;199,0;233,0;14,592274678111588;volume;月;5,298317366548036;5,455321115357702;0,0029891417687377;0,4835566267116747;0,5853798260347725;0,220918899509259;0
魅尚萱 完美修護免沖洗精華乳;美妝個清;359;魅尚萱;規格：200ml毫升x1x1pc瓶;魅尚萱完美造型護髮精油 完美造型;399;1;200,0;36,0;2476;10.03%;1;12003068001,0;ml;1;pc;359,0;399,0;10,025062656641603;volume;月;5,886104031450156;5,991464547107982;0,0029891417687377;0,5450740892195348;0,6429103622160667;0,1517738569531398;0
【潘婷】三分鐘護髮精華素-多效;美妝個清;199;PTN;規格：180ml毫升x1x1pc瓶;潘婷三分鐘護髮精華素-多效 多效損傷修護;249;1;180,0;36,0;2477;20.08%;1;12003069001,0;ml;1;pc;199,0;249,0;20,080321285140563;volume;月;5,298317366548036;5,521460917862246;0,0029891417687377;0,4835566267116747;0,5924769162454824;0,3040048640778252;0
朵蔓 草本頭皮磨砂淨化霜;美妝個清;249;;規格：150ml毫升x1x1bottle瓶;朵蔓頭皮淨化角質霜;0;1;150,0;36,0;2480;0.00%;0;12003073001,0;ml;1;bottle;249,0;0,0;0,0;volume;月;5,521460917862246;0,0;0,0029891417687377;0,5069107207589233;0,0;0,0;0
樂絲朵-L摩洛哥護髮精華油;美妝個清;249;;規格：60ml毫升x1x1pc瓶;樂絲朵-L摩洛哥護髮精華油 摩洛哥精華油;269;1;60,0;36,0;2490;7.43%;1;12003086001,0;ml;1;pc;249,0;269,0;7,434944237918216;volume;月;5,521460917862246;5,598421958998375;0,0029891417687377;0,5069107207589233;0,6007351727108798;0,1125609087812319;0
萊雅金緻護髮精油 棕色版;美妝個清;479;巴黎萊雅;規格：100ml毫升x1x1bottle瓶;萊雅金緻護髮精油 紅色版 萊雅金緻護髮精;579;1;100,0;33,3;2491;17.27%;1;12003089001,0;ml;1;bottle;479,0;579,0;17,271157167530223;volume;月;6,173786103901937;6,363028103540465;0,0027639134122096;0,5751827530647464;0,6827807576384353;0,2614756862016528;0
潘婷深層損傷修護精華乳;美妝個清;196;Pantene潘婷;規格：100ml毫升x1x1bottle瓶;潘婷深層損傷修護精華乳;219;1;100,0;36,0;2492;10.50%;1;12003090001,0;ml;1;bottle;196,0;219,0;10,50228310502283;volume;月;5,2832037287379885;5,393627546352362;0,0029891417687377;0,4819748408310919;0,5787598361335103;0,1589987083628954;0
