title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
愛基均衡及糖尿病配方營養素;嬰童保健;599;紅牛;規格：900g克x1x1can罐;愛基均衡及糖尿病配方營養素;0;1;900,0;24,0;5154;0.00%;1;12327014001;g;1;can;599,0;0,0;0,0;weight;月;6,396929655216146;0,0;0,0019881268508348;0,598536847111995;0,0;0,0;1
台糖大豆卵磷脂200g;嬰童保健;173;台糖;規格：200g克x1x1pc盒;三多顆粒卵磷脂;275;1;200,0;12,0;5109;37.09%;1;12321040001;g;1;pc;173,0;275,0;37,09090909090909;weight;月;5,159055299214529;5,62040086571715;0,000987111932932;0,4689815274154313;0,6030936055729255;0,5615356754798986;0
三多魚膠原蛋白C-盒裝28入;嬰童保健;309;三多;規格：3g克x28x1box盒;三多魚膠原蛋白C-盒裝28入 三多魚膠原蛋白;339;1;3,0;33,3;5119;8.85%;0;12323109001;g;28;box;11,035714285714286;12,107142857142858;8,849557522123892;weight;月;2,4878784201771578;2,5731573378793664;0,0027639134122096;0,1894174724272018;0,2761110414870887;0,133977364876776;0
台塑生醫-舒暢益生菌;嬰童保健;668;台塑生醫;規格：4g克x30x1box盒;台塑生醫-舒暢益生菌 台塑舒暢益生菌;700;1;4,0;24,0;5128;4.57%;1;12325047001;g;30;box;22,266666666666666;23,33333333333333;4,571428571428571;weight;月;3,147021721100217;3,1918471524802814;0,0019881268508348;0,2584030852746687;0,3424991657390233;0,0692088787706317;0
【保健食品】三多補體健;嬰童保健;612;三多;規格：750g克x1x1can罐;三多補體健;0;1;750,0;33,3;5149;0.00%;0;12327007001;g;1;can;612,0;0,0;0,0;weight;月;6,418364935936212;0,0;0,0027639134122096;0,6007802530223036;0,0;0,0;0
桂格完膳營養素全新均衡營養配方;嬰童保健;650;桂格;規格：850g克x1x1can罐;桂格完膳營養素雙效營養配方;669;1;850,0;24,0;5164;2.84%;1;12327027001;g;1;can;650,0;669,0;2,8400597907324365;weight;月;6,478509642208569;6,507277712385012;0,0019881268508348;0,6070749683230874;0,6982593718474667;0,0429969211345946;0
桂格機能燕麥片700g;嬰童保健;199;桂格;規格：700g克x1x1can罐;桂格機能燕麥片700g;228;1;700,0;24,0;5168;12.72%;1;12327040001;g;1;can;199,0;228,0;12,719298245614036;weight;月;5,298317366548036;5,43372200355424;0,0019881268508348;0,4835566267116747;0,5830621468289743;0,1925630810092961;0
[正光藥局]三多-偉力健-綜合優蛋白粉 500g;嬰童保健;803;三多-偉力健;規格：500g;三多綜合優蛋白500g 綜合優蛋白;836;1;500,0;36,0;5173;3.95%;1;12327052001;g;1;;803,0;836,0;3,947368421052632;weight;月;6,689599269178967;6,729824070489475;0,0029891417687377;0,629167504592368;0,7221395698481157;0,0597609561752988;0
亞培安素優能基香草少甜2入促銷組;嬰童保健;1660;亞培;規格：1600g克x1x1set組;亞培安素優能基均衡營養配方(香草少甜);1918;1;1600,0;24,0;5174;13.45%;1;12327054001;g;1;set;1660,0;1918,0;13,451511991657975;weight;月;7,415175109613295;7,5595594960077;0,0019881268508348;0,7051059142668386;0,8111738116047347;0,2036483887183279;0
桂格成長奶粉三益菌配方1.5kg;嬰童保健;761;桂格;規格：1500g克x1x1can罐;桂格成長奶粉三益菌配方1.5kg;909;1;1500,0;33,3;7273;16.28%;1;14411001001;g;1;can;761,0;909,0;16,28162816281628;weight;月;6,635946555686647;6,813444599510896;0,0027639134122096;0,6235522380547062;0,7311124185029259;0,2464947689988121;0
豐力富Nature 3-7歲兒童奶粉;嬰童保健;779;豐力富;規格：1500g克x1x1can罐;豐力富Nature 3-7歲兒童奶粉;780;1;1500,0;24,0;7274;0.13%;0;14411015001;g;1;can;779,0;780,0;0,1282051282051282;weight;月;6,659293919683638;6,660575149839686;0,0019881268508348;0,6259957616579193;0,7147088576561329;0,0019409541321891;0
豐力富Nature 1-3歲幼兒成長奶;嬰童保健;799;豐力富;規格：1500g克x1x1can罐;豐力富Nature 1-3歲幼兒成長奶;0;1;1500,0;24,0;7275;0.00%;1;14411016001;g;1;can;799,0;0,0;0,0;weight;月;6,684611727667927;0,0;0,0019881268508348;0,6286455109572064;0,0;0,0;0
桂格三益菌小朋友奶粉-1500g;嬰童保健;669;桂格;規格：1500g克x1x1can桶;桂格三益菌小朋友奶粉;709;1;1500,0;33,3;7277;5.64%;0;14411023001;g;1;can;669,0;709,0;5,6417489421720735;weight;月;6,507277712385012;6,565264970035361;0,0027639134122096;0,6100858203620623;0,7044816583229658;0,0854129321922465;0
桂格敏兒HA麥精纖果順暢配方;嬰童保健;299;桂格;規格：700g克x1x1can罐;桂格敏兒HA麥精纖果順暢配方;329;1;700,0;24,0;7281;9.12%;0;14412023001;g;1;can;299,0;329,0;9,118541033434653;weight;月;5,703782474656201;5,799092654460526;0,0019881268508348;0,5259924049892291;0,6222680163906434;0,1380496252073771;0
子母牌愛美斯900g;嬰童保健;159;子母牌;規格：900g克x1x1can罐;愛美斯;0;1;900,0;18,0;7282;0.00%;1;14412037001;g;1;can;159,0;0,0;0,0;weight;月;5,075173815233827;0,0;0,0014876193918834;0,4602025326644262;0,0;0,0;0
桂格有機米精300G;嬰童保健;299;桂格;規格：300g克x1x1can罐;桂格有機米精300G;329;1;300,0;24,0;7283;9.12%;1;14412060001;g;1;can;299,0;329,0;9,118541033434653;weight;月;5,703782474656201;5,799092654460526;0,0019881268508348;0,5259924049892291;0,6222680163906434;0,1380496252073771;0
