title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;_query_key;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;is_new_product
3M百利不沾鍋專用木漿棉3片;日用生活;99;3M;規格：3pc片x1x1pack包;百利多用途細緻菜瓜布_木漿棉;115;1;3,0;120,0;1333;13.91%;1;百利多用途細緻菜瓜布_木漿棉;11061054001;pc;1;pack;99,0;115,0;13,91304347826087;count;月;0
百利日系3層海綿菜瓜布細緻柔刷2片裝;日用生活;69;;規格：2pc片x1x1pack包;百利多用途細緻菜瓜布海棉;75;1;2,0;120,0;1336;8.00%;0;百利多用途細緻菜瓜布海棉;11061055001;pc;1;pack;69,0;75,0;8,0;count;月;0
家樂福木漿棉菜瓜布6PC;日用生活;119;家樂福自有品牌;規格：6pc個x1x1bag包;家福木漿棉菜瓜布 6入 家福木漿棉菜瓜;0;1;6,0;120,0;1341;0.00%;1;家福木漿棉菜瓜布6入家福木漿棉菜瓜;11061069001;pc;1;bag;119,0;0,0;0,0;count;月;0
百利不鏽鋼頑垢專用菜瓜布6片;日用生活;63;3M;規格：6pc片x1x1pc包;百利不鏽鋼/頑垢專用鋼絨海綿菜瓜布6片裝;69;1;6,0;120,0;1342;8.70%;1;百利不鏽鋼/頑垢專用鋼絨海綿菜瓜布6片裝;11061070001;pc;1;pc;63,0;69,0;8,695652173913043;count;月;0
百利細緻餐具專用好握型海綿菜瓜布5片裝;日用生活;92;3M;規格：5pc片x1x1bag包;百利細緻餐具海綿菜瓜布6片裝;99;1;5,0;120,0;1343;7.07%;0;百利細緻餐具海綿菜瓜布6片裝;11061071001;pc;1;bag;92,0;99,0;7,07070707070707;count;月;0
家樂福木漿棉菜瓜布6PC;日用生活;119;家樂福自有品牌;規格：6pc個x1x1bag包;超值菜瓜布;0;1;6,0;120,0;1345;0.00%;0;超值菜瓜布;11062004001;pc;1;bag;119,0;0,0;0,0;count;月;0
百利不鏽鋼黑垢專用菜瓜布5片;日用生活;69;3M;規格：5pc片x1x1pack包;百利不鏽鋼黑垢專用菜瓜布5片;0;1;5,0;120,0;1351;0.00%;1;百利不鏽鋼黑垢專用菜瓜布5片;11062015001;pc;1;pack;69,0;0,0;0,0;count;月;0
百利細緻餐具茶杯專用菜瓜布5片裝;日用生活;92;3M;規格：5pc片x1x1bag包;百利茶杯/細緻餐具專用菜瓜布;109;1;5,0;120,0;1353;15.60%;1;百利茶杯/細緻餐具專用菜瓜布;11062018001;pc;1;bag;92,0;109,0;15,59633027522936;count;月;0
百利不鏽鋼頑垢專用菜瓜布6片;日用生活;63;3M;規格：6pc片x1x1pc包;百利不鏽鋼頑垢專用菜瓜布6片;69;1;6,0;120,0;1354;8.70%;1;百利不鏽鋼頑垢專用菜瓜布6片;11062019001;pc;1;pc;63,0;69,0;8,695652173913043;count;月;0
百利爐具鍋具專用好握型海綿菜瓜布5片裝;日用生活;92;3M;規格：5pc片x1x1bag包;百利爐具專用菜瓜布5片裝;99;1;5,0;120,0;1355;7.07%;1;百利爐具專用菜瓜布5片裝;11062022001;pc;1;bag;92,0;99,0;7,07070707070707;count;月;0
百利爐具鍋具專用菜瓜布5片裝;日用生活;92;3M;規格：5pc片x1x1bag包;3M百利爐具-鍋具專用菜瓜布;109;1;5,0;120,0;1356;15.60%;1;3M百利爐具-鍋具專用菜瓜布;11062023001;pc;1;bag;92,0;109,0;15,59633027522936;count;月;0
百利細緻餐具專用好握型海綿菜瓜布5片裝;日用生活;92;3M;規格：5pc片x1x1bag包;百利細緻餐具/茶杯專用菜瓜布6片裝;99;1;5,0;120,0;1357;7.07%;1;百利細緻餐具/茶杯專用菜瓜布6片裝;11062025001;pc;1;bag;92,0;99,0;7,07070707070707;count;月;0
速必效驅蚊寶40天;日用生活;199;速必效;規格：1pc個x1x1pc個;速必效驅蚊寶40天 速必效驅蚊寶40;249;1;1,0;60,0;1384;20.08%;1;速必效驅蚊寶40天速必效驅蚊寶40;11070033001;pc;1;pc;199,0;249,0;20,080321285140563;count;月;0
興家安速果蠅餌劑;日用生活;155;興家安速;規格：1pc個x1x1pc個;興家安速果蠅餌劑;169;1;1,0;60,0;1394;8.28%;0;興家安速果蠅餌劑;11070050001;pc;1;pc;155,0;169,0;8,284023668639055;count;月;0
鱷魚門窗庭園防蚊片補充包;日用生活;259;鱷魚;規格：2pc片x1x1box盒;鱷魚門窗庭園防蚊片;0;1;2,0;36,0;1399;0.00%;1;鱷魚門窗庭園防蚊片;11070071001;pc;1;box;259,0;0,0;0,0;count;月;0
優品除蟻膏80g;日用生活;69;優品;規格：1pc個x1x1can罐;優品除蟻膏80g;79;1;1,0;36,0;1401;12.66%;1;優品除蟻膏80g;11071002001;pc;1;can;69,0;79,0;12,658227848101266;count;月;0
安德生蟑愛呷-粘蟑屋;日用生活;77;安德生;規格：1pc個x1x10pc片;安德生蟑愛呷-粘蟑屋;0;1;1,0;33,3;1403;0.00%;0;安德生蟑愛呷-粘蟑屋;11071005001;pc;10;pc;7,7;0,0;0,0;count;月;0
安德生蟑愛呷消蟑堡6入;日用生活;149;安德生;規格：6pc個x1x1set組;安德生蟑愛呷消蟑堡6入 蟑愛呷消蟑堡;0;1;6,0;36,0;1404;0.00%;0;安德生蟑愛呷消蟑堡6入蟑愛呷消蟑堡;11071006001;pc;1;set;149,0;0,0;0,0;count;月;0
優品別慌蟑捕蟑屋10入;日用生活;89;優品;規格：10pc個x1x1pc包;優品別慌蟑捕蟑屋;0;1;10,0;60,0;1405;0.00%;0;優品別慌蟑捕蟑屋;11071008001;pc;1;pc;89,0;0,0;0,0;count;月;0
雷達殺蟑堡8入;日用生活;159;雷達;規格：1pc個x1x1box盒;雷達殺蟑堡;0;1;1,0;33,3;1406;0.00%;1;雷達殺蟑堡;11071009001;pc;1;box;159,0;0,0;0,0;count;月;0
安德生蟑愛呷-粘蟑屋;日用生活;77;安德生;規格：1pc個x1x10pc片;家福黏蟑屋;0;1;1,0;33,3;1410;0.00%;1;家福黏蟑屋;11071014001;pc;10;pc;7,7;0,0;0,0;count;月;0
家家滅蟑螂8入;日用生活;135;家家;規格：8pc個x1x1box盒;家家滅蟑螂8入;0;1;8,0;33,3;1416;0.00%;1;家家滅蟑螂8入;11071032001;pc;1;box;135,0;0,0;0,0;count;月;0
速必效連鎖殺蟑螂套餐堡;日用生活;129;速必效;規格：6pc個x1x1pc個;速必效連鎖殺蟑螂套餐堡;144;1;6,0;60,0;1417;10.42%;1;速必效連鎖殺蟑螂套餐堡;11071033001;pc;1;pc;129,0;144,0;10,416666666666668;count;月;0
速必效螞蟻甜食性凝膠餌寶;日用生活;129;速必效;規格：1set組x1x1box盒;速必效螞蟻甜食性凝膠餌寶;145;1;1,0;60,0;1418;11.03%;1;速必效螞蟻甜食性凝膠餌寶;11071034001;set;1;box;129,0;145,0;11,03448275862069;count;月;0
速必效蟑不拒聚殺餌寶;日用生活;89;速必效;規格：1box盒x1x1box盒;速必效蟑螂凝膠餌寶;139;1;1,0;60,0;1419;35.97%;0;速必效蟑螂凝膠餌寶;11071035001;bo;1;box;89,0;139,0;35,97122302158273;count;月;0
雷達殺蟑堡8入;日用生活;159;雷達;規格：1pc個x1x1box盒;雷達殺蟑堡8入;0;1;1,0;33,3;1421;0.00%;1;雷達殺蟑堡8入;11071898001;pc;1;box;159,0;0,0;0,0;count;月;0
速必效蟑不拒聚殺餌寶;日用生活;89;速必效;規格：1box盒x1x1box盒;速必效蟑不拒聚殺餌寶 蟑不拒聚殺餌寶;139;1;1,0;60,0;1427;35.97%;0;速必效蟑不拒聚殺餌寶蟑不拒聚殺餌寶;11071911001;bo;1;box;89,0;139,0;35,97122302158273;count;月;0
【一點絕】2%凝膠餌劑 5公克;日用生活;295;一點絕;規格：1入組;一點絕2凝膠餌劑;400;1;1,0;60,0;1431;26.25%;1;一點絕2凝膠餌劑;11071916001;pcs;1;;295,0;400,0;26,25;count;月;0
滅飛新蚊香經濟包60卷;日用生活;85;滅飛;規格：1pc包x1x1set組;滅飛新蚊香經濟包60卷;0;1;1,0;36,0;1434;0.00%;0;滅飛新蚊香經濟包60卷;11072001001;pc;1;set;85,0;0,0;0,0;count;月;0
新鱷魚蚊香-優30卷鐵罐;日用生活;69;鱷魚;規格：30roll捲x1x1can罐;新鱷魚蚊香-優30卷鐵罐;72;1;30,0;36,0;1441;4.17%;0;新鱷魚蚊香-優30卷鐵罐;11072011001;roll;1;can;69,0;72,0;4,166666666666666;count;月;0
鱷魚蚊香-30卷經濟包;日用生活;59;鱷魚;規格：30roll捲x1x1pack包;鱷魚蚊香-30卷經濟包 鱷魚蚊香30卷;0;1;30,0;48,0;1442;0.00%;1;鱷魚蚊香-30卷經濟包鱷魚蚊香30卷;11072012002;roll;1;pack;59,0;0,0;0,0;count;月;0
速必效微煙黑蚊香;日用生活;99;速必效;規格：1pc包x1x1pack包;速必效微煙黑蚊香;0;1;1,0;60,0;1445;0.00%;1;速必效微煙黑蚊香;11072017001;pc;1;pack;99,0;0,0;0,0;count;月;0
雷達煙霧殺蟲劑2+1入裝(42.5gx3);日用生活;199;雷達;規格：1pack包x1x1box盒;雷達煙霧殺蟲劑3入;0;1;1,0;33,3;1452;0.00%;0;雷達煙霧殺蟲劑3入;11072044001;pack;1;box;199,0;0,0;0,0;count;月;0
雷達煙霧殺蟲劑2+1入裝(42.5gx3);日用生活;199;雷達;規格：1pack包x1x1box盒;雷達強效煙霧殺蟲劑2入42.5g;0;1;1,0;33,3;1453;0.00%;0;雷達強效煙霧殺蟲劑2入42.5g;11072897001;pack;1;box;199,0;0,0;0,0;count;月;0
金龍蚊香;日用生活;59;金龍;規格：60roll捲x1x1bag包;金龍蚊香;0;1;60,0;36,0;1456;0.00%;0;金龍蚊香;11072903001;roll;1;bag;59,0;0,0;0,0;count;月;0
必安住優木炭蚊香40卷;日用生活;129;必安住;規格：40roll捲x1x1box盒;必安住優木炭蚊香40卷 優木炭蚊香;0;1;40,0;36,0;1457;0.00%;0;必安住優木炭蚊香40卷優木炭蚊香;11072904001;roll;1;box;129,0;0,0;0,0;count;月;0
必安住紫丁蚊香40卷;日用生活;105;必安住;規格：40roll捲x1x1box盒;必安住紫丁蚊香40卷 紫丁蚊香;0;1;40,0;36,0;1458;0.00%;1;必安住紫丁蚊香40卷紫丁蚊香;11072905001;roll;1;box;105,0;0,0;0,0;count;月;0
新鱷魚液體電蚊香(無香料)45ml;日用生活;85;鱷魚;規格：1pc個x1x1box盒;鱷魚液體電蚊香;0;1;1,0;33,3;1464;0.00%;0;鱷魚液體電蚊香;11073006001;pc;1;box;85,0;0,0;0,0;count;月;0
新鱷魚液體電蚊香(無香料)45ml;日用生活;85;鱷魚;規格：1pc個x1x1box盒;新鱷魚液體電蚊香(無香料)45ml;0;1;1,0;33,3;1466;0.00%;0;新鱷魚液體電蚊香(無香料)45ml;11073012001;pc;1;box;85,0;0,0;0,0;count;月;0
鱷魚隨身風扇電蚊香器劑組合;日用生活;398;鱷魚;規格：1pc個x1x1pc個;鱷魚隨身風扇電蚊香器劑組合;0;1;1,0;33,3;1468;0.00%;0;鱷魚隨身風扇電蚊香器劑組合;11073016001;pc;1;pc;398,0;0,0;0,0;count;月;0
新鱷魚隨身風扇電蚊香劑(補充包);日用生活;125;鱷魚;規格：1pc個x1x1pc個;新鱷魚隨身風扇電蚊香劑;0;1;1,0;33,3;1469;0.00%;1;新鱷魚隨身風扇電蚊香劑;11073018001;pc;1;pc;125,0;0,0;0,0;count;月;0
新鱷魚130天防蚊片補充包;日用生活;322;鱷魚;規格：2pc片x1x1pc盒;新鱷魚130天防蚊片;350;1;2,0;48,0;1482;8.00%;1;新鱷魚130天防蚊片;11073905001;pc;1;pc;322,0;350,0;8,0;count;月;0
熊寶貝衣物香氛袋草本清新;日用生活;83;Snuggle熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋草本清新;0;1;1,0;24,0;1487;0.00%;0;熊寶貝衣物香氛袋草本清新;11074001001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋清新晨露香;日用生活;83;Sngggle熊寶貝;規格：1pc片x3x1box盒;花仙子衣物香氛袋-晨露香氛;0;1;1,0;24,0;1488;0.00%;1;花仙子衣物香氛袋-晨露香氛;11074003001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋芬芳香音勺;日用生活;83;Snuggle熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋芬芳香音勺;0;1;1,0;24,0;1503;0.00%;1;熊寶貝衣物香氛袋芬芳香音勺;11074019001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
速必效真沒防墊二入裝;日用生活;349;速必效;規格：1pc片x1x1pc盒;速必效真沒防墊二入裝;399;1;1,0;60,0;1510;12.53%;0;速必效真沒防墊二入裝;11074028001;pc;1;pc;349,0;399,0;12,531328320802004;count;月;0
熊寶貝衣物香氛袋清新晨露香;日用生活;83;Sngggle熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋;0;1;1,0;24,0;1520;0.00%;0;熊寶貝衣物香氛袋;11074006001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋花漾香氣;日用生活;83;Snuggle熊寶貝;規格：1pc片x3x1pc片;熊寶貝衣物香氛袋花漾香氣;0;1;1,0;24,0;1521;0.00%;0;熊寶貝衣物香氛袋花漾香氣;11074046001;pc;3;pc;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋繽紛花果香;日用生活;83;SNUGGLE熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋繽紛花果香;0;1;1,0;24,0;1522;0.00%;0;熊寶貝衣物香氛袋繽紛花果香;11074047001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋清新晨露香;日用生活;83;Sngggle熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋清新晨露香;0;1;1,0;24,0;1523;0.00%;0;熊寶貝衣物香氛袋清新晨露香;11074048001;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
熊寶貝衣物香氛袋繽紛花果香;日用生活;83;SNUGGLE熊寶貝;規格：1pc片x3x1box盒;熊寶貝衣物香氛袋21G;0;1;1,0;24,0;1536;0.00%;0;熊寶貝衣物香氛袋21G;11074060004;pc;3;box;27,666666666666668;0,0;0,0;count;月;0
鱷魚黏鼠板;日用生活;45;鱷魚;規格：2pc片x1x1set組;家福黏鼠板;0;1;2,0;33,3;1538;0.00%;0;家福黏鼠板;11075001001;pc;1;set;45,0;0,0;0,0;count;月;0
鱷魚黏鼠板;日用生活;45;鱷魚;規格：2pc片x1x1set組;粘牢鼠粘鼠板 粘牢鼠粘鼠板;0;1;2,0;33,3;1539;0.00%;0;粘牢鼠粘鼠板粘牢鼠粘鼠板;11075002001;pc;1;set;45,0;0,0;0,0;count;月;0
鱷魚黏鼠板(大);日用生活;99;鱷魚;規格：2pc片x1x1set組;鱷魚黏鼠板(大);0;1;2,0;33,3;1540;0.00%;0;鱷魚黏鼠板(大);11075003001;pc;1;set;99,0;0,0;0,0;count;月;0
鱷魚黏鼠板;日用生活;45;鱷魚;規格：2pc片x1x1set組;鱷魚黏鼠板;0;1;2,0;33,3;1541;0.00%;0;鱷魚黏鼠板;11075004001;pc;1;set;45,0;0,0;0,0;count;月;0
鱷王粘鼠板(小);日用生活;59;鱷魚;規格：2pc片x1x1box盒;鱷王粘鼠板(小) 鱷王粘鼠板(小);0;1;2,0;33,3;1542;0.00%;0;鱷王粘鼠板(小)鱷王粘鼠板(小);11075005001;pc;1;box;59,0;0,0;0,0;count;月;0
鱷魚粘蠅紙-5 PC片;日用生活;41;鱷魚;規格：5pc片x1x1set組;鱷魚粘蠅紙 鱷魚粘蠅紙;0;1;5,0;33,3;1545;0.00%;1;鱷魚粘蠅紙鱷魚粘蠅紙;11075011001;pc;1;set;41,0;0,0;0,0;count;月;0
小鹿山丘有機精油驅蚊貼片-12PC;日用生活;189;eggshell 小鹿山丘;規格：12pc枚x1x1box盒;小鹿山丘有機精油驅蚊貼片 小鹿驅蚊貼蚊;0;1;12,0;36,0;1560;0.00%;0;小鹿山丘有機精油驅蚊貼片小鹿驅蚊貼蚊;11076910001;pc;1;box;189,0;0,0;0,0;count;月;0
2號美味關係11x14cm佐料袋4入;日用生活;99;UdiLife-美味關係;規格：1pc個x1x1pc個;水晶肥皂新4入;0;1;1,0;999,0;1623;0.00%;1;水晶肥皂新4入;11102002001;pc;1;pc;99,0;0,0;0,0;count;;0
【百科良品】斜口型 自動滑蓋開合 防漏回流 油瓶 油壺 醬油瓶 醋瓶 調味瓶-550ml-任選色;日用生活;411;【百科良品】;規格：1個;家福雙氧護色漂白水;880;1;1,0;120,0;2003;53.30%;0;家福雙氧護色漂白水;11111016001;pcs;1;;411,0;880,0;53,29545454545455;count;月;0
家樂福超值平版式花紋衛生紙-300PC;日用生活;95;家樂福;規格：300pc張x1x6pc包;家樂福超值平版式花紋衛生紙;0;1;300,0;60,0;4782;0.00%;0;家樂福超值平版式花紋衛生紙;12200001001;pc;6;pc;15,833333333333334;0,0;0,0;count;月;0
五月花平版衛生紙300張;日用生活;119;五月花;規格：300pc張x1x6pc包;五月花平版衛生紙300張;0;1;300,0;60,0;4783;0.00%;0;五月花平版衛生紙300張;12200002001;pc;6;pc;19,83333333333333;0,0;0,0;count;月;0
百吉牌平版衛生紙-300PC;日用生活;117;百吉牌;規格：300pc張x1x6pack包;百吉牌平版衛生紙;0;1;300,0;60,0;4784;0.00%;1;百吉牌平版衛生紙;12200003001;pc;6;pack;19,5;0,0;0,0;count;月;0
舒潔平版式衛生紙300PCx6;日用生活;128;Kleenex 舒潔;規格：300pc張x1x6pack包;舒潔平版式衛生紙;150;1;300,0;60,0;4785;14.67%;1;舒潔平版式衛生紙;12200006001;pc;6;pack;21,33333333333333;25,0;14,666666666666671;count;月;0
春風平版衛生紙FSC;日用生活;112;春風;規格：300pc張x1x6pack包;春風平版衛生紙;125;1;300,0;60,0;4786;10.40%;1;春風平版衛生紙;12200008001;pc;6;pack;18,666666666666668;20,83333333333333;10,39999999999999;count;月;0
得意平版式花紋衛生紙-300PC;日用生活;111;得意;規格：300pc張x1x6bag袋;得意平版式花紋衛生紙300張;125;1;300,0;60,0;4787;11.20%;1;得意平版式花紋衛生紙300張;12200016001;pc;6;bag;18,5;20,83333333333333;11,199999999999994;count;月;0
情人平版衛生紙-300PC;日用生活;93;情人;規格：300pc抽x1x6pc包;情人平版衛生紙;107;1;300,0;60,0;4788;13.08%;0;情人平版衛生紙;12200017001;pc;6;pc;15,5;17,833333333333332;13,084112149532704;count;月;0
得意3層連續抽取式花紋衛生紙;日用生活;574;得意;規格：100pc抽x24x1bag袋;得意連續抽取式花紋衛生紙;0;1;100,0;60,0;4789;0.00%;1;得意連續抽取式花紋衛生紙;12201001001;pc;24;bag;23,916666666666668;0,0;0,0;count;月;0
雪柔抽取衛生紙100抽x12;日用生活;109;雪柔;規格：100pc抽x1x12pack包;雪柔抽取衛生紙;169;1;100,0;60,0;4790;35.50%;1;雪柔抽取衛生紙;12201003001;pc;12;pack;9,083333333333334;14,083333333333334;35,50295857988166;count;月;0
可麗舒抽取衛生紙100PCx24包x3袋;日用生活;747;可麗舒;規格：100pc抽x1x72pack包;可麗舒抽取衛生紙;837;1;100,0;60,0;4791;10.75%;1;可麗舒抽取衛生紙;12201005001;pc;72;pack;10,375;11,625;10,75268817204301;count;月;0
PASEO3層柔韌舒適抽取式衛生紙PEFC100抽24;日用生活;348;PASEO;規格：100pc抽x24x1bag包;舒適抽取式衛生紙;465;1;100,0;60,0;4792;25.16%;1;舒適抽取式衛生紙;12201006001;pc;24;bag;14,5;19,375;25,161290322580644;count;月;0
五月花厚棒抽取式衛生紙FSC 90*10;日用生活;197;五月花;規格：90pc抽x1x10pc包;五月花厚棒抽取式衛生紙;249;1;90,0;60,0;4795;20.88%;0;五月花厚棒抽取式衛生紙;12201013001;pc;10;pc;19,7;24,9;20,883534136546185;count;月;0
百吉抽取衛生紙;日用生活;169;百吉牌;規格：130pc抽x1x12bag袋;百吉抽取衛生紙;0;1;130,0;60,0;4796;0.00%;1;百吉抽取衛生紙;12201016001;pc;12;bag;14,083333333333334;0,0;0,0;count;月;0
春風山茶花精華抽取式衛生紙-100PC;日用生活;289;春風;規格：100pc抽x1x24pc包;春風山茶花精華抽取式衛生紙;315;1;100,0;60,0;4797;8.25%;0;春風山茶花精華抽取式衛生紙;12201020001;pc;24;pc;12,041666666666666;13,125;8,253968253968258;count;月;0
舒潔 濕式衛生紙 40抽;日用生活;169;Kleenex 舒潔;規格：40pc抽x1x3pack包;舒潔濕式衛生紙;0;1;40,0;24,0;4798;0.00%;0;舒潔濕式衛生紙;12201022001;pc;3;pack;56,333333333333336;0,0;0,0;count;月;0
