iteration,best_objective
0,512.12255859375
1,538.961181640625
2,543.8350830078125
3,548.0414428710938
4,548.0414428710938
5,548.0414428710938
6,561.8509521484375
7,561.8509521484375
8,561.8509521484375
9,561.8509521484375
10,561.8509521484375
11,561.8509521484375
12,561.8509521484375
13,561.8509521484375
14,561.8509521484375
15,561.8509521484375
16,561.8509521484375
17,561.8509521484375
18,561.8509521484375
19,561.8509521484375
20,561.8509521484375
21,561.8509521484375
22,561.8509521484375
23,561.8509521484375
24,561.8509521484375
25,561.8509521484375
26,561.8509521484375
27,561.8509521484375
28,561.8509521484375
29,561.8509521484375
30,561.8509521484375
31,561.8509521484375
32,561.8509521484375
33,561.8509521484375
34,561.8509521484375
35,561.8509521484375
36,561.8509521484375
37,561.8509521484375
38,561.8509521484375
39,561.8509521484375
40,561.8509521484375
41,561.8509521484375
42,561.8509521484375
43,561.8509521484375
44,561.8509521484375
45,561.8509521484375
46,561.8509521484375
47,561.8509521484375
48,561.8509521484375
49,561.8509521484375
50,561.8509521484375
51,561.8509521484375
52,561.8509521484375
53,561.8509521484375
54,561.8509521484375
55,561.8509521484375
56,561.8509521484375
57,561.8509521484375
58,561.8509521484375
59,561.8509521484375
60,561.8509521484375
61,561.8509521484375
62,561.8509521484375
63,561.8509521484375
64,561.8509521484375
65,561.8509521484375
66,561.8509521484375
67,561.8509521484375
68,561.8509521484375
69,561.8509521484375
70,561.8509521484375
71,561.8509521484375
72,561.8509521484375
73,561.8509521484375
74,561.8509521484375
75,561.8509521484375
76,561.8509521484375
77,561.8509521484375
78,561.8509521484375
79,561.8509521484375
80,561.8509521484375
81,561.8509521484375
82,561.8509521484375
83,561.8509521484375
84,561.8509521484375
85,561.8509521484375
86,561.8509521484375
87,561.8509521484375
88,561.8509521484375
89,561.8509521484375
90,561.8509521484375
91,561.8509521484375
92,561.8509521484375
93,561.8509521484375
94,561.8509521484375
95,561.8509521484375
96,561.8509521484375
97,561.8509521484375
98,561.8509521484375
99,561.8509521484375
100,561.8509521484375
