iteration,best_objective
0,512.12255859375
1,544.2971801757812
2,547.9365234375
3,547.9365234375
4,547.9365234375
5,547.9365234375
6,568.247802734375
7,568.247802734375
8,568.247802734375
9,568.247802734375
10,568.247802734375
11,568.247802734375
12,568.247802734375
13,568.247802734375
14,568.247802734375
15,568.247802734375
16,568.247802734375
17,568.247802734375
18,568.247802734375
19,568.247802734375
20,568.247802734375
21,568.247802734375
22,568.247802734375
23,568.247802734375
24,568.247802734375
25,568.247802734375
26,568.247802734375
27,568.247802734375
28,568.247802734375
29,568.247802734375
30,568.247802734375
31,568.247802734375
32,568.247802734375
33,568.247802734375
34,568.247802734375
35,568.247802734375
36,568.247802734375
37,568.247802734375
38,568.247802734375
39,568.247802734375
40,568.247802734375
41,568.247802734375
42,568.247802734375
43,568.247802734375
44,568.247802734375
45,568.247802734375
46,568.247802734375
47,568.247802734375
48,568.247802734375
49,568.247802734375
50,568.247802734375
51,568.247802734375
52,568.247802734375
53,568.247802734375
54,568.247802734375
55,568.247802734375
56,568.247802734375
57,568.247802734375
58,568.247802734375
59,568.247802734375
60,568.247802734375
61,568.247802734375
62,568.247802734375
63,568.247802734375
64,568.247802734375
65,568.247802734375
66,568.247802734375
67,568.247802734375
68,568.247802734375
69,569.8853759765625
70,569.8853759765625
71,569.8853759765625
72,569.8853759765625
73,569.8853759765625
74,569.8853759765625
75,569.8853759765625
76,569.8853759765625
77,569.8853759765625
78,569.8853759765625
79,569.8853759765625
80,569.8853759765625
81,569.8853759765625
82,569.8853759765625
83,569.8853759765625
84,569.8853759765625
85,569.8853759765625
86,569.8853759765625
87,569.8853759765625
88,569.8853759765625
89,569.8853759765625
90,569.8853759765625
91,569.8853759765625
92,569.8853759765625
93,569.8853759765625
94,569.8853759765625
95,569.8853759765625
96,569.8853759765625
97,569.8853759765625
98,569.8853759765625
99,569.8853759765625
100,569.8853759765625
