iteration,best_objective
0,512.12255859375
1,538.9268188476562
2,538.9268188476562
3,538.9268188476562
4,546.880126953125
5,546.880126953125
6,549.343017578125
7,549.343017578125
8,549.343017578125
9,550.6173095703125
10,550.6173095703125
11,550.6173095703125
12,556.86865234375
13,556.86865234375
14,556.86865234375
15,556.86865234375
16,556.86865234375
17,556.86865234375
18,556.86865234375
19,556.86865234375
20,556.86865234375
21,556.86865234375
22,556.86865234375
23,556.86865234375
24,556.86865234375
25,556.86865234375
26,556.86865234375
27,557.3853759765625
28,557.3853759765625
29,557.3853759765625
30,557.3853759765625
31,557.3853759765625
32,557.3853759765625
33,557.3853759765625
34,557.3853759765625
35,557.3853759765625
36,557.3853759765625
37,557.3853759765625
38,557.3853759765625
39,557.3853759765625
40,557.3853759765625
41,562.461181640625
42,562.461181640625
43,562.461181640625
44,562.461181640625
45,562.461181640625
46,562.461181640625
47,566.34130859375
48,566.34130859375
49,566.34130859375
50,566.34130859375
51,566.34130859375
52,566.34130859375
53,566.34130859375
54,566.34130859375
55,566.34130859375
56,566.34130859375
57,566.34130859375
58,566.34130859375
59,566.34130859375
60,566.34130859375
61,566.34130859375
62,566.34130859375
63,566.34130859375
64,566.34130859375
65,566.34130859375
66,566.34130859375
67,566.34130859375
68,567.8306884765625
69,567.8306884765625
70,567.8306884765625
71,567.8306884765625
72,567.8306884765625
73,567.8306884765625
74,567.8306884765625
75,567.8306884765625
76,567.8306884765625
77,567.8306884765625
78,567.8306884765625
79,567.8306884765625
80,567.8306884765625
81,567.8306884765625
82,567.8306884765625
83,567.8306884765625
84,567.8306884765625
85,567.8306884765625
86,567.8306884765625
87,567.8306884765625
88,567.8306884765625
89,567.8306884765625
90,567.8306884765625
91,567.8306884765625
92,567.8306884765625
93,567.8306884765625
94,567.8306884765625
95,567.8306884765625
96,567.8306884765625
97,567.8306884765625
98,567.8306884765625
99,568.329833984375
100,569.3165893554688
