iteration,best_objective
0,512.12255859375
1,535.6984252929688
2,543.8289794921875
3,543.8289794921875
4,547.93212890625
5,547.93212890625
6,554.1146240234375
7,554.1146240234375
8,554.1146240234375
9,556.5731811523438
10,556.5731811523438
11,556.5731811523438
12,556.5731811523438
13,556.5731811523438
14,556.5731811523438
15,556.5731811523438
16,556.5731811523438
17,556.5731811523438
18,556.5731811523438
19,556.5731811523438
20,563.193115234375
21,563.193115234375
22,563.193115234375
23,563.193115234375
24,563.193115234375
25,563.193115234375
26,564.9426879882812
27,564.9426879882812
28,564.9426879882812
29,564.9426879882812
30,564.9426879882812
31,564.9426879882812
32,564.9426879882812
33,564.9426879882812
34,564.9426879882812
35,564.9426879882812
36,564.9426879882812
37,564.9426879882812
38,564.9426879882812
39,564.9426879882812
40,564.9426879882812
41,564.9426879882812
42,564.9426879882812
43,564.9426879882812
44,564.9426879882812
45,564.9426879882812
46,564.9426879882812
47,564.9426879882812
48,564.9426879882812
49,564.9426879882812
50,564.9426879882812
51,564.9426879882812
52,564.9426879882812
53,564.9426879882812
54,564.9426879882812
55,564.9426879882812
56,571.890625
57,571.890625
58,571.890625
59,571.890625
60,571.890625
61,571.890625
62,571.890625
63,571.890625
64,571.890625
65,571.890625
66,571.890625
67,571.890625
68,571.890625
69,571.890625
70,571.890625
71,571.890625
72,572.5493774414062
73,572.5493774414062
74,572.5493774414062
75,572.5493774414062
76,572.5493774414062
77,572.5493774414062
78,572.5493774414062
79,572.5493774414062
80,572.5493774414062
81,572.5493774414062
82,572.5493774414062
83,572.5493774414062
84,572.5493774414062
85,572.5493774414062
86,572.5493774414062
87,572.5493774414062
88,572.5493774414062
89,572.5493774414062
90,572.5493774414062
91,572.5493774414062
92,572.5493774414062
93,572.5493774414062
94,572.5493774414062
95,572.5493774414062
96,572.5493774414062
97,572.5493774414062
98,572.5493774414062
99,572.5493774414062
100,572.5493774414062
