iteration,best_objective
0,512.12255859375
1,532.7760009765625
2,546.9647216796875
3,550.6578369140625
4,550.6578369140625
5,550.6578369140625
6,554.002685546875
7,554.002685546875
8,556.5140991210938
9,556.5140991210938
10,556.5140991210938
11,558.5281982421875
12,558.5281982421875
13,558.5281982421875
14,558.5281982421875
15,558.5281982421875
16,558.5281982421875
17,560.6181640625
18,560.6181640625
19,560.6181640625
20,560.6181640625
21,560.6181640625
22,560.6181640625
23,560.6181640625
24,560.6181640625
25,560.6181640625
26,560.6181640625
27,560.6181640625
28,560.6181640625
29,560.6181640625
30,560.6181640625
31,560.6181640625
32,560.6181640625
33,560.6181640625
34,560.6181640625
35,560.6181640625
36,560.6181640625
37,560.6181640625
38,560.6181640625
39,560.6181640625
40,560.6181640625
41,560.6181640625
42,560.6181640625
43,560.6181640625
44,564.8685913085938
45,564.8685913085938
46,564.8685913085938
47,564.8685913085938
48,564.8685913085938
49,564.8685913085938
50,564.8685913085938
51,564.8685913085938
52,564.8685913085938
53,564.8685913085938
54,573.9347534179688
55,573.9347534179688
56,573.9347534179688
57,573.9347534179688
58,573.9347534179688
59,573.9347534179688
60,573.9347534179688
61,573.9347534179688
62,573.9347534179688
63,573.9347534179688
64,573.9347534179688
65,573.9347534179688
66,573.9347534179688
67,573.9347534179688
68,573.9347534179688
69,573.9347534179688
70,573.9347534179688
71,573.9347534179688
72,573.9347534179688
73,573.9347534179688
74,573.9347534179688
75,573.9347534179688
76,573.9347534179688
77,573.9347534179688
78,573.9347534179688
79,573.9347534179688
80,573.9347534179688
81,573.9347534179688
82,573.9347534179688
83,573.9347534179688
84,573.9347534179688
85,573.9347534179688
86,573.9347534179688
87,573.9347534179688
88,573.9347534179688
89,573.9347534179688
90,573.9347534179688
91,573.9347534179688
92,573.9347534179688
93,573.9347534179688
94,573.9347534179688
95,573.9347534179688
96,573.9347534179688
97,573.9347534179688
98,573.9347534179688
99,573.9347534179688
100,573.9347534179688
