iteration,best_objective
0,1.5867999792099
1,1.5867999792099
2,1.5867999792099
3,1.5867999792099
4,1.5867999792099
5,1.7991998195648193
6,1.80430006980896
7,1.80430006980896
8,1.80430006980896
9,1.8315000534057617
10,1.8715999126434326
11,1.8715999126434326
12,1.904599905014038
13,1.904599905014038
14,1.904599905014038
15,1.904599905014038
16,1.904599905014038
17,1.904599905014038
18,1.904599905014038
19,1.9089000225067139
20,1.9590997695922852
21,2.0032999515533447
22,2.0032999515533447
23,2.0032999515533447
24,2.00600004196167
25,2.166599988937378
26,2.166599988937378
27,2.166599988937378
28,2.166599988937378
29,2.166599988937378
30,2.166599988937378
31,2.194999933242798
32,2.194999933242798
33,2.194999933242798
34,2.194999933242798
35,2.200500011444092
36,2.200500011444092
37,2.210899829864502
38,2.210899829864502
39,2.243799924850464
40,2.243799924850464
41,2.243799924850464
42,2.26200008392334
43,2.2709999084472656
44,2.3355000019073486
45,2.3355000019073486
46,2.3355000019073486
47,2.3355000019073486
48,2.4302000999450684
49,2.444700002670288
50,2.444700002670288
51,2.444700002670288
52,2.444700002670288
53,2.5083999633789062
54,2.511199951171875
55,2.5139000415802
56,2.5139000415802
57,2.5378000736236572
58,2.5378000736236572
59,2.5388998985290527
60,2.5388998985290527
61,2.654399871826172
62,2.654399871826172
63,2.654399871826172
64,2.654399871826172
65,2.6654000282287598
66,2.6654000282287598
67,2.674799919128418
68,2.693000078201294
69,2.7216997146606445
70,2.7216997146606445
71,2.7216997146606445
72,2.757499933242798
73,2.757499933242798
74,2.757499933242798
75,2.7612998485565186
76,2.7612998485565186
77,2.777100086212158
78,2.7811999320983887
79,2.795599937438965
80,2.795599937438965
81,2.7973999977111816
82,2.7973999977111816
83,2.8011999130249023
84,2.8011999130249023
85,2.8011999130249023
86,2.8011999130249023
87,2.8011999130249023
88,2.8011999130249023
89,2.8011999130249023
90,2.8011999130249023
91,2.8011999130249023
92,2.8011999130249023
93,2.8011999130249023
94,2.8011999130249023
95,2.8011999130249023
96,2.829400062561035
97,2.829400062561035
98,2.829400062561035
99,2.833199977874756
100,2.833199977874756
