iteration,best_objective
0,1.5867999792099
1,1.5867999792099
2,1.5867999792099
3,1.5867999792099
4,1.5867999792099
5,1.615799903869629
6,1.7701001167297363
7,1.8823997974395752
8,1.8823997974395752
9,1.9112000465393066
10,1.9112000465393066
11,1.9617998600006104
12,1.9617998600006104
13,1.9617998600006104
14,2.119499921798706
15,2.148699998855591
16,2.148699998855591
17,2.170599937438965
18,2.170599937438965
19,2.170599937438965
20,2.170599937438965
21,2.170599937438965
22,2.170599937438965
23,2.170599937438965
24,2.2091000080108643
25,2.2091000080108643
26,2.2091000080108643
27,2.2091000080108643
28,2.210899829864502
29,2.219899892807007
30,2.219899892807007
31,2.2788000106811523
32,2.2821998596191406
33,2.2821998596191406
34,2.3087000846862793
35,2.3087000846862793
36,2.3087000846862793
37,2.3087000846862793
38,2.3087000846862793
39,2.3087000846862793
40,2.3087000846862793
41,2.3203999996185303
42,2.3222999572753906
43,2.3222999572753906
44,2.3262999057769775
45,2.380699872970581
46,2.40939998626709
47,2.417099952697754
48,2.468400001525879
49,2.468400001525879
50,2.468400001525879
51,2.468400001525879
52,2.468400001525879
53,2.4779999256134033
54,2.4919002056121826
55,2.4919002056121826
56,2.5201001167297363
57,2.5201001167297363
58,2.5201001167297363
59,2.5201001167297363
60,2.521699905395508
61,2.521699905395508
62,2.521699905395508
63,2.521699905395508
64,2.523200035095215
65,2.5274996757507324
66,2.5274996757507324
67,2.529099941253662
68,2.529099941253662
69,2.529099941253662
70,2.5443999767303467
71,2.5460000038146973
72,2.550999879837036
73,2.567699909210205
74,2.567699909210205
75,2.567699909210205
76,2.5795998573303223
77,2.5795998573303223
78,2.5795998573303223
79,2.5795998573303223
80,2.5848000049591064
81,2.5848000049591064
82,2.5848000049591064
83,2.5848000049591064
84,2.5848000049591064
85,2.5848000049591064
86,2.5848000049591064
87,2.5848000049591064
88,2.5848000049591064
89,2.5848000049591064
90,2.5848000049591064
91,2.5848000049591064
92,2.5848000049591064
93,2.5848000049591064
94,2.5848000049591064
95,2.5848000049591064
96,2.5848000049591064
97,2.5848000049591064
98,2.5848000049591064
99,2.5848000049591064
100,2.5848000049591064
