iteration,best_objective
0,1.5867999792099
1,1.5867999792099
2,1.5867999792099
3,1.7130999565124512
4,1.7130999565124512
5,1.7130999565124512
6,1.7130999565124512
7,1.8083999156951904
8,1.8987998962402344
9,1.8987998962402344
10,1.8987998962402344
11,1.8987998962402344
12,1.8987998962402344
13,1.8987998962402344
14,1.8987998962402344
15,1.9667999744415283
16,1.9960999488830566
17,1.9960999488830566
18,1.9960999488830566
19,1.9960999488830566
20,2.005199909210205
21,2.005199909210205
22,2.2242000102996826
23,2.2242000102996826
24,2.2242000102996826
25,2.2242000102996826
26,2.452699899673462
27,2.452699899673462
28,2.452699899673462
29,2.452699899673462
30,2.580700159072876
31,2.580700159072876
32,2.580700159072876
33,2.5904998779296875
34,2.5904998779296875
35,2.725299835205078
36,2.725299835205078
37,2.725299835205078
38,2.7934000492095947
39,2.7934000492095947
40,2.906400203704834
41,2.906400203704834
42,2.9149999618530273
43,2.9149999618530273
44,2.9149999618530273
45,2.9149999618530273
46,2.925600051879883
47,2.925600051879883
48,2.925600051879883
49,3.002500057220459
50,3.005200147628784
51,3.021899700164795
52,3.021899700164795
53,3.0362000465393066
54,3.0362000465393066
55,3.0495998859405518
56,3.0554001331329346
57,3.0618999004364014
58,3.072999954223633
59,3.082900047302246
60,3.082900047302246
61,3.1718997955322266
62,3.1718997955322266
63,3.1718997955322266
64,3.1718997955322266
65,3.1718997955322266
66,3.1813998222351074
67,3.190999984741211
68,3.190999984741211
69,3.190999984741211
70,3.200500011444092
71,3.200500011444092
72,3.200500011444092
73,3.200500011444092
74,3.2076001167297363
75,3.2076001167297363
76,3.2119998931884766
77,3.2119998931884766
78,3.219099998474121
79,3.219099998474121
80,3.219099998474121
81,3.219099998474121
82,3.239000082015991
83,3.239000082015991
84,3.239000082015991
85,3.239000082015991
86,3.239000082015991
87,3.239000082015991
88,3.239000082015991
89,3.239000082015991
90,3.239000082015991
91,3.239000082015991
92,3.239000082015991
93,3.239000082015991
94,3.239000082015991
95,3.239000082015991
96,3.239000082015991
97,3.239000082015991
98,3.239000082015991
99,3.239000082015991
100,3.239000082015991
