iteration,best_objective
0,1.5867999792099
1,1.5867999792099
2,1.5867999792099
3,1.5867999792099
4,1.6238999366760254
5,1.867999792098999
6,1.867999792098999
7,1.867999792098999
8,1.867999792098999
9,1.867999792098999
10,1.867999792098999
11,1.867999792098999
12,1.867999792098999
13,1.867999792098999
14,1.9306998252868652
15,1.9306998252868652
16,1.9306998252868652
17,1.9306998252868652
18,1.9306998252868652
19,1.9306998252868652
20,1.9306998252868652
21,1.9306998252868652
22,1.9306998252868652
23,1.9306998252868652
24,1.9529001712799072
25,1.9529001712799072
26,1.9529001712799072
27,1.9592998027801514
28,2.024399757385254
29,2.024399757385254
30,2.024399757385254
31,2.024399757385254
32,2.027400016784668
33,2.053100109100342
34,2.053100109100342
35,2.1187000274658203
36,2.123499870300293
37,2.123499870300293
38,2.1422998905181885
39,2.1422998905181885
40,2.1775999069213867
41,2.1828999519348145
42,2.1828999519348145
43,2.1828999519348145
44,2.1828999519348145
45,2.1828999519348145
46,2.1828999519348145
47,2.1828999519348145
48,2.190999984741211
49,2.22379994392395
50,2.22379994392395
51,2.2596001625061035
52,2.2596001625061035
53,2.2596001625061035
54,2.2691001892089844
55,2.269400119781494
56,2.269400119781494
57,2.274700164794922
58,2.297600030899048
59,2.297600030899048
60,2.297600030899048
61,2.297600030899048
62,2.3070998191833496
63,2.3070998191833496
64,2.3070998191833496
65,2.3070998191833496
66,2.3070998191833496
67,2.3070998191833496
68,2.3070998191833496
69,2.3070998191833496
70,2.3070998191833496
71,2.3070998191833496
72,2.3070998191833496
73,2.3070998191833496
74,2.3070998191833496
75,2.3070998191833496
76,2.3070998191833496
77,2.3070998191833496
78,2.3070998191833496
79,2.3070998191833496
80,2.3070998191833496
81,2.3070998191833496
82,2.3070998191833496
83,2.3070998191833496
84,2.3070998191833496
85,2.3078999519348145
86,2.3078999519348145
87,2.3078999519348145
88,2.3078999519348145
89,2.3078999519348145
90,2.3078999519348145
91,2.3078999519348145
92,2.3190999031066895
93,2.3199000358581543
94,2.3199000358581543
95,2.3199000358581543
96,2.3199000358581543
97,2.3199000358581543
98,2.3199000358581543
99,2.3199000358581543
100,2.3199000358581543
